index,Score,Score Rank,Percentile,Percentile Rank
EPHA6,1.3934,2,86.36,1
EPHB2,1.6514,1,84.79,2
FER,1.2148,3,83.76,3
EPHA3,0.9625,4,83.47,4
BRK,0.4883,14,81.42,5
EPHA4,0.8425,6,75.9,6
EPHB3,0.9033,5,74.57,7
SRC,0.5662,11,73.21,8
FES,-0.5098,26,73.14,9
BTK,-0.0586,22,72.66,10
HCK,0.7355,8,72.45,11
LYN,0.4847,16,72.42,12
EPHA5,0.5565,12,72.18,13
YES,0.7391,7,71.85,14
ETK,0.7139,9,71.72,15
EPHA1,0.0966,20,71.59,16
LCK,0.5916,10,66.64,17
FYN,0.4874,15,65.31,18
EPHA2,-0.2592,24,63.54,19
EPHB1,0.1726,19,63.17,20
SRMS,0.2753,18,60.98,21
EPHB4,0.5021,13,60.65,22
EPHA7,-0.2112,23,58.79,23
TXK,0.4001,17,58.72,24
BLK,0.0687,21,57.85,25
DDR1,-0.8756,31,54.19,26
PYK2,-0.6556,28,49.27,27
CSK,-0.7554,29,48.54,28
TEC,-1.1783,33,46.07,29
FGR,-0.4645,25,45.19,30
EPHA8,-0.9261,32,44.49,31
IGF1R,-1.8936,48,43.34,32
ITK,-0.6169,27,42.52,33
INSR,-1.4466,38,41.01,34
DDR2,-2.6536,61,39.05,35
ACK,-1.2669,35,38.74,36
TIE2,-1.6101,44,36.92,37
IRR,-1.5869,42,35.72,38
LTK,-1.4026,37,34.25,39
TYRO3,-0.8647,30,33.46,40
TRKC,-1.5234,40,33.05,41
FAK,-1.1855,34,32.54,42
TRKB,-1.9442,50,28.69,43
HER4,-1.91,49,28.47,44
MER,-1.609,43,27.1,45
AXL,-1.9961,52,24.69,46
ALK,-2.3213,58,24.34,47
FRK,-2.2639,57,23.86,48
FLT3,-2.0406,53,22.24,49
ABL,-1.5022,39,21.84,50
ARG,-1.271,36,21.05,51
HER2,-1.8362,47,20.94,52
ROS,-1.5426,41,19.87,53
TNK1,-2.7282,62,19.32,54
MUSK,-3.2391,72,19.19,55
TRKA,-2.245,55,17.86,56
FGFR4,-2.7334,63,17.4,57
JAK2,-1.6914,45,14.82,58
MST1R,-1.7746,46,13.81,59
CTK,-2.2331,54,12.48,60
PDGFRA,-3.1377,70,11.31,61
FGFR2,-2.5506,59,11.03,62
TYK2,-1.9713,51,10.15,63
SYK,-2.8462,66,9.56,64
KIT,-2.74,64,8.64,65
PDGFRB,-3.0412,68,8.25,66
JAK1,-3.7371,75,7.95,67
FGFR1,-2.9442,67,7.77,68
FGFR3,-3.4481,73,7.55,69
MET,-2.6359,60,7.53,70
EGFR,-3.0655,69,7.46,71
RET,-2.2567,56,5.87,72
CSFR,-2.8159,65,5.49,73
VEGFR1,-3.5608,74,4.22,74
VEGFR3,-4.0883,77,3.61,75
JAK3,-3.1904,71,3.06,76
VEGFR2,-3.8807,76,2.47,77
ZAP70,-4.364,78,2.08,78
