index,Score,Score Rank,Percentile,Percentile Rank
CK1G3,3.7429,1,99.56,1
CK1G1,2.8432,3,99.29,2
TTBK1,1.225,16,97.92,3
MEKK6,-0.3018,72,96.98,4
EEF2K,0.7721,27,96.98,4
RIPK2,0.1874,50,96.95,6
STK33,0.9888,22,96.92,7
IRE2,1.4237,12,96.76,8
CK1G2,2.1002,5,96.75,9
AURA,3.1526,2,96.45,10
MLK3,1.0989,19,95.54,11
DLK,0.7409,28,95.43,12
CK1A2,1.475,9,95.43,12
PAK2,2.1094,4,95.4,14
CHAK1,0.956,23,94.82,15
GCN2,0.6243,33,94.75,16
MEKK3,0.1431,51,94.39,17
PAK6,1.6711,6,94.11,18
MLK4,0.5666,34,93.96,19
PAK3,1.5237,8,92.96,20
PERK,0.1131,57,92.85,21
MNK2,1.6092,7,92.67,22
SNRK,0.0896,59,92.54,23
YANK3,1.2466,15,92.4,24
PAK4,0.6683,32,92.33,25
PKCH,0.7877,26,92.07,26
PAK1,1.4662,10,91.99,27
HRI,0.0366,61,91.88,28
AURB,1.3502,13,91.81,29
MLK1,0.4522,38,91.53,30
PKG1,0.4291,39,91.07,31
GRK3,1.3117,14,91.03,32
PKG2,1.2228,17,91.0,33
IRAK1,-0.2519,70,90.97,34
PAK5,0.3321,43,90.2,35
SMMLCK,0.4932,36,89.83,36
TTBK2,0.3582,40,89.69,37
SKMLCK,0.8005,25,89.3,38
ULK1,-0.482,76,89.17,39
VRK2,-0.8958,103,89.1,40
RIPK3,0.1322,54,89.0,41
YANK2,0.0566,60,88.62,42
MEK5,-0.8223,98,88.47,43
PKCE,0.108,58,88.42,44
MNK1,0.4719,37,88.42,44
GRK2,0.7325,29,88.23,46
IRAK4,0.1409,53,88.06,47
CK1A,0.342,41,88.03,48
CAMLCK,1.2137,18,87.83,49
PHKG2,-0.4559,75,87.78,50
CK1D,0.6848,31,87.51,51
ULK2,-0.0375,65,87.3,52
ZAK,-0.7283,92,87.11,53
PKCD,0.509,35,86.61,54
ULK3,-0.6037,83,86.58,55
RIPK1,0.1293,56,86.03,56
MAP3K15,-1.1699,114,85.94,57
CLK3,1.4616,11,85.93,58
PKCT,-0.2052,69,85.83,59
TGFBR2,-0.1467,67,85.74,60
MYLK4,0.1904,49,84.41,61
RSK2,0.7324,30,83.79,62
IRE1,-0.3928,73,83.74,63
TTK,-2.3062,194,83.58,64
SRPK3,0.956,23,83.06,65
CK1E,0.2434,46,82.31,66
STLK3,-3.5161,245,81.93,67
CLK1,1.0884,20,81.64,68
GRK1,0.2934,45,81.61,69
RSK4,0.0026,63,81.04,70
CLK4,1.0806,21,80.72,71
PKCA,-0.4402,74,80.47,72
AKT1,-0.533,79,80.46,73
CHK2,-0.8873,102,80.36,74
AURC,-0.6543,85,80.27,75
CAMK4,-0.5384,81,80.07,76
P90RSK,0.1423,52,80.06,77
VRK1,-2.2667,192,79.77,78
ASK1,-2.8153,212,79.21,79
PKCG,-0.7547,94,79.13,80
DAPK2,0.2063,47,78.97,81
P70S6K,-0.913,104,78.8,82
DCAMKL2,-0.5932,82,78.7,83
RSK3,-0.2983,71,78.61,84
PLK4,-1.8637,165,78.45,85
MSK2,-0.7387,93,78.21,86
NEK8,-1.5097,141,78.06,87
PKACA,-1.2802,124,77.42,88
DAPK1,-1.0911,109,77.4,89
WNK3,-0.4907,77,77.39,90
MRCKB,-1.3039,125,77.25,91
MRCKA,-1.2451,119,77.24,92
MSK1,-0.6648,87,77.2,93
CAMK1A,-1.4513,136,77.08,94
CAMK1B,0.3273,44,76.98,95
AKT2,-0.6591,86,76.87,96
DAPK3,-1.3419,129,76.82,97
PKR,-0.8734,100,76.61,98
