index,Score,Score Rank,Percentile,Percentile Rank
HASPIN,3.7183,21,99.62,1
NLK,4.2918,9,99.33,2
NUAK2,3.8533,18,99.23,3
CDK10,6.3961,1,99.19,4
ERK7,5.5837,3,98.89,5
CDK16,6.3754,2,98.6,6
CDK14,5.4155,6,97.84,7
NUAK1,2.4618,33,97.18,8
CDK17,5.5067,4,97.12,9
PKCI,1.8789,43,96.59,10
CDK18,5.4533,5,95.98,11
CLK1,3.6959,23,95.75,12
CDK6,4.5566,7,95.69,13
PKCE,1.6446,46,95.23,14
CDK9,4.0091,14,94.86,15
CDK4,4.1804,11,94.47,16
CDK5,4.1497,13,94.45,17
KIS,3.9768,16,94.03,18
PKN2,1.4788,49,93.68,19
MST4,1.3008,54,93.6,20
HIPK1,4.3967,8,93.49,21
P38A,4.1643,12,93.48,22
PKCH,1.0704,61,93.46,23
PKN1,1.1417,59,93.28,24
AAK1,-0.5527,107,92.92,25
ERK2,3.7151,22,92.84,26
WNK1,1.3503,51,92.79,27
CDK2,2.7196,30,92.69,28
HIPK3,3.8481,19,92.59,29
CDK7,3.9731,17,92.54,30
IRE1,0.4642,69,91.99,31
CDK12,3.7463,20,91.85,32
ERK5,2.3965,34,91.66,33
CLK3,2.1476,37,91.33,34
CDK3,2.576,32,91.01,35
ERK1,4.0061,15,90.91,36
PKR,-0.0494,84,90.55,37
CDKL2,2.0854,40,90.33,38
PKCG,0.5818,67,90.24,39
CDKL5,2.0964,39,90.18,40
ULK3,-0.1575,92,90.14,41
WNK2,0.9379,62,90.05,42
WNK3,0.5581,68,89.76,43
BIKE,-1.2848,141,89.51,44
PKCA,0.614,66,89.39,45
NEK11,-0.7744,117,89.18,46
DMPK1,-0.1132,90,89.15,47
PHKG2,-0.2369,94,89.05,48
CDK8,3.2328,25,88.76,49
LRRK2,-0.914,120,88.72,50
CDK19,3.2453,24,88.5,51
PHKG1,0.163,78,88.39,52
NIK,0.8307,64,88.34,53
CLK4,1.9755,42,87.98,54
P38G,4.2717,10,87.96,55
CDK13,3.0778,27,87.9,56
MST3,-0.237,95,87.89,57
ANKRD3,-0.09,87,87.46,58
SRPK1,2.0725,41,87.35,59
MOK,2.1925,35,87.11,60
DYRK3,2.1848,36,86.69,61
NEK3,-0.9952,126,86.63,62
MNK1,0.1946,76,86.6,63
PKCB,0.0682,80,86.48,64
CDKL1,1.6322,47,86.45,65
CHK2,0.1689,77,86.36,66
SMMLCK,-0.019,83,86.35,67
PKCT,-0.1783,93,86.03,68
WNK4,-0.05,85,86.02,69
DYRK1B,2.9449,28,85.94,70
CAMK1G,0.0134,81,85.82,71
HIPK2,3.1437,26,85.35,72
PRP4,1.3092,53,85.1,73
SRPK2,1.2352,55,85.09,74
SRPK3,1.1965,58,84.91,75
PKCD,0.3157,73,84.84,76
PKCZ,0.1114,79,84.8,77
BUB1,-0.4975,105,84.19,78
MRCKB,-0.3584,100,84.18,79
ICK,1.072,60,84.09,80
MNK2,0.2605,75,83.5,81
PIM2,0.2752,74,83.42,82
CAMK1A,-0.4674,103,83.28,83
IRAK4,-0.349,99,83.19,84
STK33,-1.0521,128,83.17,85
TAO2,-1.2654,139,82.68,86
MEKK6,-2.3818,212,81.64,87
MYLK4,-0.2846,96,81.5,88
MLK3,-0.612,109,81.07,89
CAMK1B,0.6469,65,80.96,90
P38D,2.8006,29,80.56,91
DYRK1A,1.7402,45,80.33,92
SGK3,-0.1067,89,80.27,93
PRKD3,-0.0598,86,80.22,94
