index,Score,Score Rank,Percentile,Percentile Rank
HIPK3,7.4614,1,99.68,1
DYRK1A,6.7815,4,99.23,2
HIPK1,7.0124,3,99.08,3
DYRK1B,6.6403,5,98.9,4
HIPK4,5.8248,7,98.41,5
HIPK2,7.0391,2,98.35,6
NLK,3.8439,23,98.35,6
CDK7,5.2886,10,97.88,8
NUAK2,2.9752,39,97.8,9
DYRK3,5.1807,11,97.78,10
SBK,4.9628,13,97.76,11
DYRK4,5.9932,6,97.61,12
MOK,5.0277,12,97.48,13
CDK9,4.5309,16,97.16,14
DYRK2,5.3538,9,97.14,15
CDK12,4.8737,14,97.05,16
CLK4,4.2742,17,96.85,17
MAK,5.502,8,96.72,18
CLK1,3.7195,27,95.81,19
P38A,4.7686,15,95.63,20
CDKL2,3.2536,35,95.26,21
CDKL5,3.0322,37,94.94,22
CDK10,4.0366,20,94.84,23
SRPK3,3.0271,38,94.67,24
ERK2,4.0128,22,94.59,25
ICK,3.4588,33,94.43,26
CDKL1,2.7521,43,94.4,27
NUAK1,1.5702,55,94.38,28
CDK13,3.6706,29,93.19,29
CDK4,3.833,25,92.78,30
SRPK1,2.9677,40,92.43,31
AKT2,2.1749,47,92.36,32
ERK5,2.4799,45,92.33,33
MAPKAPK5,1.1086,63,92.14,34
P38B,4.211,19,92.07,35
CDK8,3.5863,30,91.22,36
ERK1,4.0269,21,91.03,37
AKT3,1.2028,61,90.93,38
CLK3,2.0701,48,90.77,39
DAPK2,1.2955,57,90.23,40
CHK2,1.1657,62,90.22,41
SGK1,1.7398,52,90.19,42
CDK14,3.4753,32,90.0,43
PDK1,-0.3484,93,89.83,44
P38D,4.2541,18,89.54,45
CRIK,0.1799,77,88.81,46
P70S6K,0.7437,68,88.77,47
PRKD3,1.23,59,88.53,48
KIS,2.8551,42,88.31,49
ULK3,-0.4198,98,88.12,50
CDK17,3.6975,28,87.8,51
P90RSK,1.228,60,87.74,52
SRPK2,1.6305,53,87.64,53
CDK6,2.9308,41,87.34,54
CDK19,3.0609,36,87.34,54
CAMK1B,1.257,58,87.08,56
BRSK2,-0.2456,89,86.8,57
AKT1,0.5017,72,86.75,58
JNK2,3.756,26,86.7,59
JNK1,3.548,31,86.52,60
CDK18,3.3464,34,86.1,61
CAMLCK,1.0253,64,85.86,62
SMMLCK,-0.1251,85,85.56,63
CAMK1A,-0.0507,80,85.5,64
P70S6KB,0.819,65,85.44,65
RSK3,0.5499,71,85.15,66
PIM2,0.4804,73,84.99,67
SMG1,-0.471,99,84.92,68
BRSK1,-0.357,94,84.57,69
PKN1,-0.6791,106,84.55,70
SIK,-0.1002,83,84.54,71
ERK7,0.3727,75,84.18,72
P38G,3.8404,24,84.18,72
QSK,-0.1371,86,84.13,74
DMPK1,-1.0157,128,83.71,75
RSK2,0.72,69,83.71,75
CLK2,1.8833,51,83.24,77
MYLK4,-0.0119,78,83.2,78
CDK2,1.6051,54,82.61,79
TGFBR2,-0.403,95,82.57,80
PKG1,-1.7469,162,82.28,81
CK1A2,0.4196,74,81.59,82
DAPK1,-0.6643,105,80.89,83
CDK5,2.1818,46,80.84,84
LRRK2,-1.5967,155,80.25,85
PHKG1,-0.7929,114,80.21,86
MARK2,-0.8507,122,80.2,87
MTOR,0.708,70,80.12,88
TSSK1,-0.1169,84,79.94,89
CDC7,-0.0497,79,79.46,90
MRCKB,-1.0316,130,79.39,91
PRP4,0.7917,66,79.13,92
JNK3,2.6648,44,79.13,92
AMPKA2,-0.1645,87,79.06,94
CDK16,1.9649,49,79.02,95
SGK3,-0.2588,90,78.99,96
DAPK3,-1.1065,135,78.97,97
HASPIN,-2.0462,182,78.93,98
QIK,-0.7494,110,78.56,99
GSK3B,0.7599,67,78.25,100
PRKD2,-0.0836,82,78.2,101
DCAMKL2,-0.6806,107,77.79,102
MSK2,-0.8009,117,77.6,103
CAMK1D,-0.7391,109,77.56,104
CAMK1G,-1.065,133,77.48,105
PAK4,-2.0933,186,77.4,106
SKMLCK,-1.0167,129,77.02,107
CDK1,1.9321,50,76.53,108
MELK,-0.6131,102,76.48,109
BUB1,-1.3222,144,76.46,110
PKG2,-1.203,140,76.0,111
MAPKAPK3,-0.3475,92,75.51,112
MARK3,-1.4792,152,75.36,113
PAK5,-2.0897,185,75.36,113
WNK3,-0.6449,104,74.99,115
IRAK1,-1.6727,159,74.57,116
MAPKAPK2,-0.4169,97,74.48,117
AMPKA1,-0.5163,101,74.33,118
PRKD1,-0.0781,81,74.28,119
TSSK3,-1.1211,136,74.09,120
PKACA,-1.8043,168,74.04,121
CDK3,0.2022,76,74.03,122
MARK1,-1.6343,157,73.19,123
PBK,-2.4305,204,73.16,124
PKACG,-1.0809,134,73.11,125
MPSK1,-0.9585,127,71.83,126
YANK3,-0.2963,91,71.69,127
MASTL,-0.83,119,71.6,128
MST4,-0.8843,124,71.49,129
AAK1,-3.5153,246,71.38,130
GSK3A,1.3286,56,71.2,131
BIKE,-3.2863,240,70.96,132
PKCI,-1.7831,164,70.6,133
DNAPK,-0.799,116,70.53,134
RSK4,-1.174,139,70.35,135
PDHK1,-0.6436,103,70.12,136
MSK1,-1.408,150,69.96,137
DCAMKL1,-0.8261,118,69.41,138
PAK6,-2.0123,179,69.34,139
NIK,-0.1706,88,68.8,140
PHKG2,-2.785,222,68.16,141
CAMK2D,-0.6822,108,68.15,142
NDR1,-1.1267,137,68.12,143
PKACB,-1.959,177,67.57,144
TSSK4,-0.8387,120,66.72,145
AURB,-2.2598,194,66.37,146
NDR2,-0.8556,123,66.08,147
MRCKA,-2.3886,201,65.85,148
PIM1,-0.7587,112,65.74,149
WNK1,-0.9345,126,65.53,150
PAK2,-1.795,166,65.52,151
PASK,-1.7389,161,65.37,152
PINK1,-0.7912,113,65.16,153
IKKA,-1.2293,141,65.04,154
RIPK2,-3.302,241,64.59,155
ROCK1,-3.2302,239,64.04,156
PRKX,-2.6516,213,63.86,157
SSTK,-2.3552,199,63.78,158
AURA,-2.4278,203,63.5,159
NEK3,-2.6472,212,63.47,160
AURC,-2.2853,195,63.46,161
RIPK1,-1.3832,148,63.27,162
MARK4,-1.4322,151,62.6,163
HPK1,-2.7284,217,62.48,164
BMPR1A,-1.9395,176,62.42,165
TAO1,-3.628,253,61.63,166
MEKK6,-3.6959,256,61.54,167
MAP3K15,-2.6575,214,61.52,168
WNK4,-1.7834,165,61.36,169
GAK,-2.6047,211,60.62,170
PKCE,-2.7593,220,60.52,171
ROCK2,-2.8613,225,60.28,172
PIM3,-0.9179,125,58.58,173
CAMK2A,-1.045,131,58.43,174
ATM,-1.3455,146,57.83,175
MST3,-2.1891,190,57.06,176
PKCT,-2.9069,228,57.03,177
CHK1,-1.4812,153,56.92,178
BMPR1B,-1.3125,142,56.44,179
PKN2,-2.0465,183,56.25,180
PAK3,-2.2332,193,55.89,181
CAMK4,-2.4541,205,55.75,182
PAK1,-2.1754,187,54.94,183
MNK2,-1.9358,175,54.83,184
ASK1,-4.5532,278,54.24,185
ACVR2A,-1.682,160,53.96,186
SNRK,-3.5887,249,53.44,187
ALK1,-1.1534,138,53.02,188
DRAK1,-1.9217,174,51.93,189
LATS2,-2.2005,191,51.77,190
NIM1,-2.2252,192,51.44,191
IRE1,-2.4706,206,50.63,192
CAMK2B,-1.8841,171,49.94,193
KHS2,-3.6206,252,49.6,194
MOS,-0.4053,96,49.57,195
TGFBR1,-1.3236,145,49.07,196
ACVR2B,-1.9862,178,48.95,197
GRK3,-1.3164,143,48.68,198
HUNK,-2.1802,189,48.39,199
TAO2,-2.8722,226,47.74,200
IKKB,-1.64,158,47.39,201
PERK,-2.5663,210,46.72,202
LOK,-3.5444,247,46.13,203
LATS1,-1.545,154,46.06,204
PKN3,-1.0627,132,45.73,205
CK1A,-1.6198,156,45.47,206
GRK2,-0.8446,121,45.41,207
WNK2,-1.8918,172,45.24,208
PKR,-2.0162,181,45.06,209
TAO3,-2.4127,202,45.01,210
TSSK2,-2.5221,208,44.57,211
MEK5,-2.368,200,44.56,212
ATR,-0.7578,111,44.22,213
PKCD,-2.349,197,44.22,213
PKCA,-3.0019,231,44.1,215
STK33,-3.6037,250,44.08,216
IRAK4,-3.144,235,44.02,217
CK1G1,-2.3549,198,43.71,218
ALK4,-1.3477,147,43.42,219
SLK,-3.8995,263,42.35,220
MYO3A,-5.2387,295,42.31,221
KHS1,-3.8939,262,42.06,222
MEK2,-3.9685,265,41.91,223
TTBK1,-4.0339,268,41.22,224
HRI,-2.6976,215,41.12,225
MEK1,-1.8326,169,40.78,226
TTK,-5.1475,294,40.37,227
BCKDK,-2.8736,227,39.88,228
ANKRD3,-2.0817,184,39.75,229
MNK1,-3.6071,251,39.72,230
PKCZ,-3.1119,234,38.3,231
TLK2,-2.489,207,38.23,232
YSK1,-4.7061,281,38.09,233
LKB1,-3.1628,236,38.06,234
PKCH,-3.7594,259,38.01,235
PKCB,-3.6972,257,36.65,236
GRK6,-1.8358,170,36.13,237
MYO3B,-5.4414,298,35.11,238
MINK,-4.475,277,34.56,239
ALK2,-2.7068,216,34.56,239
YANK2,-2.8412,224,33.78,241
MEKK1,-2.9928,230,33.57,242
PLK4,-4.8426,284,32.99,243
PKCG,-4.0146,267,32.96,244
CK1G2,-2.7631,221,31.61,245
MLK3,-3.0758,232,31.22,246
TAK1,-4.6155,279,30.95,247
ALK7,-1.7982,167,30.92,248
RAF1,-1.8923,173,30.51,249
PRPK,-0.4739,100,30.23,250
CK2A2,-5.2533,296,29.67,251
IRE2,-3.8926,261,29.11,252
TTBK2,-3.3211,242,28.67,253
HGK,-4.3534,276,28.05,254
ZAK,-3.6469,254,27.8,255
TBK1,-2.756,219,27.46,256
NEK8,-4.0596,270,27.15,257
IKKE,-3.0826,233,27.06,258
CK1G3,-2.9759,229,26.96,259
GCK,-4.1344,273,26.87,260
NEK11,-3.8548,260,25.72,261
RIPK3,-3.9548,264,25.3,262
VRK1,-5.0087,290,24.32,263
GRK4,-2.5575,209,24.31,264
BMPR2,-0.7935,115,23.95,265
TLK1,-3.9907,266,23.88,266
CAMK2G,-1.7501,163,23.67,267
PDHK4,-1.3946,149,23.12,268
MLK2,-2.8074,223,22.96,269
NEK7,-3.7371,258,22.0,270
CK2A1,-5.7484,302,21.83,271
CK1E,-2.0151,180,21.74,272
MLK1,-3.169,237,21.47,273
MEKK2,-3.5516,248,21.22,274
GCN2,-4.0495,269,21.14,275
FAM20C,-5.6902,301,20.97,276
NEK2,-4.1073,271,20.95,277
CHAK1,-4.6511,280,20.79,278
NEK1,-5.3506,297,20.73,279
MEKK3,-3.4364,243,20.72,280
OSR1,-5.891,303,20.56,281
NEK4,-5.0583,292,20.27,282
TNIK,-4.8696,285,19.68,283
DLK,-2.1762,188,19.37,284
GRK1,-2.3112,196,18.66,285
NEK9,-3.4801,245,18.21,286
STLK3,-7.5042,310,17.28,287
ALPHAK3,-5.6711,300,16.42,288
GRK5,-2.7522,218,16.22,289
