index,Score,Score Rank,Percentile,Percentile Rank
TTBK1,3.076,4,99.96,1
CK1G1,4.1178,2,99.89,2
CK1G3,4.2552,1,99.78,3
RIPK2,2.0622,10,99.72,4
CK1A,2.5339,8,99.12,5
CK1A2,2.2015,9,98.74,6
CK1G2,2.9314,6,98.4,7
PDHK1,1.2758,27,98.3,8
SNRK,1.6546,16,98.01,9
MEKK3,0.7984,39,97.99,10
AURA,4.0523,3,97.86,11
PAK2,3.0685,5,97.59,12
DLK,1.064,32,97.49,13
GRK3,2.6734,7,97.36,14
CK1E,1.5348,18,97.17,15
TTBK2,1.2713,28,97.16,16
RIPK3,1.5288,19,97.07,17
GCN2,1.0361,33,96.89,18
GRK2,1.7339,14,96.68,19
MEKK6,-0.4119,90,96.62,20
RIPK1,1.4735,22,96.46,21
PERK,0.6574,42,96.05,22
MEK5,-0.1967,79,95.78,23
ULK3,0.9116,37,95.73,24
PAK4,1.7757,13,95.25,25
IRAK1,0.3752,52,95.08,26
PAK3,1.9974,11,94.76,27
MLK3,0.907,38,94.74,28
PKG1,1.6706,15,94.7,29
CK1D,1.9059,12,94.17,30
YANK3,1.4723,23,93.98,31
PAK6,1.6285,17,93.94,32
STK33,0.2307,60,93.73,33
HRI,0.269,58,93.65,34
PLK4,-0.0703,69,93.41,35
PAK5,1.2513,29,93.41,35
PDHK4,0.507,47,93.13,37
AURB,1.5034,20,92.31,38
MEK2,-1.4858,144,92.07,39
PAK1,1.4782,21,92.06,40
SKMLCK,1.3947,25,91.98,41
TGFBR2,0.5571,46,91.95,42
VRK2,-0.7101,106,91.45,43
MAPKAPK5,0.9191,36,91.41,44
SMMLCK,0.6183,43,90.57,45
YANK2,0.2377,59,90.57,45
GRK1,1.0059,34,90.54,47
MNK2,1.1766,30,90.41,48
ULK1,-0.379,87,90.19,49
CAMLCK,1.435,24,90.11,50
CHAK1,0.2986,57,90.06,51
MLK4,-0.1121,71,89.97,52
PKG2,0.7832,40,89.05,53
BCKDK,-0.264,82,88.48,54
PKCH,0.1814,64,88.28,55
P90RSK,1.3259,26,88.21,56
TLK1,-0.1737,76,88.2,57
ZAK,-0.6368,100,88.12,58
MLK1,0.0714,67,87.84,59
MYLK4,0.7363,41,87.63,60
MEK1,-0.6581,102,87.5,61
MSK1,0.9806,35,87.38,62
STLK3,-2.9625,212,87.36,63
GRK6,1.0856,31,87.14,64
ANKRD3,-0.119,73,87.05,65
CAMK4,0.3872,51,87.05,65
MSK2,0.5683,45,86.49,67
PLK1,0.2142,61,85.52,68
MNK1,0.0166,68,85.27,69
TTK,-2.14,183,85.16,70
BMPR1A,0.3734,53,84.99,71
ACVR2A,0.406,49,84.93,72
IRE2,-0.3868,89,84.53,73
IKKE,-0.3827,88,84.32,74
BMPR2,0.184,63,83.65,75
PKCT,-0.5115,93,83.52,76
ALK2,0.1252,66,83.29,77
VRK1,-2.0185,178,83.28,78
SMG1,-0.6437,101,83.24,79
WNK3,-0.0881,70,82.92,80
PKCE,-0.6702,103,82.9,81
MEKK2,-0.9287,117,82.89,82
MAP3K15,-1.412,138,82.88,83
RSK4,0.1841,62,82.41,84
RSK2,0.5008,48,82.18,85
PHKG1,-0.5982,98,82.16,86
ULK2,-0.4129,91,81.8,87
DCAMKL2,-0.282,83,81.77,88
IRAK4,-0.4847,92,81.76,89
PLK2,-0.3077,84,80.99,90
ALK4,-0.1757,77,80.73,91
CHK2,-0.8506,114,80.6,92
ASK1,-2.7199,204,80.27,93
PKACA,-0.8067,113,80.11,94
GRK4,0.1322,65,80.04,95
DAPK2,0.3013,56,80.02,96
PHKG2,-1.5719,152,79.79,97
PKCD,-0.1685,75,79.73,98
NEK11,-1.4666,143,79.68,99
AURC,-0.7508,110,79.56,100
PLK3,-0.1894,78,79.32,101
DRAK1,-0.6356,99,79.24,102
PKCA,-0.551,96,79.24,102
TBK1,-0.5758,97,78.68,104
EEF2K,-1.8795,171,78.38,105
HUNK,-0.7286,107,78.33,106
ACVR2B,-0.2415,81,78.24,107
ALK1,-0.1124,72,78.04,108
MRCKA,-1.1976,131,77.65,109
P70S6K,-1.0988,123,77.43,110
CAMK1B,0.3621,54,77.43,110
MEKK1,-1.179,129,77.41,112
DAPK1,-1.102,124,77.32,113
BRSK2,-1.4288,141,76.53,114
CAMK1A,-1.5684,151,76.2,115
NEK8,-1.627,158,76.1,116
GRK7,-1.1407,127,75.77,117
PKN1,-1.8131,165,75.7,118
PKCG,-1.0746,122,75.59,119
WNK4,-0.9026,116,75.41,120
CLK4,0.5807,44,75.4,121
MASTL,-0.6991,105,75.33,122
MAPKAPK3,-0.3728,86,75.24,123
MRCKB,-1.5494,148,75.15,124
BRSK1,-1.4986,145,74.68,125
GRK5,-0.1577,74,73.86,126
AKT1,-1.4205,140,73.46,127
NIM1,-1.0233,119,73.46,127
PKACG,-1.0503,121,73.44,129
DAPK3,-1.8436,168,71.54,130
NEK9,-0.7936,112,70.87,131
ROCK1,-2.7022,202,70.09,132
PKCI,-1.8973,172,69.16,133
DYRK3,0.3315,55,69.15,134
YSK4,-1.5592,149,68.75,135
IRE1,-1.4535,142,68.41,136
AKT2,-1.5878,154,67.54,137
NEK2,-1.1798,130,66.86,138
CLK1,-0.3693,85,66.49,139
NDR1,-1.2409,133,66.49,139
P70S6KB,-1.0283,120,66.0,141
NEK3,-2.5026,196,65.84,142
BMPR1B,-0.8534,115,65.17,143
DMPK1,-3.0189,215,64.96,144
CAMK1D,-2.0425,180,64.64,145
SGK3,-1.6024,155,64.51,146
GSK3B,0.3969,50,63.76,147
WNK2,-0.9888,118,63.74,148
SGK1,-2.2616,187,63.4,149
YSK1,-3.2255,225,62.77,150
AKT3,-3.1333,223,62.66,151
DSTYK,-1.1788,128,62.58,152
RAF1,-0.7346,108,62.12,153
MLK2,-1.1352,126,61.63,154
CAMK1G,-2.4691,193,60.95,155
HASPIN,-3.3071,228,60.72,156
WNK1,-1.2513,135,60.04,157
PKCZ,-1.7932,164,59.5,158
MARK1,-2.712,203,59.08,159
CRIK,-3.566,237,58.1,160
PKACB,-2.7978,206,57.95,161
PKN2,-1.9688,176,57.54,162
NIK,-0.5351,94,57.52,163
MAPKAPK2,-1.8347,166,57.44,164
ROCK2,-3.091,220,57.12,165
TLK2,-1.6075,157,56.83,166
KIS,-1.308,136,56.3,167
