index,Score,Score Rank,Percentile,Percentile Rank
PLK3,3.0137,3,98.16,1
PLK1,2.1488,5,97.37,2
FAM20C,4.2049,1,97.12,3
PLK2,3.1534,2,96.9,4
GRK4,2.4119,4,96.77,5
GRK1,1.93,8,96.56,6
PDHK1,0.8258,27,95.91,7
IKKE,1.1601,17,94.81,8
DSTYK,1.4628,14,94.74,9
BMPR2,0.7588,28,94.55,10
ACVR2A,1.9286,9,93.98,11
CK1D,1.6856,11,93.24,12
TGFBR1,1.9635,7,92.65,13
PDHK4,0.4527,32,92.35,14
CAMK2G,1.3609,15,92.31,15
ALK2,1.5258,13,92.3,16
TBK1,0.8893,25,92.07,17
GRK5,1.5574,12,91.58,18
BCKDK,0.0429,38,91.28,19
ATM,0.8788,26,90.88,20
TGFBR2,0.391,33,90.82,21
GRK7,0.9573,23,90.75,22
ACVR2B,1.2974,16,90.72,23
CAMK2B,1.9822,6,90.59,24
BMPR1B,1.7052,10,90.08,25
BMPR1A,1.1327,20,89.46,26
ALK1,0.8978,24,89.14,27
CAMK2D,1.0777,21,88.94,28
GRK3,1.0262,22,88.69,29
IKKB,0.7,29,88.39,30
TLK1,-0.1908,41,88.01,31
GRK6,1.1439,18,87.7,32
PLK4,-1.0619,64,86.61,33
CK2A2,0.2518,35,85.96,34
ALK7,1.1428,19,85.72,35
DNAPK,0.2772,34,85.26,36
CK2A1,0.0024,40,85.2,37
ALK4,0.0223,39,83.86,38
TTBK1,-0.919,60,83.42,39
YSK4,-0.7503,53,82.46,40
TLK2,-0.1933,42,81.68,41
CK1G3,-0.2239,44,81.52,42
CK1G2,-0.2704,45,81.15,43
ALPHAK3,-1.785,93,80.07,44
CAMK2A,0.6307,30,79.85,45
GRK2,0.2492,36,79.83,46
TTBK2,-0.44,47,78.6,47
MEK1,-0.9958,61,78.28,48
IKKA,-0.4894,50,77.59,49
HUNK,-0.8059,55,76.97,50
IRAK1,-1.5239,78,76.66,51
HRI,-1.1484,65,75.45,52
DLK,-0.4456,48,75.38,53
YANK2,-0.8807,58,74.73,54
MEKK3,-1.2424,71,74.46,55
ULK1,-1.6069,84,74.0,56
MARK1,-1.5739,81,73.88,57
YANK3,-0.1935,43,73.81,58
RIPK2,-2.7445,128,72.93,59
MSK1,-1.1588,66,72.69,60
MST2,-2.3425,112,72.57,61
BRSK1,-1.7478,92,71.98,62
SMG1,-1.1879,67,71.88,63
CDC7,-0.5587,51,69.42,64
BRAF,-1.5299,79,68.74,65
GSK3B,0.5131,31,68.69,66
MEKK1,-1.6,82,68.51,67
NEK7,-1.2704,73,68.37,68
PERK,-1.615,85,68.25,69
AURA,-2.1179,104,68.07,70
ANKRD3,-1.0566,63,67.65,71
COT,0.0743,37,67.13,72
STLK3,-4.6916,223,66.71,73
MARK2,-2.0636,99,65.84,74
ULK2,-1.3057,74,65.58,75
MSK2,-1.7967,94,65.49,76
BRSK2,-2.3679,113,65.48,77
SRPK3,-0.7239,52,65.26,78
MLK1,-1.2116,70,64.13,79
ASK1,-4.0294,186,63.8,80
CAMKK1,-2.4142,114,63.63,81
CK1G1,-1.4471,77,62.43,82
VRK2,-2.0782,100,62.18,83
ZAK,-2.2438,109,62.01,84
MINK,-3.0826,139,61.31,85
GCN2,-1.7374,91,61.02,86
MARK4,-1.5315,80,60.84,87
LATS2,-1.6726,89,60.41,88
MARK3,-2.637,119,60.3,89
RSK2,-1.3937,75,59.86,90
RSK3,-1.8016,95,59.62,91
ULK3,-2.7478,129,59.34,92
CAMKK2,-3.2404,152,59.14,93
P90RSK,-1.4101,76,58.29,94
