index,Score,Score Rank,Percentile,Percentile Rank
TGFBR2,2.0866,10,98.08,1
CK1G2,2.6315,2,97.9,2
GRK1,2.135,5,97.4,3
ULK1,0.5859,26,96.77,4
TGFBR1,3.0858,1,96.56,5
TLK1,1.1971,19,96.52,6
ALK4,2.2001,3,96.46,7
RIPK2,-0.0836,42,95.97,8
GRK3,2.1791,4,95.76,9
GRK4,2.0887,9,95.68,10
PLK1,1.6827,13,95.57,11
TTBK1,0.5463,28,95.37,12
HRI,0.5044,29,95.08,13
MEKK1,0.1876,34,94.86,14
ANKRD3,0.5659,27,94.81,15
ACVR2A,2.1255,7,94.77,16
ACVR2B,2.1287,6,94.74,17
DSTYK,1.4274,15,94.55,18
GRK2,1.31,16,94.23,19
BMPR1A,2.1012,8,93.39,20
ALK2,1.7133,12,93.11,21
CK1A2,1.1823,20,92.93,22
ALK1,1.4505,14,92.9,23
GCN2,0.2687,32,92.04,24
ZAK,-0.1861,44,91.95,25
BMPR1B,2.015,11,91.65,26
IRAK1,-0.2568,45,90.92,27
GRK7,0.9735,21,90.82,28
CK1D,1.1997,18,90.74,29
BMPR2,0.4775,30,90.31,30
TTBK2,0.4122,31,90.26,31
ULK2,0.1901,33,90.03,32
ATM,0.6291,25,88.97,33
HUNK,0.0204,39,88.66,34
PLK2,0.7751,23,88.63,35
PLK3,0.744,24,88.29,36
BRAF,-0.531,51,87.81,37
VRK2,-0.9993,65,87.61,38
PDHK1,0.1006,38,87.4,39
GRK5,0.9387,22,87.04,40
PLK4,-1.0196,66,86.99,41
MARK2,-0.0703,41,86.69,42
ALK7,1.2114,17,86.34,43
TLK2,0.1642,35,85.95,44
CK1A,0.1079,37,85.05,45
TBK1,-0.0424,40,84.66,46
TTK,-2.214,101,84.49,47
PERK,-0.742,57,83.79,48
NEK7,-0.4165,49,82.57,49
IKKE,-0.6669,55,81.79,50
MEKK3,-0.9191,63,80.73,51
YSK4,-0.8832,61,80.52,52
STLK3,-3.6781,179,80.1,53
NIM1,-0.5735,54,80.05,54
MARK4,-0.3719,48,79.65,55
MLK1,-0.5431,52,78.58,56
EEF2K,-1.9144,93,77.96,57
IRE2,-0.9502,64,77.61,58
MLK4,-1.3405,75,77.55,59
MARK1,-1.3007,73,76.89,60
ULK3,-1.5883,85,76.19,61
MARK3,-1.4473,80,75.72,62
CK1E,-0.1047,43,74.55,63
MEK2,-2.7646,123,72.69,64
VRK1,-2.7472,121,72.08,65
BCKDK,-1.453,81,71.65,66
MLK3,-1.2225,72,70.23,67
MST2,-2.5236,109,69.26,68
