index,Score,Score Rank,Percentile,Percentile Rank
TLK1,3.3811,1,99.77,1
MST2,1.2344,14,98.87,2
PLK1,2.7278,2,98.73,3
HRI,1.5556,9,98.69,4
EEF2K,1.3879,11,98.22,5
BMPR2,1.0835,15,97.99,6
DSTYK,2.2717,3,97.94,7
PDHK1,1.0692,16,97.43,8
ANKRD3,0.8997,24,96.97,9
TGFBR2,1.5153,10,96.42,10
CK1G2,1.9531,5,96.32,11
IKKE,1.3349,13,95.82,12
ALK4,1.7359,7,94.86,13
YSK4,0.4966,33,94.78,14
ALK1,1.8119,6,94.75,15
IRE2,0.9252,22,94.7,16
ACVR2B,2.0224,4,94.32,17
NEK7,0.7056,30,93.94,18
ULK1,0.0581,41,93.84,19
MLK4,0.537,32,93.8,20
TBK1,1.0185,18,93.05,21
RAF1,0.8986,25,92.7,22
TLK2,0.9088,23,92.65,23
ACVR2A,1.5623,8,92.35,24
OSR1,-0.8807,75,92.27,25
PERK,0.0271,42,92.2,26
ZAK,-0.1982,48,91.87,27
TTK,-1.2337,89,91.85,28
MINK,-0.7785,69,91.33,29
CK1G3,0.8192,28,91.26,30
GCN2,0.1807,37,91.15,31
MEKK1,-0.2905,55,90.83,32
GRK2,0.9448,21,90.82,33
RIPK2,-1.0563,83,90.53,34
MEKK3,-0.2617,52,90.37,35
NEK6,0.4503,34,89.61,36
GCK,-0.578,63,89.32,37
PLK3,0.8757,27,89.29,38
MST1,-0.6033,66,89.17,39
TAK1,-1.401,98,89.04,40
ALK2,0.8937,26,88.96,41
MYO3A,-1.8506,115,88.4,42
NEK8,-0.7641,68,88.32,43
BMPR1B,1.3635,12,88.12,44
HGK,-0.9328,79,88.01,45
PLK2,0.6574,31,87.9,46
BMPR1A,0.736,29,87.33,47
TNIK,-0.8821,76,87.16,48
TGFBR1,1.0387,17,87.05,49
CHAK1,-0.0402,46,86.73,50
MLK1,-0.0212,44,86.71,51
PLK4,-1.0599,84,86.63,52
BCKDK,-0.4574,60,86.39,53
PDHK4,0.1357,39,85.83,54
GRK7,0.0095,43,85.31,55
ULK2,-0.2253,49,84.75,56
COT,1.0138,19,84.68,57
ALK7,0.9897,20,84.34,58
MEKK2,-0.869,73,83.89,59
BRAF,-0.7881,70,83.84,60
ATM,0.067,40,83.34,61
STLK3,-3.4104,186,83.13,62
GRK4,0.2431,36,81.53,63
VRK2,-1.3547,94,81.36,64
KHS2,-1.5396,105,80.89,65
GRK3,0.3345,35,80.64,66
IKKA,-0.3422,59,79.8,67
KHS1,-1.5674,108,79.79,68
CHAK2,-0.338,58,79.35,69
NEK5,-0.9615,80,79.14,70
DLK,-0.313,56,78.9,71
TAO3,-0.8107,72,78.65,72
TTBK1,-1.3906,97,78.0,73
TTBK2,-0.5215,62,77.32,74
GRK1,-0.0216,45,76.13,75
SRPK3,0.1609,38,75.86,76
TAO1,-2.7037,151,75.73,77
PINK1,-0.251,51,74.97,78
IKKB,-0.236,50,74.71,79
NEK9,-0.6221,67,74.26,80
TAO2,-1.7658,113,73.83,81
MLK3,-1.0801,86,72.97,82
ALPHAK3,-2.3674,138,72.87,83
AURA,-1.8253,114,71.87,84
GRK5,-0.3284,57,71.2,85
NEK3,-2.1702,126,71.06,86
HPK1,-2.2202,128,71.01,87
MEK5,-1.5902,109,70.57,88
CK1G1,-1.0706,85,69.78,89
NEK11,-2.0604,121,68.15,90
IRE1,-1.4885,102,67.76,91
SNRK,-2.5976,147,67.62,92
CK1D,-1.2236,88,67.61,93
NEK4,-2.1673,125,67.45,94
CAMKK1,-2.2694,131,66.77,95
MYO3B,-3.4767,188,66.67,96
DCAMKL2,-1.5502,106,66.4,97
PHKG2,-2.9733,162,66.16,98
GRK6,-0.4763,61,65.15,99
SLK,-2.6222,148,65.04,100
NEK2,-1.3158,91,64.72,101
PKN3,-0.2752,54,64.58,102
PKCH,-2.0384,119,64.52,103
MEK2,-3.1273,168,64.25,104
CAMK2G,-0.5862,65,63.73,105
CK2A2,-3.0154,165,63.19,106
STK33,-2.5124,142,62.72,107
