index,Score,Score Rank,Percentile,Percentile Rank
FAM20C,4.907,1,98.04,1
PDHK1,1.0531,16,97.33,2
BCKDK,1.1094,14,97.18,3
PDHK4,0.775,20,96.23,4
GRK4,2.1905,4,96.05,5
PLK3,2.12,5,95.87,6
CK1D,2.365,3,95.82,7
PLK2,2.5807,2,95.65,8
PLK4,0.0623,38,94.05,9
DSTYK,1.2779,10,93.6,10
DNAPK,1.3146,9,92.95,11
CAMK2G,1.3747,8,92.44,12
GRK1,1.1451,13,91.85,13
PLK1,0.9543,18,91.79,14
IKKE,0.6425,24,91.55,15
BMPR2,0.5522,26,91.55,15
TGFBR1,1.7491,7,91.54,17
CAMK2B,2.0576,6,90.99,18
ATM,0.8899,19,90.96,19
CAMK2D,1.2391,11,90.17,20
GRK7,0.7,22,89.48,21
ACVR2A,1.0201,17,89.37,22
TBK1,0.5218,28,89.26,23
MEK1,-0.5931,58,88.82,24
GRK5,1.1003,15,88.41,25
MARK1,0.0333,39,88.16,26
ALK2,0.6064,25,87.1,27
BMPR1B,1.1757,12,86.88,28
MARK4,0.2394,35,86.44,29
CK2A2,0.2789,34,86.05,30
TGFBR2,-0.2093,42,84.98,31
ACVR2B,0.4721,30,84.96,32
CK2A1,-0.3337,43,83.55,33
GRK3,0.5494,27,83.51,34
YANK3,0.371,32,83.33,35
BMPR1A,0.1077,36,83.27,36
MARK2,-0.5198,53,83.2,37
MARK3,-0.8049,61,82.15,38
MEKK3,-0.8403,63,82.11,39
YANK2,-0.4567,51,81.78,40
NIM1,-0.4682,52,81.44,41
ALK7,0.6911,23,81.16,42
ALK1,0.085,37,81.04,43
GRK6,0.4951,29,80.74,44
YSK4,-0.8689,66,80.73,45
MST2,-1.8269,100,80.59,46
TLK1,-0.8722,67,80.14,47
CK1G2,-0.4498,49,78.9,48
ALPHAK3,-1.8968,103,78.79,49
MEKK1,-1.1462,73,78.0,50
CAMK2A,0.433,31,77.88,51
HUNK,-0.7769,60,77.48,52
GSK3B,0.7002,21,76.14,53
TLK2,-0.5914,57,75.78,54
BRSK1,-1.4271,86,75.43,55
MINK,-2.2555,116,75.29,56
CK1G1,-0.8135,62,74.41,57
QSK,-1.2402,79,73.1,58
CK1G3,-0.8411,64,72.69,59
CDC7,-0.4248,48,72.48,60
ASK1,-3.4278,169,72.13,61
COT,0.3057,33,71.95,62
IKKB,-0.4046,47,71.69,63
ALK4,-0.5862,56,71.21,64
PRPK,0.0316,40,70.83,65
ULK1,-1.8002,99,70.66,66
MSK1,-1.3897,83,70.15,67
BRSK2,-2.026,110,69.76,68
GRK2,-0.1799,41,68.87,69
BRAF,-1.5299,88,68.74,70
ZAK,-1.9677,108,67.8,71
SRPK3,-0.5416,54,67.66,72
ULK2,-1.2093,77,67.45,73
MSK2,-1.7125,93,66.75,74
LATS2,-1.2591,80,66.73,75
MEKK2,-1.7259,96,66.42,76
TTBK2,-1.1965,75,66.1,77
ATR,-0.3354,44,65.57,78
RSK3,-1.4126,85,65.51,79
SMG1,-1.374,82,65.39,80
MASTL,-1.0387,70,65.2,81
RSK2,-1.1146,72,64.31,82
TTBK1,-2.453,126,64.18,83
RIPK2,-3.3444,164,63.89,84
MST1,-2.4022,124,63.39,85
P90RSK,-1.1504,74,63.1,86
MEK2,-3.2377,161,61.47,87
LATS1,-0.729,59,60.93,88
GCN2,-1.7454,97,60.83,89
NEK11,-2.3836,122,60.57,90
MST4,-1.5593,89,60.51,91
IRAK1,-2.6074,132,60.1,92
DLK,-0.9771,69,58.97,93
QIK,-2.1923,114,58.68,94
MNK2,-1.7019,92,58.46,95
NEK7,-1.795,98,57.95,96
AURA,-2.774,136,57.89,97
SIK,-2.6664,133,57.62,98
IKKA,-1.6391,91,57.32,99
PKACA,-3.6671,182,55.72,100
JNK1,-1.2,76,55.39,101
ULK3,-2.9973,146,55.35,102
MTOR,-0.4544,50,55.32,103
CK1A2,-0.5635,55,54.91,104
GCK,-2.8124,139,54.76,105
PKACB,-3.0576,150,54.4,106
STLK3,-5.4768,254,54.17,107
RSK4,-2.433,125,53.4,108
TNIK,-3.0503,149,53.21,109
ANKRD3,-1.6096,90,52.95,110
RAF1,-1.0617,71,52.95,110
HGK,-3.111,155,52.41,112
CAMKK1,-3.0005,148,51.44,113
PRKX,-3.736,187,51.15,114
CAMKK2,-3.5963,180,51.08,115
SRPK1,-1.2347,78,50.75,116
KIS,-1.7245,95,50.62,117
MOS,-0.3859,46,50.36,118
TSSK4,-1.8511,101,50.13,119
HPK1,-3.3829,167,50.1,120
CK1E,-0.965,68,49.48,121
HRI,-2.3423,120,49.3,122
CAMK1B,-0.848,65,48.87,123
JNK3,-1.4074,84,48.57,124
TAO3,-2.3171,119,47.12,125
NEK9,-1.9525,107,46.88,126
CLK2,-1.7242,94,46.2,127
TTK,-4.816,228,46.16,128
SGK1,-3.4335,170,46.05,129
KHS1,-3.6785,183,45.92,130
NEK6,-2.2936,118,45.58,131
VRK2,-2.5011,128,45.39,132
KHS2,-3.8687,194,45.37,133
NUAK2,-1.9469,105,44.26,134
PKACG,-3.1291,157,44.22,135
SRPK2,-2.1904,113,44.21,136
NDR2,-2.2771,117,43.85,137
PKCD,-2.3808,121,43.61,138
PRKD1,-2.2297,115,43.5,139
MAPKAPK2,-2.8541,141,43.29,140
CAMK1D,-3.6144,181,42.86,141
MAP3K15,-3.5409,177,42.45,142
MLK1,-2.1633,112,41.89,143
RIPK1,-2.5234,129,41.78,144
CDK8,-2.3907,123,41.78,144
PKCA,-3.1983,159,41.05,146
P38B,-2.4661,127,40.09,147
PERK,-2.8925,142,39.27,148
TSSK1,-3.0915,154,38.0,149
SGK3,-3.3494,165,37.82,150
SKMLCK,-3.9188,197,37.81,151
CAMLCK,-1.291,81,37.77,152
RIPK3,-3.1685,158,37.71,153
MEKK6,-4.9056,234,37.63,154
EEF2K,-4.0548,202,37.24,155
SMMLCK,-3.2574,162,37.19,156
CDK19,-3.2366,160,36.3,157
NEK2,-3.0757,151,35.92,158
PIM3,-1.9978,109,35.73,159
GSK3A,-0.3465,45,35.08,160
YSK1,-4.9093,235,34.87,161
NEK3,-4.4144,213,34.87,161
CLK4,-2.5584,130,34.7,163
NEK4,-4.0805,207,34.63,164
DYRK4,-2.693,134,34.62,165
AMPKA1,-2.94,144,34.53,166
NDR1,-3.114,156,34.43,167
SSTK,-4.646,223,34.42,168
CK1A,-2.0861,111,34.06,169
PDK1,-3.0782,152,33.86,170
DAPK3,-4.076,206,33.69,171
CLK1,-3.0828,153,33.31,172
TAK1,-4.535,217,32.54,173
MEK5,-2.7255,135,32.4,174
MYLK4,-3.8051,191,32.39,175
DAPK1,-4.069,204,32.36,176
