index,Score,Score Rank,Percentile,Percentile Rank
EGFR,4.419,2,99.58,1
SYK,5.2222,1,99.04,2
FGFR4,3.2831,3,98.1,3
HER2,2.1321,7,97.48,4
HER4,2.9977,4,95.97,5
CSK,2.131,8,94.66,6
FAK,2.608,6,94.14,7
VEGFR1,1.8878,9,93.76,8
FGFR3,1.6871,12,93.63,9
ZAP70,2.7124,5,93.19,10
EPHA8,1.8108,11,87.0,11
CTK,1.2151,13,84.75,12
FYN,1.875,10,84.48,13
EPHA2,1.1612,15,82.8,14
EPHA5,1.1878,14,80.59,15
IRR,0.4827,25,80.04,16
FGFR2,0.5872,23,80.02,17
BRK,0.4087,28,79.97,18
EPHA4,1.0966,16,79.91,19
FLT3,0.4781,26,79.69,20
RET,0.6899,22,79.54,21
KIT,0.7194,21,79.03,22
IGF1R,0.0743,33,78.46,23
FER,0.908,18,78.29,24
EPHB2,0.9762,17,74.02,25
SRC,0.5819,24,73.41,26
VEGFR3,-0.1944,39,72.99,27
FRK,0.4316,27,72.05,28
SRMS,0.809,19,72.03,29
TRKC,0.2342,30,69.64,30
TRKA,0.0538,34,69.42,31
TXK,0.7482,20,65.68,32
LYN,0.006,36,64.61,33
EPHA7,-0.0043,37,62.95,34
CSFR,0.1999,31,61.79,35
BLK,0.2438,29,60.65,36
JAK3,-0.3329,43,59.62,37
FGFR1,-0.478,46,57.3,38
MET,0.0431,35,56.53,39
FGR,-0.1688,38,53.05,40
EPHB1,-0.3155,42,52.73,41
LCK,-0.2307,40,52.13,42
ARG,0.1656,32,51.48,43
INSR,-1.0352,57,50.95,44
FES,-1.9213,66,50.71,45
TEC,-1.0141,56,49.55,46
TRKB,-0.9801,54,49.38,47
YES,-0.3153,41,49.05,48
VEGFR2,-0.6593,49,48.24,49
EPHA6,-0.3336,44,48.13,50
EPHA3,-0.8448,52,47.65,51
HCK,-0.5038,47,46.99,52
EPHB3,-0.6814,50,45.15,53
TYK2,-0.7139,51,41.39,54
JAK2,-0.6389,48,40.8,55
TIE2,-1.4906,61,39.22,56
EPHB4,-0.4268,45,38.74,57
ITK,-0.9453,53,35.57,58
ETK,-1.0701,58,35.46,59
JAK1,-1.8116,65,32.77,60
MER,-1.3084,59,32.66,61
MUSK,-2.4229,69,31.78,62
PDGFRB,-1.5352,62,31.43,63
ABL,-0.9956,55,30.38,64
BTK,-2.1848,67,29.17,65
LTK,-1.7899,64,26.57,66
ALK,-2.27,68,25.17,67
MST1R,-1.3872,60,20.73,68
PYK2,-2.4945,70,18.95,69
ROS,-1.6382,63,18.45,70
PDGFRA,-3.2581,73,10.05,71
EPHA1,-3.765,75,9.85,72
AXL,-3.5143,74,6.98,73
TYRO3,-2.6768,71,5.67,74
DDR1,-3.2095,72,3.48,75
DDR2,-6.3065,76,2.95,76
TNK1,-6.352,77,0.61,77
ACK,-6.3915,78,0.11,78
