index,Score,Score Rank,Percentile,Percentile Rank
HASPIN,2.9952,26,99.25,1
ERK7,5.3862,1,98.76,2
NLK,3.9478,8,98.65,3
NUAK2,3.192,24,98.23,4
CDK14,5.2223,2,97.34,5
CDK10,4.624,5,96.54,6
NUAK1,1.9089,33,95.55,7
CDK16,4.9377,3,95.19,8
CDK17,4.8291,4,94.55,9
P38A,4.2483,7,93.86,10
ULK3,0.4727,55,93.84,11
ERK2,3.8069,12,93.42,12
CDK9,3.6738,16,93.05,13
CLK1,2.8958,27,92.94,14
HIPK3,3.9033,10,92.89,15
KIS,3.648,18,92.58,16
CDK18,4.542,6,92.47,17
CDK12,3.8444,11,92.44,18
PKCI,0.7491,50,92.35,19
CDK6,3.7215,14,92.28,20
CDK5,3.6295,19,92.16,21
CDK4,3.6213,20,91.63,22
CDK2,2.5553,29,91.57,23
AAK1,-0.9334,87,91.21,24
CDK19,3.7061,15,91.17,25
ERK5,2.3147,30,90.97,26
ERK1,3.9144,9,90.32,27
CDK8,3.3968,22,89.96,28
HIPK1,3.6585,17,89.77,29
PKN1,0.1672,61,89.31,30
PKCE,0.0308,64,87.94,31
CDK7,3.2117,23,87.75,32
CDK13,3.0498,25,87.62,33
PKN2,0.3976,56,87.07,34
BIKE,-1.6738,124,86.77,35
ANKRD3,-0.1528,68,86.52,36
MST4,0.3221,58,86.5,37
IRE1,-0.1801,69,86.14,38
PHKG2,-0.8642,83,85.21,39
CDKL5,1.3973,39,85.19,40
CLK3,1.3212,42,84.68,41
CDKL2,1.1822,45,84.62,42
DYRK3,1.9004,34,84.56,43
P38D,3.4263,21,84.48,44
PKCH,-0.4162,73,83.65,45
PRP4,1.1764,46,83.64,46
P38G,3.7351,13,83.23,47
SMMLCK,-0.4363,74,83.1,48
PKR,-0.5582,76,82.96,49
WNK1,0.2699,59,82.8,50
CDKL1,1.1642,47,82.7,51
NEK3,-1.3498,106,82.56,52
CDK3,1.2841,43,82.51,53
NEK11,-1.3214,104,82.05,54
LRRK2,-1.4742,114,82.03,55
CHK2,-0.654,78,81.95,56
WNK3,-0.2666,71,80.65,57
PINK1,0.1005,63,80.63,58
DMPK1,-1.4701,113,80.34,59
MOK,1.2226,44,80.19,60
HIPK2,2.2463,31,79.77,61
CLK4,0.9682,48,79.57,62
SRPK3,0.5425,53,79.47,63
IRAK1,-1.3169,103,79.46,64
MEKK6,-2.5769,177,79.05,65
PHKG1,-0.9365,88,78.65,66
PKCA,-0.6254,77,78.43,67
DYRK1B,1.942,32,78.32,68
P38B,2.5574,28,78.22,69
DYRK1A,1.4989,37,78.14,70
SRPK1,0.9461,49,77.53,71
RIPK1,-0.5277,75,77.45,72
CK1A2,0.2006,60,76.8,73
HIPK4,1.3253,41,76.14,74
WNK4,-0.8753,84,75.79,75
ICK,-0.0631,66,75.54,76
PKCG,-1.0786,91,75.54,76
MYLK4,-1.1743,95,74.52,78
GAK,-1.8716,132,74.46,79
MST3,-1.2605,98,74.27,80
CAMK1A,-1.8171,131,74.18,81
CAMK1G,-1.4318,111,73.93,82
CDK1,1.5418,35,73.75,83
DYRK2,1.5405,36,73.47,84
DYRK4,1.3594,40,72.83,85
MAK,0.5118,54,72.74,86
PIM2,-0.9094,85,72.55,87
MLK3,-1.1171,94,72.26,88
SRPK2,-0.2467,70,71.93,89
PKCT,-1.7074,126,71.83,90
RIPK2,-2.8248,194,71.8,91
MNK2,-0.7867,81,71.77,92
JNK2,1.4905,38,71.17,93
CAMK1B,-0.033,65,71.14,94
IRAK4,-1.3296,105,71.13,95
NIK,-0.0939,67,70.89,96
MYO3A,-3.5504,227,69.83,97
JNK3,0.7108,51,69.47,98
CK1G2,-1.0584,90,69.3,99
STK33,-2.1205,149,68.96,100
MAP3K15,-2.2909,159,68.77,101
MNK1,-1.5925,119,68.69,102
SGK3,-1.2623,99,68.66,103
NEK2,-1.1027,92,67.96,104
JNK1,0.3535,57,67.95,105
MRCKB,-2.277,158,67.85,106
HRI,-1.522,116,67.83,107
PKCD,-1.017,89,67.78,108
TTBK1,-2.1979,155,67.77,109
BUB1,-2.0724,146,67.71,110
WNK2,-0.8039,82,67.19,111
