index,Score,Score Rank,Percentile,Percentile Rank
CAMK2G,2.64,2,98.42,1
AURA,2.3331,4,94.8,2
CK2A1,2.8156,1,93.73,3
PRKX,2.2996,5,93.45,4
CK2A2,2.5041,3,92.85,5
MSK1,1.8581,6,91.46,6
GRK6,1.4926,7,90.55,7
AURC,1.0776,9,90.23,8
HUNK,0.085,27,89.34,9
AURB,0.6262,14,89.23,10
DAPK1,0.4643,17,88.22,11
GRK1,0.7222,12,87.52,12
CDC7,0.5861,15,87.35,13
PKACA,0.4189,20,86.46,14
CAMK1B,1.1497,8,86.04,15
PKACB,0.4994,16,85.89,16
MSK2,0.4176,21,85.72,17
ALK2,0.4057,22,85.63,18
MYLK4,0.1781,26,84.32,19
GSK3B,0.8843,11,82.29,20
GRK5,0.4296,19,81.92,21
DAPK3,-0.853,54,81.1,22
YANK3,0.213,25,81.05,23
CAMLCK,0.4408,18,80.62,24
PAK6,-0.8552,55,80.57,25
CK1D,-0.1646,34,80.35,26
CAMK2A,0.6591,13,80.15,27
DAPK2,0.2365,24,79.32,28
CAMKK1,-1.6211,83,78.84,29
CAMK2B,0.4003,23,78.61,30
SMMLCK,-1.1224,64,76.6,31
PLK3,-0.4608,40,76.1,32
MEK1,-1.0836,62,75.18,33
PLK2,-0.9414,58,75.08,34
ACVR2B,-0.5467,42,74.83,35
FAM20C,-1.592,81,74.25,36
CK1G3,-0.753,49,74.12,37
WNK2,-0.4387,38,73.46,38
SKMLCK,-1.4179,73,73.15,39
TGFBR1,-0.2285,36,72.96,40
ALK1,-0.4173,37,72.48,41
PKACG,-1.1714,66,72.11,42
CAMKK2,-2.6427,111,71.91,43
PAK4,-2.7115,115,71.89,44
BMPR1A,-1.2087,68,71.76,45
PAK1,-1.0862,63,71.73,46
ACVR2A,-0.7687,51,71.72,47
ATR,-0.1932,35,71.68,48
PAK2,-1.4402,75,70.8,49
LATS1,-0.1435,31,70.5,50
ALK7,-0.0573,29,70.34,51
RSK4,-1.176,67,70.32,52
GRK2,-0.1497,32,69.75,53
RAF1,-0.4555,39,69.4,54
CAMK4,-1.5753,79,68.81,55
CAMK1G,-1.9024,93,68.61,56
PAK5,-2.8185,121,68.54,57
PKG1,-3.7884,180,68.08,58
DMPK1,-2.7693,118,67.9,59
CK1A2,-0.1603,33,67.66,60
PASK,-1.609,82,67.26,61
GRK3,-0.4681,41,67.25,62
BMPR1B,-0.7364,48,67.06,63
PIM1,-0.713,46,66.47,64
MOS,0.0611,28,66.44,65
RSK2,-1.0164,59,65.75,66
CLK2,-0.1394,30,64.78,67
GRK4,-0.7563,50,64.73,68
GSK3A,0.9543,10,64.1,69
NDR2,-1.0694,61,62.9,70
P70S6KB,-1.2735,70,62.26,71
ATM,-1.152,65,62.1,72
MNK2,-1.4667,77,62.05,73
GAK,-2.5709,110,61.55,74
MRCKB,-2.805,120,61.53,75
LATS2,-1.6676,88,60.49,76
CLK4,-0.6719,45,59.79,77
MARK1,-2.6649,112,59.76,78
MEK2,-3.3137,151,59.5,79
