index,Score,Score Rank,Percentile,Percentile Rank
TNK1,0.9321,1,91.55,1
TIE2,0.0115,2,71.13,2
DDR2,-0.8055,17,68.22,3
FLT3,-0.1625,7,65.55,4
VEGFR2,-0.1807,8,60.36,5
JAK2,-0.0886,6,58.18,6
BRK,-0.6748,14,57.36,7
ROS,-0.042,4,56.29,8
TYK2,-0.313,12,55.02,9
ZAP70,-0.2508,10,52.05,10
ABL,-0.0309,3,51.78,11
JAK1,-0.8589,18,51.52,12
RET,-0.2526,11,51.37,13
DDR1,-0.994,21,51.04,14
CSFR,-0.2398,9,50.71,15
ACK,-0.7361,15,49.66,16
MST1R,-0.4393,13,47.69,17
ARG,-0.0686,5,45.33,18
PDGFRA,-1.3856,26,42.04,19
JAK3,-0.9244,19,41.78,20
FGFR2,-1.0887,22,39.16,21
EPHA6,-0.7419,16,38.3,22
CTK,-0.9782,20,36.6,23
KIT,-1.1371,23,33.42,24
FGFR3,-2.0082,33,28.94,25
PDGFRB,-1.6903,29,28.3,26
YES,-1.2843,25,28.08,27
AXL,-1.8674,32,27.09,28
VEGFR3,-2.2749,39,27.05,29
TYRO3,-1.1667,24,26.57,30
FGFR1,-1.7684,30,25.32,31
INSR,-2.3199,42,23.18,32
EPHA1,-2.6413,51,22.32,33
FRK,-2.4088,45,21.89,34
MUSK,-3.0613,59,21.36,35
CSK,-2.1067,36,20.59,36
FAK,-1.7903,31,20.48,37
MET,-1.6167,27,20.13,38
LCK,-2.1089,37,19.46,39
MER,-2.1032,35,19.26,40
LTK,-2.3016,41,18.62,41
HER4,-2.576,48,18.41,42
TRKA,-2.3353,43,16.44,43
ALK,-2.8787,54,16.24,44
BLK,-2.5884,50,16.09,45
HER2,-2.1301,38,15.65,46
EPHB4,-1.6257,28,15.17,47
BTK,-2.9962,58,15.01,48
VEGFR1,-2.5825,49,14.99,49
PYK2,-2.9387,56,13.96,50
ITK,-2.2949,40,13.77,51
IGF1R,-3.8194,69,13.59,52
FGR,-2.0828,34,12.76,53
IRR,-2.835,52,12.41,54
SRC,-3.2231,62,12.34,55
TRKC,-3.0746,60,11.77,56
HCK,-2.5022,46,11.67,57
FGFR4,-3.2713,63,10.88,58
FES,-4.675,76,10.64,59
ETK,-2.8582,53,9.46,60
EGFR,-2.9523,57,8.45,61
FYN,-3.314,64,8.01,62
FER,-2.5183,47,7.7,63
EPHB3,-3.421,65,7.18,64
SRMS,-2.8945,55,6.89,65
EPHA7,-3.7116,68,6.81,66
EPHA3,-3.1787,61,6.59,67
EPHA4,-2.3777,44,6.24,68
EPHA8,-3.968,70,6.15,69
LYN,-4.1554,72,6.11,70
EPHA5,-4.6285,75,5.63,71
EPHA2,-5.15,77,5.47,72
TXK,-3.6282,66,4.88,73
TEC,-4.2558,74,4.33,74
SYK,-3.6725,67,4.23,75
EPHB2,-4.067,71,4.12,76
EPHB1,-4.2442,73,2.56,77
TRKB,-5.7866,78,0.48,78
