index,Score,Score Rank,Percentile,Percentile Rank
HRI,1.2187,3,97.98,1
TLK1,1.7025,1,97.94,2
TGFBR2,0.4778,11,91.43,3
ALK1,1.1651,4,91.13,4
ALK4,0.8062,6,91.01,5
GRK2,0.9048,5,90.37,6
TGFBR1,1.5031,2,90.16,7
CK1G2,0.5197,10,89.19,8
IRE2,-0.0308,21,88.04,9
TSSK2,0.6258,8,87.02,10
SSTK,-0.0027,20,86.67,11
ACVR2B,0.6858,7,86.62,12
ATM,0.339,14,86.39,13
PLK1,0.2713,15,86.13,14
ACVR2A,0.4207,13,85.04,15
GCN2,-0.3837,26,84.74,16
TTBK1,-0.867,38,83.95,17
GRK4,0.4453,12,83.9,18
GRK7,-0.195,24,83.85,19
GRK3,0.5624,9,83.69,20
PERK,-0.8097,37,82.84,21
BMPR2,0.1538,16,82.73,22
IRAK1,-1.1176,47,82.06,23
ANKRD3,-0.4307,27,81.77,24
BMPR1A,-0.1979,25,81.07,25
ALK2,-0.1612,23,80.67,26
RIPK2,-2.1548,78,80.33,27
CAMK1G,-0.8048,36,79.8,28
HUNK,-0.6585,32,79.43,29
BMPR1B,0.0599,19,77.37,30
ULK1,-1.5007,61,75.64,31
PLK3,-0.5017,28,75.63,32
TSSK1,-0.5076,29,75.6,33
DCAMKL2,-0.8897,39,75.46,34
CK1A2,0.1347,17,75.28,35
GRK5,-0.1097,22,74.59,36
TTK,-3.078,120,74.53,37
PLK2,-1.0902,44,73.49,38
MARK2,-1.4836,60,73.3,39
ALK7,0.0798,18,72.72,40
NUAK1,-1.3475,56,72.71,41
TTBK2,-0.979,41,69.71,42
SNRK,-2.4576,90,69.42,43
MARK1,-2.0044,73,68.77,44
VRK2,-1.8758,70,68.57,45
ULK2,-1.2318,51,67.01,46
IRE1,-1.5492,63,66.8,47
MARK3,-2.1773,81,66.66,48
CHAK1,-1.5901,64,66.06,49
MARK4,-1.2547,52,65.99,50
CK2A2,-2.8546,111,64.85,51
VRK1,-3.1305,126,64.75,52
MLK1,-1.1886,49,64.69,53
NUAK2,-0.9461,40,64.15,54
NEK7,-1.5351,62,63.14,55
EEF2K,-2.8091,110,62.96,56
TLK2,-1.3382,54,62.39,57
KIS,-0.7852,35,62.34,58
RIPK1,-1.444,58,62.14,59
PLK4,-3.119,123,61.08,60
FAM20C,-2.757,106,60.83,61
CK2A1,-3.4111,136,60.11,62
RIPK3,-1.8941,71,59.81,63
DSTYK,-1.3401,55,59.66,64
MLK3,-1.7859,67,58.8,65
PHKG2,-3.7077,146,57.74,66
CHK2,-3.141,128,56.69,67
CAMK1B,-0.6203,31,56.63,68
AMPKA1,-1.7104,65,55.97,69
NEK8,-2.7082,102,54.89,70
NIM1,-2.0738,74,54.42,71
SIK,-2.9217,114,53.87,72
BRSK2,-3.2166,130,53.65,73
GRK6,-1.047,43,53.64,74
MYLK4,-2.7252,104,53.34,75
PINK1,-1.3865,57,53.34,75
QIK,-2.5453,94,53.09,77
COT,-0.5954,30,52.17,78
IRAK4,-2.6096,96,52.13,79
MLK4,-2.8732,112,51.82,80
CAMK1A,-3.8896,156,51.67,81
CK1D,-2.2807,85,51.44,82
TSSK4,-1.7837,66,51.33,83
NEK6,-2.0914,76,49.59,84
PDHK1,-1.2119,50,49.53,85
MELK,-2.6582,99,48.98,86
SMMLCK,-2.7669,107,48.8,87
SKMLCK,-3.2642,132,48.56,88
CAMK4,-2.8983,113,48.55,89
CK1E,-0.9972,42,48.49,90
QSK,-2.9303,115,48.39,91
CAMK2G,-1.1149,46,48.32,92
MEKK3,-2.3737,87,46.72,93
PKN2,-2.6791,100,45.55,94
CAMLCK,-1.1308,48,45.43,95
MEK2,-3.8528,154,45.02,96
STLK3,-5.9984,260,44.98,97
AMPKA2,-2.6553,97,44.27,98
PKN1,-4.4442,189,44.08,99
GRK1,-1.3341,53,44.05,100
ALPHAK3,-4.0557,166,43.71,101
ZAK,-3.0474,119,42.54,102
CHAK2,-2.1571,79,42.26,103
STK33,-3.7494,149,41.61,104
NEK9,-2.206,82,41.55,105
HASPIN,-4.4765,191,40.95,106
MEKK1,-2.7527,105,39.41,107
MYO3A,-5.4476,228,38.71,108
ULK3,-4.0576,168,38.44,109
CK1G3,-2.4844,92,38.16,110
CHK1,-2.4595,91,37.97,111
MST2,-4.0572,167,36.74,112
BRAF,-2.7863,108,36.66,113
PHKG1,-3.9118,158,36.66,113
CDK2,-3.12,124,36.53,115
CAMK1D,-4.09,169,35.57,116
BRSK1,-4.3229,183,34.68,117
YSK4,-2.9374,116,33.86,118
PKR,-2.4331,89,32.51,119
PKCH,-4.1434,171,32.15,120
DCAMKL1,-3.0855,122,32.12,121
CAMKK1,-4.0247,163,31.86,122
TBK1,-2.5857,95,31.56,123
TAK1,-4.6074,195,31.1,124
CK1A,-2.2416,84,30.68,125
PRKD3,-3.6207,143,30.55,126
MEKK2,-3.129,125,30.47,127
RAF1,-1.9069,72,30.14,128
NEK3,-4.7772,202,29.9,129
BUB1,-4.9564,209,29.33,130
WNK4,-3.7015,145,28.53,131
WNK3,-3.2132,129,27.96,132
NEK1,-4.8255,203,27.81,133
MEK1,-2.1198,77,26.92,134
LATS1,-2.6935,101,26.48,135
WNK1,-3.2264,131,25.99,136
MNK2,-3.8002,152,25.78,137
NEK4,-4.7353,200,24.63,138
TSSK3,-5.3904,224,24.12,139
YANK2,-3.3503,133,23.89,140
MPSK1,-3.754,150,23.87,141
BIKE,-5.4781,230,23.78,142
PKCI,-5.3898,223,23.22,143
MOS,-1.1081,45,22.85,144
MYO3B,-6.3298,267,22.53,145
PAK2,-4.2824,179,22.49,146
OSR1,-5.818,244,21.56,147
HIPK4,-3.0817,121,21.5,148
P70S6K,-5.2471,217,21.44,149
AAK1,-6.9,279,21.16,150
BCKDK,-3.7634,151,20.99,151
YANK3,-2.2138,83,20.85,152
IKKE,-3.3956,135,20.54,153
CLK3,-2.7909,109,20.44,154
NEK5,-3.954,159,20.35,155
PAK4,-6.9788,282,20.27,156
LRRK2,-4.2607,177,20.19,157
MST1,-4.5589,193,20.01,158
CDK5,-4.5661,194,19.96,159
NEK2,-4.2008,174,19.78,160
PKCT,-5.8944,252,19.65,161
CDKL5,-2.9466,117,19.46,162
RSK3,-4.1447,172,19.31,163
CLK1,-4.353,185,19.2,164
CDC7,-2.4096,88,19.06,165
PDK1,-3.7086,147,18.86,166
PAK6,-5.8981,253,18.76,167
PKCD,-3.8685,155,18.72,168
CK1G1,-3.9801,161,18.69,169
PKCE,-6.1148,262,18.66,170
CAMKK2,-5.3726,222,18.36,171
PKG1,-8.5811,306,18.01,172
JNK1,-3.4758,138,17.73,173
PKCG,-5.2246,215,17.66,174
SRPK3,-3.5508,141,17.42,175
YSK1,-6.2092,263,16.97,176
CAMK2B,-4.2792,178,16.8,177
MAPKAPK5,-5.3208,219,16.7,178
P38D,-4.3056,180,16.69,179
MRCKA,-5.7612,240,16.38,180
IKKB,-3.5085,139,16.33,181
PAK3,-4.8485,205,16.29,182
AURB,-5.5273,232,15.99,183
MINK,-5.6506,235,15.77,184
P38G,-3.8915,157,15.56,185
LATS2,-4.711,199,15.39,186
