index,Score,Score Rank,Percentile,Percentile Rank
BUB1,6.472,1,99.94,1
PKR,1.4736,33,98.93,2
IRE1,2.205,13,98.68,3
PERK,1.2597,38,98.13,4
PKCI,2.3289,11,97.61,5
ERK7,3.1106,5,96.99,6
WNK1,2.1236,16,96.76,7
MLK3,1.4422,35,96.73,8
WNK2,2.1052,17,96.67,9
PKCE,2.17,14,96.63,10
HRI,0.8057,51,96.58,11
PHKG1,1.8263,22,96.46,12
PRKD3,3.4024,3,96.45,13
PRKD2,3.26,4,96.17,14
MYO3B,-0.1443,100,95.91,15
NUAK2,2.3097,12,95.74,16
WNK3,1.4485,34,95.71,17
PKN2,1.9345,21,95.62,18
WNK4,1.2695,37,95.56,19
BCKDK,0.6784,56,95.47,20
PKCH,1.5456,28,95.47,20
NEK2,1.23,40,95.46,22
PKCB,1.6522,24,95.45,23
GCN2,0.7351,53,95.4,24
CAMK1G,2.1663,15,95.39,25
SLK,0.2987,77,95.25,26
NIK,1.489,32,95.18,27
PHKG2,1.1836,41,95.14,28
PKN1,1.6265,26,94.88,29
IRE2,0.9496,46,94.82,30
PKCZ,1.5868,27,94.79,31
MAPKAPK3,2.4855,9,94.73,32
PKCA,1.6398,25,94.71,33
PKCT,1.3583,36,94.29,34
RIPK1,1.0243,45,94.01,35
LOK,0.1217,82,93.95,36
MLK1,0.7718,52,93.79,37
MST3,0.4448,69,93.23,38
HIPK4,3.702,2,92.91,39
NEK1,-0.5041,121,92.58,40
MELK,1.5126,31,92.53,41
ANKRD3,0.3049,75,92.46,42
LRRK2,-0.5118,122,92.43,43
CHK2,1.7469,23,92.25,44
NEK9,0.5949,62,92.22,45
YSK1,-0.7993,142,92.16,46
PRKD1,1.9958,19,92.08,47
CAMK1A,1.5171,30,91.76,48
PINK1,1.0267,44,91.66,49
CHAK1,0.4768,68,91.55,50
NEK3,-0.5239,123,90.99,51
MLK2,0.4884,67,90.9,52
STK33,-0.2329,103,90.74,53
PKCG,0.6369,58,90.59,54
NEK8,-0.5811,129,90.17,55
PKCD,0.9384,47,90.06,56
NUAK1,0.6412,57,89.94,57
QIK,0.5136,65,89.88,58
MST4,0.7029,55,89.78,59
HASPIN,-0.9344,151,88.99,60
TSSK2,0.8466,50,88.79,61
MLK4,-0.2817,108,88.72,62
CAMK4,0.6344,59,88.56,63
MAPKAPK5,0.1826,80,88.06,64
MNK1,0.3924,72,87.94,65
TAO1,-1.6318,197,87.66,66
NEK5,-0.4147,116,87.44,67
CHK1,0.7063,54,87.26,68
ROCK1,-0.5341,124,87.23,69
HIPK3,2.984,7,87.18,70
CAMK1B,1.2423,39,86.95,71
CLK3,1.5425,29,86.62,72
MOK,2.075,18,86.4,73
SMMLCK,-0.0537,90,86.11,74
HIPK1,3.0793,6,86.04,75
