index,Score,Score Rank,Percentile,Percentile Rank
TLK1,2.395,4,99.04,1
GCN2,1.2604,15,97.69,2
TGFBR2,1.9246,7,97.66,3
TGFBR1,3.4449,1,97.37,4
ACVR2A,2.6225,2,96.36,5
HRI,0.7521,19,96.35,6
ALK4,2.1109,5,96.16,7
CK1G2,1.8739,10,96.1,8
ACVR2B,2.4516,3,95.78,9
GRK4,1.8791,9,94.79,10
ALK1,1.521,14,93.3,11
BMPR2,0.6655,20,93.3,11
GRK3,1.6374,13,93.22,13
ALK2,1.7179,12,93.13,14
BMPR1A,1.955,6,92.91,15
GRK2,1.0816,17,92.28,16
ULK1,-0.2142,30,91.64,17
BMPR1B,1.8807,8,90.97,18
CK1A2,0.9981,18,90.94,19
ANKRD3,0.077,28,89.81,20
TTBK1,-0.2825,33,89.69,21
PERK,-0.2728,32,89.52,22
RIPK2,-1.4511,62,87.41,23
TLK2,0.2701,25,87.11,24
PLK1,0.3419,24,86.85,25
ATM,0.3663,23,86.66,26
ALK7,1.2396,16,86.56,27
PDHK1,0.0423,29,86.45,28
CK1D,0.4842,22,86.03,29
GRK5,0.6581,21,84.36,30
ZAK,-1.042,46,83.27,31
DSTYK,0.1218,27,82.77,32
GRK7,-0.4118,38,82.22,33
KIS,1.854,11,81.76,34
TBK1,-0.3894,36,81.01,35
GRK1,0.2442,26,80.85,36
ULK2,-0.529,40,79.93,37
PLK2,-0.4541,39,79.76,38
IKKE,-0.8677,43,79.65,39
CK1A,-0.2557,31,79.21,40
YSK4,-1.0036,45,78.58,41
ULK3,-1.3988,59,78.35,42
PLK3,-0.3226,34,77.82,43
STLK3,-4.0627,180,75.26,44
MEK2,-2.6663,108,74.78,45
BRAF,-1.3044,57,73.79,46
MEK1,-1.1326,50,73.43,47
NEK7,-1.1406,51,70.87,48
MST2,-2.4734,101,70.21,49
MEKK1,-1.536,65,69.94,50
CK2A2,-2.3278,95,69.72,51
VRK2,-1.8688,71,68.79,52
GRK6,-0.3308,35,67.92,53
TTBK2,-1.144,52,67.03,54
CK1E,-0.3935,37,66.82,55
IRAK1,-2.1875,88,66.78,56
TTK,-3.7621,164,64.41,57
CK2A1,-3.0454,122,64.11,58
PLK4,-2.9333,117,63.88,59
PRP4,-0.6614,41,63.75,60
BCKDK,-1.9303,75,62.27,61
EEF2K,-2.8723,113,61.72,62
MARK2,-2.5189,103,58.96,63
TSSK2,-1.6272,67,58.73,64
DCAMKL2,-2.0148,80,58.27,65
IKKB,-1.1278,49,57.59,66
CDK8,-1.3078,58,57.12,67
SSTK,-2.902,115,57.0,68
CHK2,-3.135,126,56.78,69
CHAK1,-2.1941,90,56.38,70
NEK3,-3.0846,123,56.22,71
PHKG2,-3.8665,169,55.78,72
TAK1,-3.509,149,54.09,73
OSR1,-3.9676,177,53.45,74
P38D,-1.606,66,53.41,75
CLK1,-1.4682,63,52.87,76
SNRK,-3.6366,156,52.69,77
MARK4,-1.9701,78,52.31,78
NIM1,-2.1998,91,51.92,79
AURA,-3.1303,125,51.66,80
CK1G3,-1.8998,74,51.52,81
IKKA,-1.936,76,51.41,82
