index,Score,Score Rank,Percentile,Percentile Rank
CK1E,1.2587,4,95.54,1
TSSK2,1.7014,1,94.09,2
CDC7,1.3104,3,92.87,3
TSSK1,1.4793,2,92.35,4
SSTK,0.9784,6,92.31,5
MOS,0.9832,5,86.49,6
CK1D,0.4421,7,85.74,7
CHAK2,0.022,10,84.52,8
MARK4,-0.1806,13,81.95,9
CK2A1,-0.6786,23,81.64,10
VRK1,-2.2172,110,80.48,11
DAPK1,-0.8876,30,79.08,12
MEK1,-0.9761,32,78.9,13
MEK2,-2.4695,132,78.81,14
WNK4,-0.6641,22,78.79,15
CK2A2,-1.1338,43,78.36,16
SMG1,-0.9449,31,78.31,17
DAPK2,0.1328,9,78.18,18
WNK1,-0.1091,11,77.87,19
WNK3,-0.5229,19,76.95,20
PLK4,-2.04,99,76.28,21
MNK2,-0.4575,17,75.9,22
MARK3,-1.5024,66,75.09,23
MARK2,-1.3616,55,74.64,24
DCAMKL1,-0.4264,16,74.43,25
DCAMKL2,-0.9793,33,74.32,26
PRKD1,-0.1736,12,73.16,27
DAPK3,-1.7561,83,72.54,28
AURC,-1.5255,68,72.48,29
IRE1,-1.2074,49,72.46,30
RIPK3,-1.1586,45,72.4,31
RIPK1,-0.8814,28,71.93,32
MNK1,-1.39,59,71.2,33
TLK1,-1.4828,63,70.84,34
SGK3,-1.0985,39,70.55,35
AMPKA1,-0.7902,27,70.54,36
SNRK,-2.4255,130,69.85,37
NUAK2,-0.6511,21,69.16,38
TSSK4,-0.6822,24,68.96,39
NUAK1,-1.6529,75,68.69,40
NIM1,-1.3633,56,67.76,41
PRKD2,-1.0809,37,67.7,42
CAMK1A,-2.53,134,67.64,43
CHAK1,-1.4977,65,67.57,44
CK1G1,-1.2027,48,67.36,45
ULK3,-2.2484,113,66.85,46
GRK7,-1.981,93,66.56,47
AURB,-2.2547,115,66.43,48
MYLK4,-1.9094,88,66.32,49
GAK,-2.3763,126,66.2,50
PRKD3,-1.3648,58,66.16,51
CAMK1B,-0.3198,15,65.13,52
MELK,-1.5491,69,65.05,53
QIK,-1.818,84,64.42,54
CAMK1G,-2.2275,111,64.36,55
MARK1,-2.3485,122,64.27,56
SKMLCK,-2.2119,107,64.18,57
ANKRD3,-1.1999,47,64.04,58
CAMK1D,-2.1019,104,63.96,59
PHKG2,-3.1966,176,63.68,60
TGFBR1,-0.7303,25,63.53,61
QSK,-2.007,96,62.97,62
WNK2,-1.0326,35,62.92,63
BIKE,-3.8068,216,62.41,64
PKN2,-1.6726,76,62.27,65
BMPR1B,-1.0604,36,61.57,66
PKN1,-3.1144,172,61.47,67
CHK1,-1.2357,51,61.26,68
LATS2,-1.6379,73,60.94,69
MAPKAPK3,-1.4569,62,60.68,70
AMPKA2,-1.6733,77,60.02,71
CHK2,-2.9122,159,59.93,72
MAPKAPK2,-1.6526,74,59.86,73
TSSK3,-2.5418,135,59.27,74
AAK1,-4.4538,253,58.86,75
PKACG,-2.2138,109,58.45,76
CAMK2D,-1.2677,53,58.34,77
TTBK1,-2.8711,153,58.19,78
BRSK2,-2.9047,157,58.12,79
CK1A,-1.1599,46,57.94,80
MSK1,-2.3251,121,57.61,81
CAMK4,-2.3814,128,56.97,82
CK1A2,-0.5089,18,56.86,83
ULK2,-1.7456,81,56.76,84
ALK4,-1.0202,34,56.59,85
GSK3B,0.2405,8,56.52,86
TLK2,-1.6289,71,56.36,87
BMPR1A,-2.3734,125,55.61,88
VRK2,-2.2536,114,55.55,89
MRCKA,-3.247,180,54.65,90
