index,Score,Score Rank,Percentile,Percentile Rank
HASPIN,3.1161,25,99.32,1
NLK,4.1466,12,99.09,2
ERK7,5.6149,2,98.92,3
CDK10,5.7905,1,98.63,4
NUAK1,2.866,28,98.04,5
NUAK2,2.9309,27,97.69,6
CDK17,5.274,3,96.41,7
KIS,4.6144,6,96.16,8
CDK14,4.8206,5,96.16,8
CDK9,4.2657,10,96.12,10
PKCI,1.7192,40,96.1,11
CDK12,4.445,8,95.44,12
CDK6,4.4411,9,95.35,13
CDK2,3.1797,24,95.02,14
CDK4,4.2284,11,94.72,15
ANKRD3,0.5404,59,94.63,16
ULK3,0.5854,57,94.35,17
CDK18,4.9527,4,94.26,18
CDK5,4.052,15,94.04,19
CDK16,4.6023,7,93.8,20
LRRK2,-0.351,85,93.66,21
NEK3,-0.1849,78,93.51,22
CDK13,3.6833,21,93.28,23
CDK19,4.1231,13,93.23,24
ERK2,3.7533,20,93.09,25
PINK1,1.1918,50,92.97,26
ERK5,2.5194,31,92.61,27
CLK1,2.7933,29,92.5,28
P38A,3.9539,16,92.46,29
NEK11,-0.4612,89,92.28,30
CDK8,3.7571,19,92.21,31
CDK7,3.8752,18,91.94,32
PKR,0.0642,73,91.75,33
HIPK3,3.6705,22,91.63,34
ERK1,4.0699,14,91.24,35
PKCE,0.5956,56,91.02,36
PKCH,0.5218,60,90.49,37
PKN1,0.3406,65,90.09,38
HIPK1,3.663,23,89.8,39
PRP4,1.7919,37,89.73,40
CDK3,2.1335,35,88.64,41
PHKG1,0.1823,69,88.55,42
PKCA,0.493,62,88.49,43
STK33,-0.5353,97,88.4,44
MST4,0.504,61,88.12,45
PKCG,0.2525,68,87.96,46
AAK1,-1.5561,136,87.91,47
PKN2,0.4141,64,87.2,48
MEKK6,-1.9351,168,86.91,49
MEKK1,-0.6232,98,86.76,50
IRE1,-0.2173,81,85.73,51
CLK3,1.4306,43,85.69,52
DYRK3,1.9911,36,85.3,53
PKCZ,0.1592,70,85.23,54
P38G,3.9026,17,84.75,55
CDKL5,1.3095,47,84.46,56
BIKE,-1.9841,171,84.43,57
CDKL2,1.1467,51,84.36,58
RIPK2,-1.8261,163,83.81,59
PKCT,-0.4863,92,83.74,60
CDKL1,1.2597,48,83.43,61
PHKG2,-1.1263,122,83.35,62
DRAK1,-0.3659,86,83.21,63
CLK4,1.3237,46,82.98,64
MLK3,-0.4775,91,82.98,64
SMMLCK,-0.4714,90,82.78,66
DYRK1B,2.4542,33,82.28,67
CK1G3,-0.1634,76,82.27,68
RIPK1,-0.214,80,81.92,69
P38D,2.9715,26,81.68,70
MOK,1.3743,44,81.39,71
HIPK2,2.4679,32,81.21,72
NEK7,-0.515,94,81.19,73
WNK1,0.1193,72,81.03,74
MST3,-0.8244,104,80.93,75
MEK5,-1.2015,125,80.91,76
CHK2,-0.8492,105,80.61,77
CK1G2,-0.3315,84,80.41,78
MAP3K15,-1.6009,141,80.26,79
NEK2,-0.2885,82,80.16,80
WNK3,-0.3301,83,79.79,81
SRPK3,0.5699,58,79.72,82
PKCD,-0.1815,77,79.57,83
P38B,2.653,30,79.15,84
PKCB,-0.7495,102,78.81,85
ICK,0.3171,67,78.79,86
CDK1,2.2275,34,78.78,87
WNK4,-0.6704,99,78.71,88
HPK1,-1.7018,151,78.6,89
HRI,-0.9858,115,78.52,90
HIPK4,1.5454,41,78.3,91
DYRK1A,1.5082,42,78.25,92
GAK,-1.5987,140,77.66,93
SRPK1,0.9441,53,77.51,94
MAPKAPK5,-1.1765,124,77.49,95
CAMK1G,-1.079,119,77.36,96
NEK9,-0.4598,88,77.21,97
WNK2,-0.2086,79,77.09,98
IRAK4,-0.8818,108,77.06,99
IRAK1,-1.532,135,76.56,100
QIK,-0.9308,112,76.43,101
MYO3A,-3.0759,231,76.2,102
NIK,0.127,71,76.17,103
KHS2,-1.9582,169,75.85,104
DYRK2,1.7831,38,75.75,105
DMPK1,-2.0179,175,75.62,106
MTOR,0.4633,63,75.57,107
MNK1,-1.0765,118,74.8,108
BUB1,-1.4967,134,74.52,109
YSK1,-2.4811,200,74.4,110
MAK,0.6764,55,74.22,111
NEK8,-1.7327,154,74.15,112
SRPK2,-0.0566,75,74.04,113
TAO2,-1.8042,159,73.06,114
NEK6,-0.8586,107,72.66,115
CK1G1,-0.931,113,72.4,116
DYRK4,1.2585,49,72.03,117
MRCKB,-1.8936,165,71.99,118
JNK2,1.7401,39,71.96,119
PLK1,-0.7615,103,71.83,120
MLK4,-1.7333,155,71.78,121
TTBK1,-1.891,164,71.77,122
MYO3B,-3.1421,237,71.59,123
JNK3,1.3573,45,71.35,124
MLK1,-0.9037,110,71.19,125
TAO1,-3.0343,226,70.97,126
CK1A2,-0.0504,74,70.72,127
SLK,-2.2796,187,70.49,128
PIM2,-1.092,120,70.34,129
MNK2,-0.9199,111,70.05,130
JNK1,0.8023,54,69.82,131
MYLK4,-1.6766,148,69.24,132
ZAK,-1.9103,167,69.0,133
LOK,-2.2378,185,68.55,134
TGFBR2,-1.2866,127,68.23,135
DSTYK,-0.8513,106,68.21,136
ASK1,-3.756,266,67.86,137
CAMK1A,-2.5147,203,67.8,138
HUNK,-1.309,129,67.6,139
PERK,-1.6695,147,67.13,140
DAPK2,-0.5114,93,66.91,141
NEK4,-2.236,184,66.32,142
SGK3,-1.4744,133,66.15,143
IRE2,-1.7307,153,65.91,144
SBK,-1.5928,138,65.85,145
MST1,-2.2804,188,65.75,146
TTK,-3.7054,264,65.39,147
HGK,-2.4794,199,65.39,147
GSK3A,0.988,52,64.79,149
BRAF,-1.7021,152,64.46,150
YSK4,-1.7728,156,64.14,151
RIPK3,-1.6682,146,63.74,152
CAMK1B,-0.3796,87,63.61,153
TTBK2,-1.3296,131,63.6,154
DAPK3,-2.4586,197,63.42,155
TLK1,-1.9002,166,63.36,156
MELK,-1.684,149,63.25,157
ROCK1,-3.3153,247,63.1,158
SNRK,-2.9762,223,62.4,159
PDHK4,-0.5184,95,62.37,160
SKMLCK,-2.3652,194,62.13,161
PRKD3,-1.6911,150,61.65,162
PDK1,-2.0564,177,61.27,163
MEKK3,-1.8216,161,61.17,164
GSK3B,0.3328,66,60.85,165
CHAK1,-1.9615,170,60.19,166
ULK1,-2.3583,192,60.07,167
GCN2,-1.7904,157,59.95,168
MARK2,-2.4756,198,59.58,169
MEKK2,-2.0265,176,59.02,170
ULK2,-1.6477,144,58.73,171
DCAMKL2,-2.0001,172,58.52,172
P70S6K,-2.9241,219,57.17,173
KHS1,-3.073,230,56.91,174
MINK,-3.3204,248,56.58,175
SIK,-2.7385,211,56.54,176
DAPK1,-2.842,216,56.07,177
SSTK,-2.9916,224,55.82,178
PLK4,-3.4474,253,55.73,179
PKN3,-0.6961,100,54.93,180
NIM1,-2.0658,178,54.58,181
