index,Score,Score Rank,Percentile,Percentile Rank
MEK2,2.0441,3,99.97,1
MEK1,1.8972,5,99.91,2
MEK5,1.4419,14,99.83,3
STLK3,1.2526,18,99.72,4
OSR1,1.958,4,99.54,5
CAMKK1,1.6557,7,99.49,6
MEKK2,1.4996,11,99.38,7
EEF2K,2.2721,1,99.23,8
MLK2,2.1659,2,99.21,9
TAK1,1.0065,22,99.15,10
MST2,1.4255,15,99.1,11
MYO3B,1.5255,10,99.1,11
MYO3A,1.3671,16,99.06,13
MINK,1.6301,8,99.05,14
CAMKK2,0.8729,25,98.85,15
HGK,1.4681,12,98.74,16
TNIK,1.5773,9,98.6,17
MEKK3,0.965,23,98.5,18
LRRK2,0.6966,31,98.26,19
MLK4,1.8537,6,97.97,20
TAO2,0.7975,29,97.94,21
LOK,1.1836,19,97.92,22
MST1,1.0408,21,97.68,23
ZAK,0.8093,27,97.21,24
IRAK1,0.8384,26,97.15,25
TAO1,0.15,42,97.07,26
MLK1,1.4594,13,96.74,27
PERK,0.7914,30,96.58,28
NEK1,0.2385,39,96.41,29
YSK1,0.0817,48,96.37,30
MLK3,1.2858,17,96.24,31
SLK,0.563,33,96.23,32
TAO3,0.9187,24,95.85,33
VRK2,-0.2444,61,95.73,34
MEKK6,-0.7695,79,95.32,35
KHS1,0.3788,36,95.13,36
KHS2,0.2383,40,94.41,37
NEK3,-0.0828,54,94.15,38
VRK1,-0.8196,82,94.02,39
STK33,0.2759,37,93.97,40
HPK1,-0.0315,51,93.59,41
NEK4,-0.2345,60,92.98,42
BRAF,-0.0854,55,92.93,43
YSK4,0.2104,41,92.82,44
NEK5,0.0845,46,92.7,45
IRE1,0.5503,34,92.52,46
PDK1,-0.0635,52,92.42,47
LKB1,-0.0771,53,92.42,47
NEK8,-0.3515,64,92.28,49
ASK1,-1.4149,112,91.95,50
TTK,-1.233,101,91.86,51
PKR,0.0699,49,91.81,52
PBK,-0.1626,57,91.76,53
ERK7,1.1468,20,90.73,54
GCK,-0.4787,68,90.18,55
DLK,0.2544,38,89.93,56
BIKE,-1.5488,119,87.69,57
ALPHAK3,-1.0374,93,87.36,58
MST3,-0.3399,62,86.8,59
GAK,-0.8552,84,86.25,60
NEK9,0.0836,47,86.15,61
YANK2,-0.3629,65,83.22,62
AAK1,-2.3141,158,82.77,63
MEKK1,-0.9088,88,82.41,64
NEK11,-1.3106,106,82.23,65
NEK2,-0.1679,58,81.83,66
BMPR2,0.115,45,81.51,67
PINK1,0.1466,43,81.32,68
ULK1,-1.1654,97,80.82,69
IRE2,-0.724,77,80.68,70
RIPK2,-2.1722,150,80.12,71
