index,Score,Score Rank,Percentile,Percentile Rank
CK1G1,4.3183,2,99.93,1
TTBK1,2.6069,7,99.84,2
CK1G3,4.3364,1,99.8,3
RIPK2,1.7397,12,99.57,4
CK1G2,4.0867,3,99.45,5
CK1A,2.805,5,99.43,6
CK1A2,2.4624,9,99.29,7
IRAK1,0.8277,29,97.12,8
AURA,3.4692,4,96.98,9
SNRK,1.165,23,96.81,10
PAK2,2.6543,6,96.76,11
GCN2,0.9519,26,96.53,12
CK1D,2.54,8,96.37,13
TTBK2,1.0948,24,96.22,14
RIPK1,1.4053,17,96.15,15
RIPK3,1.2481,19,96.11,16
MEKK3,0.3575,45,95.95,17
GRK3,2.1943,10,95.83,18
MEK2,-0.9254,103,95.8,19
CK1E,1.1871,22,94.97,20
PAK4,1.6132,13,94.9,21
ULK3,0.6261,33,94.53,22
MEKK6,-1.0222,107,94.04,23
PAK3,1.7411,11,93.9,24
MEK1,-0.2594,65,93.86,25
GRK2,1.2519,18,93.79,26
MEK5,-0.4461,75,93.42,27
PAK6,1.4592,15,93.38,28
YANK2,0.5551,37,93.37,29
PKG1,0.9306,27,92.73,30
DLK,0.4531,40,92.62,31
MNK2,1.508,14,92.2,32
MLK3,0.4373,41,92.18,33
IRE2,0.4212,42,91.72,34
PAK5,0.6874,30,91.59,35
SKMLCK,1.2458,20,91.35,36
PAK1,1.2348,21,90.91,37
PLK4,-0.5222,80,90.73,38
YANK3,1.0383,25,90.7,39
PERK,-0.1723,62,90.52,40
AURB,0.9209,28,90.33,41
CAMLCK,1.4554,16,90.32,42
STK33,-0.3353,71,89.99,43
PDHK1,0.2324,48,89.45,44
SMMLCK,0.3754,44,89.09,45
MLK4,-0.2466,64,89.0,46
ANKRD3,-0.0191,55,88.48,47
VRK2,-0.973,106,88.04,48
CHAK1,0.0529,53,87.7,49
PKG2,0.48,39,87.52,50
TGFBR2,-0.0165,54,87.15,51
BCKDK,-0.4053,72,86.97,52
IKKE,-0.0349,57,86.96,53
ULK1,-0.6905,92,86.89,54
MAP3K15,-1.0986,116,86.83,55
TLK1,-0.3108,68,86.77,56
BMPR1A,0.5985,35,86.51,57
TBK1,0.1695,51,86.48,58
RSK3,0.65,32,85.78,59
HRI,-0.529,81,85.74,60
GRK1,0.5658,36,85.51,61
MYLK4,0.3059,47,85.15,62
P90RSK,0.6009,34,83.81,63
MAPKAPK5,-0.4797,77,83.75,64
VRK1,-1.9889,154,83.65,65
ZAK,-1.0399,110,83.29,66
GRK6,0.6866,31,82.98,67
WNK3,-0.097,60,82.83,68
MLK1,-0.3327,70,82.3,69
DAPK1,-0.4873,78,82.12,70
CAMK4,-0.308,67,82.02,71
DAPK2,0.4937,38,81.92,72
MSK1,-0.0409,58,81.73,73
PKCH,-0.629,84,81.7,74
TTK,-2.5368,187,81.24,75
PHKG2,-1.4033,131,81.23,76
ASK1,-2.6481,190,81.0,77
MNK1,-0.5206,79,80.62,78
RSK2,0.3086,46,80.59,79
P70S6K,-0.7349,95,80.05,80
STLK3,-3.6841,231,80.04,81
SMG1,-0.8685,102,79.83,82
IRAK4,-0.6577,89,79.79,83
CHK2,-1.0407,111,79.25,84
ALK1,-0.0454,59,79.07,85
RSK4,-0.2799,66,78.81,86
PLK1,-0.3261,69,78.62,87
MEKK2,-1.1714,119,78.57,88
MSK2,-0.7275,94,78.29,89
CAMK1B,0.4193,43,78.21,90
DAPK3,-1.2046,121,78.08,91
PLK2,-0.6448,87,78.04,92
GRK4,-0.0329,56,77.61,93
PKCT,-1.1802,120,77.53,94
MRCKA,-1.2488,123,77.22,95
ULK2,-0.7066,93,76.74,96
MRCKB,-1.3729,127,76.73,97
ACVR2A,-0.4351,74,76.38,98
ALK2,-0.6621,90,75.18,99
IRE1,-1.0318,108,75.1,100
DCAMKL2,-0.9637,105,74.54,101
MEKK1,-1.326,126,74.51,102
PLK3,-0.6124,83,74.18,103
NEK11,-1.7864,145,73.84,104
ACVR2B,-0.6341,85,73.74,105
PKACG,-1.0419,112,73.54,106
PKACA,-1.9361,151,73.17,107
GRK7,-1.4165,132,72.94,108
HUNK,-1.0595,114,72.48,109
CAMK1A,-2.0743,158,72.05,110
DRAK1,-1.0369,109,72.0,111
CLK4,0.2283,49,71.34,112
BMPR2,-0.143,61,70.33,113
AURC,-1.796,147,69.54,114
PKN1,-2.4339,180,69.34,115
P70S6KB,-0.777,98,69.34,115
WNK4,-1.315,125,69.24,117
PHKG1,-1.7374,141,68.72,118
ALK4,-0.6845,91,68.29,119
BRSK2,-2.1468,161,68.24,120
PKCE,-2.1563,162,68.13,121
ROCK1,-2.8789,201,68.05,122
DYRK3,0.1943,50,67.67,123
DMPK1,-2.8676,200,66.73,124
BMPR1B,-0.7766,97,66.45,125
GRK5,-0.6405,86,65.67,126
PDHK4,-0.4559,76,65.26,127
EEF2K,-2.7062,193,64.94,128
PKCD,-1.2182,122,64.47,129
SGK3,-1.6068,136,64.46,130
PKCI,-2.2556,169,64.43,131
NIM1,-1.5532,135,64.34,132
TLK2,-1.249,124,64.18,133
BRSK1,-2.4807,184,62.87,134
WNK2,-1.0432,113,62.71,135
AKT1,-2.4146,179,62.6,136
MASTL,-1.1228,118,62.47,137
NEK8,-2.3502,174,62.37,138
CAMK1G,-2.3735,176,62.29,139
SGK1,-2.436,182,61.28,140
PRKD3,-1.7287,140,61.12,141
CLK1,-0.8275,99,60.88,142
TGFBR1,-0.8525,101,60.7,143
PKCA,-1.9677,153,60.59,144
CAMK1D,-2.4356,181,59.9,145
AKT2,-2.1677,163,59.41,146
RAF1,-0.8394,100,59.26,147
SSTK,-2.7431,195,59.04,148
CRIK,-3.4984,224,59.04,148
PKN2,-1.9397,152,58.02,150
HASPIN,-3.4752,221,57.82,151
ROCK2,-3.0416,205,57.79,152
NEK2,-1.7565,143,57.65,153
WNK1,-1.3979,130,57.43,154
ALPHAK3,-3.3497,217,57.25,155
NEK3,-3.0539,206,56.79,156
YSK1,-3.6008,226,56.48,157
PKCG,-2.4727,183,56.41,158
MOS,-0.2291,63,56.25,159
NDR1,-1.9018,150,55.9,160
CLK3,-0.7458,96,55.07,161
AKT3,-3.776,237,54.88,162
KIS,-1.4678,133,54.16,163
HIPK3,-0.645,88,54.1,164
PIM2,-2.298,171,52.25,165
GSK3B,0.1433,52,51.97,166
PKACB,-3.2628,215,51.56,167
NEK4,-3.0939,208,51.48,168
MARK1,-3.2485,214,50.93,169
PRP4,-1.7554,142,50.85,170
NEK9,-1.7872,146,50.3,171
DYRK1A,-1.3907,128,49.61,172
ALK7,-1.0796,115,48.54,173
PASK,-2.7055,192,47.95,174
NEK7,-2.3019,172,47.76,175
PKCZ,-2.5195,185,47.71,176
MARK2,-3.2003,211,47.65,177
TSSK2,-2.3643,175,46.99,178
IKKA,-2.2039,165,46.09,179
DYRK4,-1.7217,139,46.07,180
CHAK2,-1.9917,155,45.92,181
CDC7,-1.3972,129,45.77,182
NLK,-0.5444,82,44.78,183
YSK4,-2.5411,188,44.73,184
TAO1,-4.5919,268,44.7,185
CDK7,-2.002,157,44.27,186
MLK2,-1.8648,148,43.64,187
QIK,-3.1265,209,43.57,188
PKR,-2.0891,159,42.85,189
DSTYK,-2.2525,168,42.85,189
HIPK1,-1.6225,137,42.7,191
NIK,-0.9451,104,42.54,192
DYRK1B,-2.1842,164,42.33,193
DYRK2,-1.7041,138,41.94,194
PDK1,-2.8014,197,41.51,195
HIPK2,-2.5295,186,41.02,196
PINK1,-1.9925,156,40.62,197
CK2A1,-4.7195,272,40.5,198
MAPKAPK3,-2.769,196,40.4,199
TAK1,-4.1483,249,40.15,200
ERK2,-2.332,173,39.01,201
TAO2,-3.2028,212,38.93,202
MELK,-3.3714,218,38.26,203
HIPK4,-1.7653,144,37.97,204
BUB1,-4.3465,260,37.06,205
CDK12,-2.9385,203,36.5,206
LOK,-4.1519,250,36.01,207
IKKB,-2.2487,167,35.57,208
P38G,-2.8398,199,34.4,209
CAMK2G,-1.4815,134,33.92,210
MST4,-3.0578,207,33.86,211
CDK4,-3.4888,222,33.7,212
ATM,-2.3847,177,33.43,213
PRPK,-0.4333,73,33.23,214
ICK,-4.4935,267,32.92,215
MYO3A,-5.8366,296,32.23,216
CAMKK1,-4.0026,243,32.23,216
TSSK1,-3.498,223,31.9,218
MYO3B,-5.6707,290,31.76,219
CDKL5,-2.2241,166,31.71,220
CK2A2,-5.1455,282,31.68,221
PKCB,-4.0405,246,31.68,221
MARK4,-2.9833,204,31.64,223
BIKE,-5.1328,281,31.56,224
SIK,-4.3669,262,31.37,225
CAMK2B,-3.2641,216,29.65,226
MST3,-3.6499,230,29.57,227
OSR1,-5.3131,285,29.5,228
MOK,-4.0884,247,29.11,229
CAMK2D,-2.8903,202,28.85,230
NEK6,-3.2188,213,27.98,231
FAM20C,-5.0866,279,27.82,232
MARK3,-4.6475,269,27.77,233
NEK1,-4.836,275,27.68,234
DCAMKL1,-3.4425,219,26.47,235
ATR,-1.1041,117,26.32,236
PRKD1,-3.4649,220,25.86,237
P38A,-2.7299,194,25.55,238
PRKX,-5.7271,291,25.14,239
PIM3,-2.5591,189,24.65,240
MAPKAPK2,-4.2964,256,24.6,241
PRKD2,-4.2525,255,24.54,242
QSK,-4.4081,264,24.2,243
NUAK1,-4.3855,263,24.08,244
ERK1,-3.6425,229,23.88,245
CDK13,-2.3958,178,23.76,246
MPSK1,-3.7757,236,23.59,247
LATS2,-4.0333,245,23.34,248
NDR2,-3.7168,232,23.27,249
MAK,-4.7707,274,23.26,250
SRPK3,-3.1812,210,23.26,250
CDK5,-4.2333,254,23.04,252
P38D,-3.875,238,22.74,253
ERK7,-4.3317,258,22.44,254
CDK9,-3.9152,239,21.36,255
MINK,-5.3087,284,20.67,256
CDK14,-4.7173,271,19.54,257
HGK,-4.9017,276,19.16,258
CDK10,-5.7912,293,19.08,259
P38B,-3.5479,225,18.99,260
CDKL2,-3.6242,227,18.83,261
BRAF,-3.6323,228,18.44,262
CDK8,-3.7485,234,17.64,263
CDK6,-5.1126,280,17.3,264
MTOR,-2.2732,170,16.2,265
CDK19,-4.7316,273,16.02,266
SBK,-5.4179,287,15.36,267
NEK5,-4.3493,261,14.88,268
TSSK4,-4.178,252,14.39,269
SLK,-5.7951,295,14.08,270
CDKL1,-2.0959,160,13.62,271
KHS1,-5.9378,299,13.46,272
SRPK2,-4.3238,257,13.38,273
AMPKA1,-4.4438,266,13.27,274
LRRK2,-4.6934,270,13.11,275
LATS1,-3.7738,235,12.89,276
ERK5,-2.8015,198,12.67,277
MST2,-5.3697,286,12.55,278
CAMKK2,-5.8733,297,12.2,279
HPK1,-5.7931,294,12.07,280
AAK1,-7.8101,308,11.46,281
CAMK2A,-4.1079,248,11.1,282
NUAK2,-3.9488,241,10.9,283
PKN3,-2.6894,191,10.42,284
TAO3,-4.4116,265,9.65,285
KHS2,-6.7186,305,8.92,286
CDK17,-5.7652,292,8.62,287
AMPKA2,-5.4891,288,8.26,288
TNIK,-5.9943,301,7.74,289
DNAPK,-4.0231,244,7.65,290
CLK2,-5.6543,289,7.61,291
PIM1,-4.1609,251,6.84,292
GAK,-4.1876,253,6.67,293
JNK1,-4.3411,259,6.61,294
JNK2,-3.9224,240,6.28,295
GSK3A,-1.8856,149,6.07,296
CDK2,-4.9463,277,6.03,297
SRPK1,-4.9885,278,5.79,298
CDK18,-6.5566,304,5.68,299
MST1,-5.9356,298,5.11,300
JNK3,-3.7191,233,5.06,301
CDK3,-7.7096,307,4.59,302
TSSK3,-8.1995,309,4.53,303
COT,-3.9639,242,4.31,304
CHK1,-5.2059,283,3.73,305
LKB1,-6.1846,302,2.71,306
CDK16,-7.6462,306,2.6,307
GCK,-6.5382,303,2.16,308
PBK,-10.73,310,0.96,309
CDK1,-5.9457,300,0.49,310
