index,Score,Score Rank,Percentile,Percentile Rank
BIKE,3.0481,1,99.58,1
AAK1,2.6621,2,99.3,2
GAK,1.3248,4,98.83,3
MPSK1,1.5707,3,94.93,4
MEK2,-1.1883,28,94.27,5
VRK1,-0.8713,18,93.68,6
LKB1,-0.2717,6,90.79,7
PBK,-0.5715,9,89.39,8
PINK1,0.6942,5,88.39,9
NEK4,-0.7396,12,88.3,10
IRAK1,-0.751,13,86.43,11
CAMKK1,-1.0992,24,86.36,12
CAMKK2,-1.6645,45,86.12,13
NEK3,-1.1071,26,85.45,14
SMG1,-0.6426,11,83.25,15
VRK2,-1.3065,30,82.3,16
TAK1,-2.0551,59,81.33,17
NEK1,-1.645,44,80.41,18
HRI,-0.9225,21,79.6,19
IRAK4,-0.7752,15,78.35,20
PKR,-0.8868,19,76.33,21
MEKK6,-2.8777,96,74.68,22
TTK,-3.1318,113,73.86,23
ALPHAK3,-2.3914,78,72.56,24
RIPK2,-2.7873,91,72.3,25
NEK5,-1.3922,35,71.06,26
BUB1,-1.8428,48,70.57,27
ASK1,-3.556,132,70.49,28
STLK3,-4.5588,200,68.57,29
BRAF,-1.5415,39,68.44,30
PERK,-1.6066,42,68.43,31
MYO3B,-3.3841,123,68.03,32
ULK3,-2.2096,67,67.41,33
ANKRD3,-1.1802,27,64.51,34
MEK5,-1.7914,47,64.4,35
RIPK1,-1.3334,32,64.1,36
ERK7,-1.3439,34,64.06,37
MEKK3,-1.7249,46,63.61,38
MINK,-2.9972,105,62.94,39
P38D,-0.495,7,62.64,40
LRRK2,-2.5861,83,61.57,41
ERK2,-1.0542,23,58.33,42
JNK3,-0.869,17,57.69,43
P38B,-1.0437,22,57.48,44
TAO2,-2.5259,80,56.52,45
PIM2,-2.087,62,55.86,46
YSK1,-3.6516,136,55.57,47
MEK1,-1.5378,38,55.5,48
MEKK2,-2.1611,66,55.46,49
P38A,-0.9132,20,54.92,50
MST2,-3.2474,119,54.68,51
ERK5,-0.5976,10,54.47,52
DSTYK,-1.643,43,53.94,53
CDK6,-1.9295,55,53.91,54
DMPK1,-3.8496,150,53.54,55
MLK2,-1.4762,36,53.24,56
MYO3A,-4.6091,202,53.14,57
HGK,-3.0903,108,52.83,58
ERK1,-1.5799,41,52.77,59
DAPK3,-3.1062,110,52.73,60
CDK5,-1.9595,57,52.52,61
NEK2,-2.1117,64,51.88,62
NEK8,-2.852,95,51.81,63
TAO1,-4.2122,167,51.53,64
JNK2,-1.3407,33,51.05,65
JNK1,-1.5601,40,50.48,66
DAPK1,-3.1725,114,50.18,67
HIPK3,-1.1053,25,49.02,68
CDK4,-2.3672,75,48.68,69
MAP3K15,-3.2681,120,48.33,70
IKKA,-2.1095,63,47.95,71
PRP4,-1.9789,58,47.04,72
NEK9,-1.9571,56,46.78,73
MLK3,-2.3364,74,46.77,74
PDK1,-2.7099,88,44.13,75
MEKK1,-2.5794,81,43.83,76
RIPK3,-2.8219,94,43.55,77
EEF2K,-3.7738,142,42.86,78
P38G,-2.3869,77,42.8,79
IRE2,-3.063,107,42.5,80
DAPK2,-1.1973,29,42.1,81
NEK11,-3.1245,111,42.05,82
KHS1,-3.903,152,41.89,83
TTBK1,-4.0074,156,41.63,84
PKG1,-6.2741,257,41.27,85
HASPIN,-4.4615,193,41.2,86
