index,Score,Score Rank,Percentile,Percentile Rank
MEKK2,2.0758,4,99.77,1
MEK2,0.7546,24,99.68,2
MEK1,1.1368,16,99.57,3
OSR1,1.8935,5,99.5,4
TNIK,2.4784,1,99.45,5
MEK5,0.812,20,99.41,6
EEF2K,2.2063,3,99.17,7
MYO3B,1.5741,6,99.15,8
MYO3A,1.4517,12,99.11,9
MINK,1.5449,9,98.98,10
HGK,1.528,11,98.81,11
YSK1,1.0801,18,98.68,12
PBK,2.3293,2,98.52,13
MST1,1.3579,13,98.37,14
TAO3,1.5649,8,98.1,15
KHS2,1.5352,10,98.01,16
KHS1,1.339,14,97.9,17
TAO2,0.6875,25,97.68,18
MEKK3,0.6336,29,97.33,19
STLK3,-0.8882,125,97.09,20
NEK1,0.3923,42,96.97,21
MEKK6,-0.353,86,96.82,22
MST3,1.1185,17,96.57,23
HPK1,0.6581,27,96.57,23
TAO1,-0.0503,64,96.54,25
MST2,0.2048,53,96.51,26
LOK,0.5879,32,96.13,27
MAP3K15,0.0935,57,95.95,28
PDK1,0.4818,38,95.83,29
ZAK,0.4363,39,95.71,30
BRAF,0.2255,51,95.35,31
CAMKK1,-0.1632,73,94.4,32
LRRK2,-0.2592,83,94.26,33
NEK5,0.243,50,94.0,34
ASK1,-1.0632,138,93.89,35
PKR,0.3026,47,93.86,36
GAK,-0.1182,68,93.77,37
NEK4,-0.1641,74,93.51,38
IRE1,0.6805,26,93.4,39
NEK3,-0.2419,81,93.12,40
GCK,-0.1555,72,92.59,41
AAK1,-0.8257,120,91.72,42
LKB1,-0.1709,76,91.67,43
PKCB,0.7927,21,91.5,44
TAK1,-1.1593,146,91.16,45
TTK,-1.3736,160,91.01,46
PKCT,0.4845,37,90.3,47
CAMKK2,-1.2979,155,89.44,48
MST4,0.6563,28,89.41,49
PKCH,0.3279,45,89.26,50
PLK4,-0.7683,118,89.0,51
VRK1,-1.5463,169,88.49,52
VRK2,-0.9522,130,88.33,53
HASPIN,-1.0782,140,87.96,54
MEKK1,-0.5254,99,87.95,55
BIKE,-1.5234,167,87.88,56
IRE2,-0.0706,66,87.65,57
