index,Score,Score Rank,Percentile,Percentile Rank
CDK4,-3.908,265,28.38,238
GSK3A,-0.6366,87,28.32,239
NUAK1,-4.1499,277,27.6,240
PDHK1,-1.7572,151,27.43,241
MAPKAPK3,-3.6592,253,27.29,242
PRKD2,-4.0386,270,27.05,243
CDK9,-3.4634,244,26.98,244
CHK1,-3.0754,228,26.77,245
CDK12,-3.6957,257,24.89,246
CDK5,-4.0799,273,24.64,247
PINK1,-2.8214,216,24.54,248
PLK1,-3.2703,238,23.55,249
TTBK1,-5.3325,298,23.28,250
BMPR1B,-2.6838,212,23.22,251
BMPR1A,-4.028,269,23.07,252
NEK7,-3.689,256,22.71,253
PHKG1,-5.0623,294,22.59,254
CK1G3,-3.2492,237,21.43,255
P38G,-3.5915,250,20.4,256
HRI,-3.7096,259,20.35,257
NLK,-1.7973,154,19.13,258
TGFBR2,-3.6557,252,19.09,259
CDK13,-2.6372,211,18.74,260
CDK2,-4.0064,267,18.66,261
BMPR2,-0.883,99,18.48,262
ACVR2A,-3.1659,231,18.43,263
COT,-2.3972,196,18.09,264
PRKD1,-4.2153,281,16.95,265
GCN2,-4.4118,286,16.42,266
PERK,-4.0904,274,16.41,267
GRK1,-2.431,201,16.21,268
MLK3,-3.9385,266,16.09,269
NEK6,-4.0261,268,15.98,270
YSK4,-3.678,255,15.69,271
JNK3,-2.9388,221,15.55,272
ALK7,-2.554,207,15.36,273
MAPKAPK2,-5.2561,297,15.08,274
ULK2,-4.1419,276,13.84,275
CK1D,-4.9531,292,12.73,276
CK1G1,-4.6968,290,12.32,277
MLK2,-3.5296,248,12.01,278
P38D,-4.685,289,12.0,279
ACVR2B,-3.6333,251,11.68,280
TLK2,-4.0715,272,11.24,281
CDK1,-4.278,283,11.17,282
HIPK4,-4.1594,278,10.89,283
GRK3,-3.1378,229,10.44,284
TTBK2,-4.9883,293,8.93,285
GRK5,-3.2134,232,8.63,286
CDC7,-3.1503,230,8.59,287
MLK1,-4.0664,271,8.49,288
GRK4,-3.5807,249,8.33,289
CK1E,-2.9539,224,8.24,290
MOS,-1.7031,149,7.9,291
CK1G2,-4.1606,279,7.42,292
JNK1,-4.2867,284,7.13,293
CHAK1,-6.6462,309,7.08,294
KIS,-6.0027,305,6.49,295
ULK1,-5.9357,304,5.75,296
DLK,-2.9275,220,5.02,297
TBK1,-4.3548,285,4.9,298
PKN3,-3.2343,234,4.77,299
GRK7,-6.7165,310,4.59,300
GRK2,-2.1585,178,4.33,301
CDK19,-6.4172,307,3.72,302
CDK8,-5.1977,295,3.67,303
PRP4,-4.2508,282,3.36,304
MLK4,-6.6015,308,3.27,305
IKKA,-5.9092,303,2.32,306
IKKE,-5.3508,299,2.0,307
IKKB,-6.0771,306,1.45,308
CHAK2,-5.6495,300,1.1,309
CK1A,-5.8795,302,0.98,310
