index,Score,Score Rank,Percentile,Percentile Rank
HASPIN,3.8091,16,99.66,1
ERK7,5.3995,1,98.77,2
CDK12,5.3563,2,98.17,3
ULK3,1.67,44,97.93,4
NLK,3.6447,21,97.58,5
CDK9,4.5372,8,97.18,6
CDK10,4.8118,4,97.02,7
CDK13,4.2174,12,96.45,8
HIPK3,4.7104,6,96.11,9
P38A,4.7876,5,95.69,10
NEK3,0.1733,67,95.58,11
CLK1,3.5931,23,95.46,12
WNK4,1.1992,54,95.22,13
WNK1,1.7353,42,95.05,14
CDK14,4.4227,9,94.75,15
PKCI,1.3029,52,94.7,16
LRRK2,-0.2146,77,94.54,17
CDK19,4.3224,11,94.04,18
CDK18,4.8764,3,93.99,19
CDK17,4.6107,7,93.44,20
PRP4,2.3048,32,93.25,21
CDK8,3.898,15,92.97,22
KIS,3.714,19,92.91,23
ERK1,4.3592,10,92.69,24
CDK6,3.7909,17,92.65,25
CDK2,2.6935,27,92.52,26
ERK5,2.4838,31,92.36,27
CDK5,3.5793,24,91.89,28
CDKL5,2.224,34,90.99,29
NUAK2,1.3586,51,90.99,29
NEK11,-0.597,90,90.97,31
WNK2,0.9836,57,90.42,32
CDK7,3.5954,22,90.29,33
HIPK1,3.6797,20,89.88,34
CDK16,3.7447,18,89.76,35
PKCE,0.337,62,89.7,36
CLK3,1.8844,40,89.46,37
CDKL2,1.9181,39,89.43,38
PKN1,0.185,66,89.39,39
CLK4,2.1369,36,88.98,40
P38D,4.1051,13,88.65,41
CDK4,2.9774,25,87.45,42
ICK,1.6516,45,87.37,43
ANKRD3,-0.1091,73,87.16,44
DYRK3,2.2256,33,86.97,45
WNK3,0.2635,65,86.92,46
PKCA,0.2786,64,86.91,47
ERK2,2.9308,26,86.87,48
CDKL1,1.6173,46,86.34,49
IRE1,-0.1698,74,86.26,50
MST4,0.2852,63,86.15,51
P38G,4.014,14,85.74,52
MOK,1.9694,38,85.72,53
NUAK1,-0.0341,71,85.37,54
PKR,-0.4205,84,85.35,55
PKCH,-0.3115,80,84.57,56
CDK3,1.4839,50,84.1,57
MTOR,0.9307,58,83.9,58
SMMLCK,-0.3771,82,83.63,59
PKN2,-0.0613,72,83.0,60
MST3,-0.6819,95,82.81,61
PKCG,-0.4407,86,82.28,62
HIPK2,2.6302,29,82.23,63
NEK2,-0.173,75,81.78,64
RIPK1,-0.2258,78,81.75,65
CDK1,2.5561,30,81.39,66
PINK1,0.1321,68,81.09,67
PKCZ,-0.248,79,80.98,68
MAK,1.4881,49,80.67,69
QIK,-0.6065,91,80.12,70
DYRK1B,2.1715,35,80.12,70
DYRK1A,1.6742,43,79.75,72
SRPK3,0.5624,60,79.65,73
CHK2,-0.9933,102,79.59,74
AAK1,-2.7071,189,79.59,74
PHKG1,-0.8692,100,79.39,76
P38B,2.6698,28,79.33,77
PHKG2,-1.6417,128,79.16,78
HIPK4,1.6078,47,78.86,79
SRPK1,1.0724,56,78.81,80
PKCT,-1.0488,105,78.8,81
MEKK1,-1.1126,107,78.7,82
IRAK4,-0.7519,96,78.67,83
TAO1,-2.517,182,78.23,84
BIKE,-2.7442,193,77.52,85
HPK1,-1.7819,135,77.52,85
MNK2,-0.3244,81,77.45,87
MEKK6,-2.715,190,77.03,88
KHS2,-1.8775,139,76.86,89
DYRK2,1.8729,41,76.57,90
PDHK4,-0.1833,76,76.28,91
NIK,0.1313,69,76.25,92
MYO3B,-2.815,199,76.04,93
MEK5,-1.4075,120,75.78,94
MEKK2,-1.3254,114,75.47,95
MAP3K15,-1.9279,143,75.11,96
TAO2,-1.7294,133,74.58,97
YSK1,-2.5161,181,73.95,98
MLK3,-1.0296,104,73.94,99
SGK3,-0.8149,97,73.76,100
CHAK1,-1.1124,106,73.44,101
JNK2,2.059,37,73.28,102
PKCB,-1.2704,112,72.7,103
EEF2K,-2.2716,161,72.65,104
RIPK2,-2.7711,196,72.54,105
CK1A2,0.0154,70,72.44,106
CAMK1G,-1.5748,124,72.4,107
MAPKAPK5,-1.6486,130,71.94,108
JNK3,1.4906,48,71.82,109
HRI,-1.3371,115,71.7,110
JNK1,1.2159,53,71.49,111
ZAK,-1.7955,138,71.25,112
DMPK1,-2.4696,178,71.18,113
