index,Score,Score Rank,Percentile,Percentile Rank
SMG1,-1.8398,187,43.59,230
MNK1,-3.3574,257,43.47,231
CDK13,-1.5567,171,42.99,232
PKCT,-3.9777,280,42.41,233
TSSK1,-2.8462,237,41.84,234
SNRK,-4.384,295,41.64,235
PHKG2,-5.0321,304,41.48,236
ULK3,-3.876,276,41.37,237
GCN2,-2.7836,233,41.18,238
BRSK1,-3.932,277,41.0,239
FAM20C,-4.1273,286,40.93,240
CDK8,-2.4695,216,40.34,241
CDK17,-3.2177,256,39.5,242
ALPHAK3,-4.2843,291,39.18,243
PKCB,-3.5879,263,38.24,244
TGFBR2,-2.7137,230,37.94,245
PHKG1,-3.8677,275,37.27,246
ACVR2B,-2.4594,215,37.25,247
CLK2,-2.4736,217,37.04,248
PKCG,-3.7503,269,36.81,249
CDK19,-3.2068,255,36.74,250
ATR,-0.9043,123,36.54,251
GSK3B,-0.1877,84,36.35,252
GRK7,-3.9918,281,36.12,253
MNK2,-3.0917,247,36.08,254
NEK11,-3.3753,258,36.04,255
IRE2,-3.4497,259,35.94,256
GRK3,-1.8734,189,35.28,257
CK1A2,-1.1122,141,34.98,258
CLK1,-2.9473,242,34.97,259
STK33,-4.2447,289,33.31,260
CK1G3,-2.7577,232,31.77,261
PLK3,-3.129,250,31.76,262
SSTK,-4.8676,300,31.57,263
SIK,-4.367,294,31.37,264
PKCZ,-3.6008,264,31.23,265
PLK4,-4.9739,303,30.96,266
PRP4,-2.7186,231,30.95,267
QIK,-3.9386,278,30.74,268
PDHK1,-1.6758,179,30.6,269
QSK,-3.9983,283,30.5,270
PKCH,-4.2918,292,30.09,271
PLK1,-2.9055,240,30.07,272
NEK2,-3.4639,260,29.92,273
ATM,-2.5485,222,29.88,274
COT,-1.6578,177,29.84,275
NEK9,-2.8512,238,28.97,276
DSTYK,-3.0982,248,28.7,277
CDK5,-3.7486,268,28.33,278
EEF2K,-4.5432,297,27.99,279
CDK2,-3.6255,265,26.1,280
CK1D,-4.0393,285,23.81,281
MLK4,-4.455,296,22.99,282
MTOR,-1.9016,190,22.67,283
MARK4,-3.4722,261,22.43,284
MLK1,-3.1509,252,21.86,285
CK1G1,-3.7518,270,21.13,286
GSK3A,-0.9772,127,20.71,287
CDK1,-3.7137,266,20.56,288
MARK1,-5.2842,305,19.91,289
NEK6,-3.8173,271,18.71,290
MARK2,-4.9484,302,18.36,291
GRK2,-1.5806,174,17.2,292
CK1E,-2.2992,208,16.46,293
PRPK,-0.6928,113,16.39,294
NEK7,-4.1559,288,16.29,295
HUNK,-3.951,279,15.21,296
TTBK1,-6.2535,308,13.67,297
MARK3,-5.7599,306,13.12,298
TBK1,-3.5687,262,12.32,299
NIM1,-4.5758,298,12.22,300
CHAK2,-3.8426,274,12.0,301
ULK2,-4.3119,293,11.93,302
IKKE,-4.1365,287,10.04,303
TTBK2,-4.8905,301,9.72,304
CK1A,-4.0022,284,9.49,305
CK1G2,-3.9931,282,9.26,306
CHAK1,-6.2224,307,9.05,307
PDHK4,-1.9981,194,8.9,308
KIS,-6.7502,309,4.08,309
ULK1,-6.8907,310,2.03,310
