index,Score,Score Rank,Percentile,Percentile Rank
GAK,3.125,10,99.88,1
BIKE,3.7521,8,99.86,2
AAK1,3.4743,9,99.63,3
PBK,4.0818,6,99.57,4
PASK,4.7333,2,99.48,5
IRAK1,1.9572,22,99.45,6
PIM2,4.5149,3,98.57,7
MPSK1,2.824,12,98.46,8
KHS2,1.7495,27,98.33,9
SRPK2,4.7474,1,98.13,10
LRRK2,0.6403,54,98.11,11
SRPK3,4.4649,4,98.09,12
HPK1,1.2389,35,97.99,13
PKR,1.0343,42,97.86,14
DMPK1,2.6566,16,97.67,15
MINK,0.5871,55,97.49,16
KHS1,1.0887,39,97.41,17
PIM1,3.7622,7,97.3,18
TNIK,0.8065,46,96.96,19
SRPK1,4.1774,5,96.38,20
GCK,0.5332,59,96.23,21
CLK3,3.12,11,96.04,22
HGK,0.2675,68,95.84,23
PIM3,2.6978,14,95.78,24
RIPK1,1.3142,31,95.67,25
DAPK3,1.7894,26,95.4,26
TAO2,0.0522,79,95.18,27
PDK1,0.3453,65,95.14,28
VRK2,-0.3243,96,95.13,29
TAK1,-0.5271,108,95.06,30
DAPK1,1.9506,23,94.8,31
SMMLCK,1.3706,29,94.35,32
MYO3B,-0.6731,112,93.79,33
CDKL1,2.5876,19,93.4,34
NIK,1.2801,32,93.39,35
CRIK,1.3591,30,93.29,36
CDKL2,2.5728,20,92.73,37
NEK1,-0.5215,107,92.47,38
ICK,2.6513,17,91.75,39
ROCK2,0.6547,53,91.5,40
SBK,2.5987,18,91.46,41
TAO1,-1.1314,138,91.43,42
CAMK1D,1.8353,25,91.12,43
CHK2,1.381,28,90.98,44
ROCK1,0.0633,77,90.34,45
CAMK1G,0.7466,51,89.95,46
MOK,2.6897,15,89.88,47
HASPIN,-0.8159,122,89.69,48
MEKK6,-1.651,174,89.58,49
MYO3A,-1.716,177,89.33,50
FAM20C,0.8966,45,89.26,51
WNK4,0.2959,66,89.21,52
MRCKB,0.4922,62,88.92,53
HRI,-0.2931,94,88.73,54
CDKL5,1.842,24,88.54,55
AKT2,1.2231,36,88.35,56
CLK2,2.705,13,88.34,57
MST1,-0.6993,114,88.24,58
NDR1,0.7912,48,88.21,59
LATS2,0.6574,52,88.15,60
DAPK2,1.0833,40,88.1,61
SGK1,1.1249,38,87.59,62
IRE2,-0.1125,86,87.26,63
MRCKA,0.1505,75,87.1,64
RIPK2,-1.5218,165,86.77,65
MYLK4,0.5375,57,86.54,66
CAMK1B,1.1654,37,86.18,67
TAO3,-0.3058,95,85.89,68
TTK,-2.0703,208,85.78,69
CAMLCK,1.018,43,85.77,70
VRK1,-1.8335,185,85.48,71
BRAF,-0.6921,113,85.41,72
CAMK1A,-0.1082,85,85.22,73
MAK,2.1629,21,84.86,74
MEK1,-0.7706,118,84.84,75
EEF2K,-1.3175,153,84.72,76
ANKRD3,-0.2775,91,84.53,77
ALPHAK3,-1.3485,155,84.52,78
AKT3,-0.3392,98,84.42,79
YANK2,-0.2853,92,84.34,80
AKT1,0.0563,78,84.29,81
SKMLCK,-0.0681,84,84.2,82
LOK,-1.0748,134,84.16,83
ASK1,-2.3561,225,83.92,84
DCAMKL2,-0.0671,83,83.58,85
DCAMKL1,0.4851,63,83.53,86
MEKK3,-0.7701,117,83.31,87
P70S6K,-0.2892,93,83.07,88
MEK5,-1.1086,137,83.01,89
MEKK1,-0.8898,124,82.74,90
CHK1,0.2157,72,82.27,91
PINK1,0.1766,73,81.77,92
YSK1,-1.9261,193,81.66,93
CAMK2A,0.8009,47,81.53,94
SLK,-1.4868,162,81.43,95
CAMK2D,0.293,67,81.32,96
NUAK2,0.2241,71,81.16,97
CLK4,1.0538,41,80.48,98
MSK2,-0.4642,103,80.45,99
LATS1,0.5212,61,79.91,100
MSK1,-0.4404,102,78.93,101
NEK3,-1.628,172,78.91,102
DYRK3,1.2473,34,78.79,103
P70S6KB,0.0482,80,78.71,104
YANK3,0.0195,81,77.85,105
MST2,-2.0188,201,77.82,106
PKCE,-1.3158,152,77.06,107
PKCI,-1.2837,147,76.58,108
DLK,-0.4024,100,76.54,109
DRAK1,-0.8032,120,76.38,110
CAMKK2,-2.4141,226,76.04,111
IRE1,-0.9735,128,76.03,112
CDK4,1.2672,33,75.91,113
WNK1,-0.2652,90,75.82,114
CAMK2B,0.1261,76,75.78,115
CAMK4,-0.9996,130,75.58,116
PKACA,-1.5933,170,75.46,117
NEK4,-1.7009,176,75.44,118
PKN1,-1.8643,189,75.18,119
RSK3,-0.6602,111,74.99,120
CDK10,0.5729,56,74.9,121
MAPKAPK5,-1.4536,160,74.35,122
MELK,-0.8485,123,73.8,123
