index,Score,Score Rank,Percentile,Percentile Rank
PLK1,3.4199,1,99.49,1
TTBK1,2.0464,4,99.46,2
PLK4,1.388,11,98.24,3
TTBK2,1.5292,9,98.22,4
GRK4,2.3703,3,96.64,5
IKKE,1.3942,10,96.12,6
GRK7,2.4736,2,96.06,7
GRK1,1.6468,7,95.23,8
PLK3,1.9584,5,95.2,9
TLK1,0.7659,20,94.65,10
CK1D,1.9335,6,94.29,11
PDHK1,0.6186,23,94.11,12
TGFBR2,0.8398,18,93.59,13
ULK1,0.0055,32,93.46,14
TBK1,0.9864,15,92.82,15
BMPR2,0.6025,25,92.38,16
CK1G3,0.9743,16,92.25,17
PLK2,1.5413,8,92.2,18
ACVR2A,1.3682,12,91.35,19
ALK4,0.7167,21,90.51,20
ANKRD3,0.1213,31,90.43,21
GRK5,1.3546,13,90.26,22
HRI,-0.1794,37,89.97,23
PERK,-0.3049,40,89.17,24
TGFBR1,1.1917,14,88.19,25
VRK2,-0.9656,54,88.14,26
TLK2,0.3446,27,87.88,27
CK1G1,0.2012,28,87.75,28
GRK3,0.9303,17,87.71,29
ULK2,-0.0137,34,87.57,30
ACVR2B,0.6754,22,86.56,31
RIPK2,-1.7749,86,84.38,32
BMPR1B,0.8196,19,84.25,33
BMPR1A,0.1511,30,83.57,34
GRK6,0.6096,24,82.14,35
ULK3,-1.1423,64,81.28,36
BCKDK,-0.8694,50,81.1,37
ALK2,-0.1675,36,80.61,38
ALK1,-0.006,33,79.71,39
SMG1,-0.9021,52,79.18,40
RIPK3,-0.7652,49,78.33,41
IKKB,-0.0455,35,77.94,42
GRK2,0.1524,29,77.7,43
MEKK3,-1.123,62,76.9,44
IKKA,-0.5342,42,76.89,45
VRK1,-2.4972,110,76.26,46
HUNK,-0.8775,51,75.75,47
TTK,-3.0143,152,75.36,48
STLK3,-4.0547,199,75.35,49
GCN2,-1.0071,58,74.97,50
NEK7,-0.9134,53,74.91,51
YSK4,-1.2502,69,74.57,52
NIM1,-0.9718,55,74.26,53
CK2A2,-1.7773,87,74.1,54
MARK1,-1.5913,76,73.69,55
IRAK1,-1.7389,83,73.62,56
MEK2,-2.7353,124,73.31,57
YANK3,-0.2381,38,72.9,58
CK2A1,-2.2278,103,71.52,59
DSTYK,-0.7317,46,70.27,60
MEK1,-1.2173,67,69.94,61
CAMK2G,-0.2987,39,69.91,62
CDC7,-0.5845,43,68.78,63
BRSK2,-2.1055,95,68.78,63
FAM20C,-2.1495,97,68.49,65
MLK1,-1.0503,59,67.92,66
MEKK2,-1.6753,79,67.62,67
MARK2,-1.9747,92,67.11,68
BRSK1,-2.1572,98,67.08,69
GSK3B,0.4675,26,66.73,70
CK1G2,-1.23,68,66.14,71
SNRK,-2.7367,125,65.78,72
MARK3,-2.2794,106,65.35,73
NEK9,-1.1496,65,63.72,74
MLK4,-2.2389,105,63.54,75
MST2,-2.8529,137,62.97,76
CK1A2,-0.3315,41,62.65,77
MARK4,-1.5323,75,60.82,78
ASK1,-4.2105,207,60.8,79
ALPHAK3,-3.2522,163,58.88,80
MLK3,-1.8117,88,58.23,81
NEK2,-1.7304,81,58.07,82
RIPK1,-1.6663,78,58.06,83
SKMLCK,-2.6715,120,57.8,84
CK1E,-0.6995,44,57.76,85
JNK1,-1.0049,57,57.73,86
SGK3,-2.1214,96,57.15,87
ALK7,-0.7413,47,56.66,88
SSTK,-2.9546,148,56.28,89
PKG1,-4.9811,244,56.16,90
PKG2,-2.8946,144,56.12,91
ZAK,-2.5228,112,55.64,92
NEK11,-2.5821,116,55.62,93
DLK,-1.0974,61,54.95,94
IRE1,-2.2337,104,54.81,95
CAMK2D,-1.5057,74,54.03,96
RSK3,-2.2026,101,52.81,97
JNK3,-1.1747,66,52.78,98
PDHK4,-0.7316,45,52.08,99
RSK2,-1.8931,90,50.64,100
CAMKK1,-3.0482,155,50.51,101
PAK3,-2.5724,115,50.36,102
MEKK1,-2.3399,108,50.16,103
KIS,-1.7597,85,50.08,104
TSSK1,-2.3369,107,49.8,105
SRPK3,-1.7042,80,49.71,106
CK1A,-1.4671,73,49.54,107
MSK1,-2.8585,138,49.21,108
WNK3,-2.0714,94,49.07,109
DCAMKL2,-2.5008,111,48.96,110
PAK4,-4.7082,229,48.64,111
P90RSK,-1.9236,91,48.22,112
AURA,-3.3651,169,47.62,113
QIK,-2.8826,142,47.54,114
PAK2,-2.8489,136,47.35,115
NEK6,-2.2209,102,47.04,116
IRE2,-2.8179,132,46.85,117
DAPK1,-3.3534,167,46.82,118
TAK1,-3.8421,193,46.73,119
QSK,-3.0332,153,46.66,120
MINK,-3.8608,195,46.01,121
STK33,-3.5174,178,45.6,122
CAMLCK,-1.1318,63,45.4,123
CAMK2B,-2.2012,100,45.3,124
LATS2,-2.5973,118,45.14,125
PHKG2,-4.872,239,43.51,126
PKN2,-2.8089,130,43.25,127
EEF2K,-3.8028,191,42.31,128
NEK4,-3.6358,183,42.08,129
WNK4,-2.8942,143,41.93,130
COT,-1.0663,60,41.76,131
TSSK2,-2.7171,123,41.63,132
PAK6,-4.0682,200,41.45,133
ATM,-2.0418,93,41.29,134
MASTL,-1.7348,82,41.28,135
CHAK1,-3.1548,159,41.13,136
PAK1,-2.9788,149,40.91,137
CAMK4,-3.3692,170,40.59,138
MNK2,-2.8133,131,40.46,139
MEKK6,-4.7907,235,40.04,140
MYLK4,-3.4315,173,39.75,141
SMMLCK,-3.1731,160,39.21,142
NEK8,-3.4625,175,38.7,143
MAPKAPK3,-2.9088,145,38.24,144
DAPK3,-3.8603,194,38.1,145
NEK3,-4.203,205,37.94,146
DAPK2,-1.3233,71,36.37,147
MELK,-3.5112,177,36.2,148
IRAK4,-3.691,185,36.1,149
AURB,-4.1889,204,35.75,150
PKCA,-3.5381,180,35.71,151
MAPKAPK5,-3.9776,198,35.53,152
AMPKA1,-2.8808,141,35.51,153
CHK2,-4.6121,223,35.2,154
YANK2,-2.7826,127,34.96,155
MSK2,-3.4419,174,34.83,156
BRAF,-2.8663,140,34.7,157
SGK1,-4.069,201,34.61,158
PKACA,-5.0988,249,34.55,159
PKACG,-3.7268,187,34.46,160
RAF1,-1.7404,84,34.39,161
WNK1,-2.7093,122,34.3,162
CLK1,-3.0562,156,33.64,163
P38B,-2.8388,135,33.14,164
P70S6K,-4.4424,218,33.08,165
PAK5,-5.6815,272,32.77,166
NEK5,-3.2439,161,32.67,167
PRKD1,-2.9955,150,32.24,168
CAMKK2,-4.5274,220,32.23,169
CAMK1A,-5.3285,258,32.17,170
CAMK1B,-1.2748,70,32.05,171
P38D,-3.2519,162,32.0,172
PKN1,-5.4083,261,31.87,173
ROCK1,-5.6287,268,31.67,174
PKCD,-3.0431,154,31.6,175
NUAK2,-2.5888,117,31.49,176
PKCH,-4.2133,208,31.17,177
HGK,-4.2073,206,30.67,178
CAMK1D,-4.4181,216,30.65,179
PHKG1,-4.398,214,30.31,180
MRCKA,-4.7836,234,30.14,181
PKCT,-4.9547,242,29.84,182
ROCK2,-4.9444,241,29.65,183
MEK5,-2.8209,133,29.43,184
P70S6KB,-2.7986,129,29.19,185
PKR,-2.5546,114,29.15,186
NEK1,-4.7506,232,28.94,187
PDK1,-3.2716,164,28.84,188
MAPKAPK2,-3.9496,197,28.79,189
OSR1,-5.3637,259,28.66,190
LOK,-4.654,226,28.59,191
PRKD3,-3.7652,188,28.23,192
SRPK1,-2.7836,128,28.17,193
CHAK2,-2.8652,139,27.25,194
MOS,-0.9899,56,26.88,195
CLK4,-3.1321,158,26.67,196
SIK,-4.6899,228,26.65,197
MAP3K15,-4.3882,212,26.25,198
CAMK2A,-2.954,147,26.15,199
DYRK1A,-3.2947,165,26.1,200
AMPKA2,-3.8151,192,25.99,201
CDK8,-3.3012,166,25.21,202
DCAMKL1,-3.5319,179,25.1,203
PKACB,-5.0964,248,24.69,204
MYO3A,-6.4279,289,23.39,205
YSK1,-5.6912,274,23.31,206
JNK2,-2.7582,126,23.28,207
PKCE,-5.6508,271,22.91,208
LATS1,-2.9315,146,22.84,209
PIM3,-2.6909,121,22.37,210
NLK,-1.6252,77,22.16,211
ERK1,-3.7791,189,22.14,212
DYRK4,-3.725,186,22.01,213
CDKL5,-2.8217,134,21.39,214
PRP4,-3.1233,157,21.36,215
CDK19,-4.3041,209,21.15,216
BIKE,-5.6308,269,20.75,217
MST1,-4.514,219,20.69,218
PKCB,-4.8987,240,20.63,219
DYRK2,-3.3585,168,20.46,220
TNIK,-4.8185,236,20.43,221
MRCKB,-5.5303,265,20.17,222
NUAK1,-4.6894,227,20.07,223
PKCG,-5.0404,247,19.65,224
MNK1,-5.1742,252,19.62,225
AURC,-5.4055,260,19.08,226
DMPK1,-6.0785,283,18.68,227
DRAK1,-3.4277,172,18.48,228
TAO1,-6.34,285,18.41,229
AKT3,-6.5995,292,18.36,230
CAMK1G,-5.245,255,18.2,231
AKT1,-5.561,266,18.12,232
TSSK4,-3.88,196,17.94,233
PKCI,-6.0334,282,17.89,234
RSK4,-4.7295,230,17.6,235
P38G,-3.7835,190,17.16,236
MST4,-4.1827,203,16.95,237
PRKD2,-4.9648,243,16.87,238
HIPK3,-4.4063,215,16.26,239
MYO3B,-6.9359,298,15.97,240
AAK1,-7.3494,299,15.83,241
MAK,-5.6273,267,15.73,242
KHS1,-5.7721,278,15.0,243
HASPIN,-6.5847,291,14.4,244
MST3,-4.8364,237,14.4,244
PRPK,-0.7469,48,13.88,246
DNAPK,-3.4872,176,13.88,246
SLK,-5.8278,279,13.78,248
MLK2,-3.395,171,13.66,249
HPK1,-5.6413,270,13.51,250
P38A,-3.5497,181,13.34,251
SRPK2,-4.3367,210,13.23,252
WNK2,-3.679,184,12.96,253
PKN3,-2.5243,113,12.91,254
NDR1,-4.6198,224,12.83,255
TAO2,-4.4367,217,12.34,256
ATR,-1.4378,72,12.19,257
MTOR,-2.6215,119,11.38,258
KHS2,-6.3785,287,11.36,259
BUB1,-6.9197,297,11.13,260
AKT2,-5.1056,250,11.12,261
PIM2,-4.5697,221,11.01,262
MPSK1,-4.9973,246,10.52,263
DYRK3,-5.5201,264,10.3,264
NDR2,-5.2263,254,9.8,265
ERK5,-3.0087,151,9.57,266
CDK2,-4.6216,225,9.37,267
PRKX,-7.4587,303,9.26,268
CRIK,-7.3818,301,9.23,269
ERK2,-4.5984,222,9.21,270
HIPK4,-4.3748,211,9.19,271
CDK6,-6.3695,286,8.96,272
CDK14,-6.4119,288,8.87,273
GCK,-5.4112,262,8.75,274
PKCZ,-6.0328,281,8.45,275
ICK,-7.7106,305,8.45,275
TSSK3,-7.4289,302,7.94,277
HIPK1,-5.1977,253,7.93,278
CDKL2,-4.7377,231,7.84,279
CDKL1,-2.4469,109,7.56,280
SBK,-6.4867,290,7.55,281
CLK2,-5.7335,275,7.13,282
CDK10,-8.1221,307,6.98,283
CDK5,-6.7226,294,6.71,284
GSK3A,-1.827,89,6.67,285
