index,Score,Score Rank,Percentile,Percentile Rank
ATM,4.7789,1,99.74,1
TLK1,3.0402,2,99.61,2
HRI,1.2796,13,98.12,3
TGFBR2,1.8385,6,97.44,4
ATR,1.7249,7,96.28,5
ACVR2A,2.331,4,95.42,6
TGFBR1,2.5656,3,94.99,7
GRK2,1.4105,11,94.93,8
ACVR2B,2.139,5,94.77,9
ALK4,1.6062,8,94.4,10
HUNK,0.6211,23,93.95,11
SMG1,0.9978,15,93.55,12
GCN2,0.4367,28,93.44,13
GRK4,1.5371,10,93.02,14
ANKRD3,0.3508,29,92.9,15
GRK3,1.5802,9,92.86,16
TLK2,0.7629,20,91.55,17
PLK1,0.8007,18,90.71,18
CK1G2,0.7135,22,90.59,19
ALK1,1.066,14,90.39,20
BMPR2,0.4817,26,90.38,21
GRK7,0.8371,16,90.19,22
ULK1,-0.4665,42,89.33,23
TTBK1,-0.333,37,89.28,24
ALK2,0.7636,19,88.12,25
ALK7,1.353,12,87.44,26
PERK,-0.4609,41,87.43,27
BMPR1A,0.7455,21,87.38,28
SSTK,0.1026,33,87.37,29
DNAPK,0.4371,27,86.8,30
TSSK2,0.5162,24,86.04,31
MARK2,-0.1912,36,85.82,32
PLK2,0.3225,31,85.74,33
IRAK1,-0.8351,57,85.46,34
PLK3,0.3442,30,84.92,35
RIPK2,-1.7201,82,84.91,36
BMPR1B,0.8035,17,84.12,37
NEK7,-0.3617,38,83.33,38
DSTYK,0.1431,32,83.06,39
GRK5,0.4854,25,82.56,40
NIM1,-0.3928,40,82.39,41
MARK4,-0.1859,35,81.9,42
IRE2,-0.6406,49,81.66,43
MARK1,-0.9349,61,80.47,44
TTK,-2.6599,118,79.82,45
VRK2,-1.4316,73,79.71,46
ULK2,-0.5698,48,79.24,47
NUAK1,-0.8189,55,78.72,48
TTBK2,-0.4948,43,77.74,49
MARK3,-1.3833,69,76.44,50
NEK6,-0.7174,51,74.98,51
TSSK1,-0.5593,47,74.97,52
CK1D,-0.7843,54,73.5,53
SNRK,-2.1442,94,73.29,54
CK1A2,-0.0073,34,71.87,55
SIK,-1.6109,78,71.22,56
CAMK1G,-1.7005,81,70.94,57
EEF2K,-2.3826,106,70.84,58
DCAMKL2,-1.2517,67,70.83,59
CK2A2,-2.2222,98,70.61,60
FAM20C,-2.1399,93,68.59,61
PLK4,-2.6283,113,68.47,62
GRK6,-0.3878,39,66.86,63
CK2A1,-2.7945,123,66.63,64
BRSK2,-2.2807,101,66.59,65
RIPK3,-1.5238,75,66.28,66
NUAK2,-0.8461,59,65.94,67
NEK8,-2.1985,97,65.5,68
MLK1,-1.1693,65,65.15,69
GRK1,-0.5415,44,65.04,70
QSK,-1.8687,83,64.92,71
VRK1,-3.1258,134,64.86,72
TAK1,-3.0896,132,63.04,73
CK1A,-0.9856,62,62.63,74
CDC7,-0.8459,58,62.04,75
AMPKA1,-1.4137,71,60.91,76
QIK,-2.0901,91,60.26,77
RIPK1,-1.6093,77,59.15,78
CAMK1B,-0.547,46,58.86,79
BRAF,-1.9418,85,58.51,80
CAMK4,-2.301,102,58.24,81
PDHK1,-0.9917,63,58.16,82
CK1E,-0.6911,50,58.01,83
MEKK3,-1.9645,87,57.54,84
MEK2,-3.3897,148,57.54,84
MEKK1,-2.0547,88,57.48,86
KIS,-1.2297,66,57.31,87
CHK1,-1.5046,74,56.5,88
MST2,-3.1966,137,55.81,89
STLK3,-5.3858,229,55.74,90
PHKG2,-3.8691,171,55.74,90
CAMK2G,-0.8969,60,55.53,92
CHAK1,-2.2521,99,55.43,93
TSSK4,-1.6297,79,53.87,94
CHK2,-3.3561,146,53.6,95
COT,-0.544,45,53.35,96
MYLK4,-2.7392,121,53.11,97
CAMK1A,-3.7947,169,52.95,98
MLK3,-2.0674,89,52.55,99
AMPKA2,-2.1811,96,52.11,100
ZAK,-2.6744,119,52.0,101
IRE1,-2.4262,110,51.45,102
ALPHAK3,-3.6668,162,51.3,103
MELK,-2.5062,111,51.25,104
MLK4,-2.984,130,49.61,105
DAPK2,-1.0506,64,48.53,106
SMMLCK,-2.8117,124,47.77,107
DRAK1,-2.1,92,47.62,108
NEK9,-1.9464,86,47.01,109
BRSK1,-3.5778,158,46.77,110
P38D,-2.2597,100,45.83,111
MASTL,-1.6314,80,44.98,112
IRAK4,-3.1456,135,44.0,113
YANK3,-1.4009,70,42.98,114
MEKK2,-2.6342,115,42.96,115
RAF1,-1.4205,72,42.93,116
TBK1,-2.168,95,42.82,117
CAMK1D,-3.6743,163,41.96,118
YSK4,-2.6446,116,41.9,119
CAMKK1,-3.4747,151,41.89,120
SKMLCK,-3.7043,166,41.31,121
CK1G3,-2.3686,104,40.89,122
CDK2,-2.9354,128,40.25,123
DAPK1,-3.6886,164,40.14,124
PKN1,-4.7839,206,39.68,125
CAMK2B,-2.6319,114,38.89,126
MEK1,-1.8807,84,38.4,127
ULK3,-4.0868,178,38.02,128
PHKG1,-3.9085,173,36.71,129
CAMLCK,-1.3185,68,36.35,130
NEK3,-4.4646,191,34.13,131
WNK4,-3.3555,145,34.02,132
PKN2,-3.3757,147,33.68,133
WNK3,-2.8987,126,33.42,134
CAMKK2,-4.4704,193,33.28,135
MOS,-0.8202,56,33.07,136
IKKB,-2.4058,109,32.65,137
DCAMKL1,-3.0526,131,32.64,138
PINK1,-2.4015,107,32.35,139
YANK2,-2.9228,127,32.11,140
CAMK2D,-2.7006,120,32.07,141
NEK5,-3.3169,144,31.27,142
AURA,-4.3468,187,31.22,143
BCKDK,-3.2492,141,31.01,144
DAPK3,-4.2183,181,30.78,145
IKKE,-2.9833,129,29.4,146
MNK2,-3.5597,156,29.06,147
TSSK3,-4.9789,215,28.7,148
LATS1,-2.5704,112,28.35,149
STK33,-4.5791,199,28.13,150
NEK2,-3.6239,161,27.58,151
MAPKAPK5,-4.5034,195,27.28,152
OSR1,-5.4771,232,26.78,153
CHAK2,-2.8919,125,26.75,154
PRKD3,-3.9014,172,26.27,155
NEK1,-4.9607,214,25.89,156
NEK4,-4.6625,203,25.64,157
CK1G1,-3.4094,149,25.42,158
PRKD1,-3.5163,155,25.17,159
WNK1,-3.2823,142,25.14,160
AURB,-4.9241,211,24.26,161
MSK2,-4.0461,176,23.73,162
PAK2,-4.2116,179,23.6,163
PKG1,-7.9462,295,23.47,164
IKKA,-3.4868,152,22.93,165
MYO3A,-6.4666,268,22.84,166
MAPKAPK2,-4.4675,192,22.67,167
PKCH,-4.8697,209,22.08,168
PAK4,-6.8199,279,21.93,169
MNK1,-5.0305,217,21.18,170
LATS2,-4.2728,183,20.4,171
BIKE,-5.6568,240,20.23,172
MRCKA,-5.4636,231,20.22,173
CLK1,-4.284,184,19.95,174
HIPK4,-3.2463,140,19.64,175
CDK5,-4.6139,201,19.58,176
PDHK4,-1.5331,76,19.02,177
P90RSK,-3.4585,150,18.43,178
RSK3,-4.2165,180,18.38,179
PRP4,-3.3028,143,17.47,180
JNK1,-3.4953,154,17.43,181
CDK8,-3.765,168,17.38,182
YSK1,-6.1804,258,17.29,183
P70S6K,-5.6255,237,16.8,184
MSK1,-4.9022,210,16.75,185
PAK3,-4.8159,208,16.67,186
SBK,-5.2831,227,16.63,187
SRPK3,-3.6072,160,16.62,188
MLK2,-3.237,139,15.84,189
PKR,-3.0999,133,15.8,190
CAMK2A,-3.7006,165,15.72,191
ROCK1,-7.0095,281,15.66,192
