index,Score,Score Rank,Percentile,Percentile Rank
DMPK1,3.1417,1,98.32,1
NEK1,0.4159,17,97.06,2
BRAF,0.36,21,96.21,3
MEK2,-0.9925,83,95.41,4
DAPK3,1.7063,3,95.15,5
ASK1,-0.8137,80,95.1,6
LKB1,0.2021,25,94.4,7
PBK,0.3139,24,93.92,8
SMMLCK,1.1903,7,93.56,9
GAK,-0.1582,42,93.39,10
DAPK1,1.4103,5,92.87,11
CAMKK2,-0.8494,81,92.66,12
MYO3B,-1.0052,85,92.03,13
CAMLCK,1.5709,4,91.43,14
DAPK2,1.3966,6,91.2,15
MEKK6,-1.5322,116,90.57,16
ROCK1,0.0377,32,90.21,17
MRCKB,0.661,10,89.73,18
HPK1,-0.6796,72,89.34,19
NEK4,-0.6606,70,89.18,20
ROCK2,0.1152,28,88.76,21
MRCKA,0.4497,16,88.74,22
NEK3,-0.7999,78,88.56,23
YSK1,-1.2713,100,88.46,24
ULK3,-0.3983,55,88.27,25
PDK1,-0.5311,63,87.76,26
SKMLCK,0.4774,14,87.62,27
DNAPK,0.5112,13,87.5,28
CAMKK1,-1.0405,90,87.04,29
MINK,-1.3508,104,86.5,30
YANK2,-0.1477,41,86.18,31
KHS1,-1.0139,87,85.79,32
AAK1,-1.9113,136,85.68,33
MYLK4,0.3313,23,85.29,34
MAP3K15,-1.2318,98,85.22,35
AURB,-0.1909,44,85.19,36
MST3,-0.4953,61,85.09,37
WNK1,0.458,15,85.03,38
CRIK,-0.5477,64,85.03,38
MEK1,-0.7867,77,84.44,40
PKACA,-0.0348,36,84.16,41
ICK,1.0654,8,84.04,42
YANK3,0.412,18,83.91,43
PKACB,0.0464,31,83.35,44
AURA,-0.6386,69,83.03,45
HGK,-1.4076,107,82.79,46
MAK,1.8057,2,82.77,47
PIM2,0.184,26,82.73,48
MPSK1,-0.1168,39,82.65,49
BIKE,-2.2098,162,82.6,50
PAK2,-0.3802,54,82.42,51
LRRK2,-1.4542,110,82.3,52
ATR,0.1244,27,82.22,53
