index,Score,Score Rank,Percentile,Percentile Rank
MINK,1.1819,2,98.58,1
HGK,1.0918,3,98.07,2
MYO3A,0.2165,7,97.49,3
MEKK6,-0.2226,18,97.18,4
ASK1,-0.3165,19,96.9,5
TNIK,0.7791,4,96.88,6
ZAK,0.7036,5,96.86,7
TAK1,-0.0932,13,96.83,8
MYO3B,-0.152,15,95.88,9
TAO2,-0.0656,12,94.52,10
NEK8,-0.1606,16,93.78,11
HPK1,-0.1276,14,93.09,12
TAO1,-0.9027,46,92.8,13
NEK1,-0.5586,29,92.17,14
NEK4,-0.3843,23,91.74,15
EEF2K,-0.4594,26,91.73,16
BIKE,-0.9488,47,91.62,17
LRRK2,-0.6576,36,91.22,18
KHS2,-0.4019,24,90.96,19
CAMKK1,-0.6538,35,90.9,20
MEK2,-1.6108,69,90.88,21
RIPK2,-1.0245,49,90.77,22
GAK,-0.4842,27,90.4,23
ALPHAK3,-0.6697,37,90.27,24
NEK3,-0.6414,34,90.02,25
MST2,-0.9835,48,89.96,26
NEK11,-0.7425,40,89.55,27
YANK2,0.1121,8,89.25,28
GCK,-0.6739,38,88.47,29
STLK3,-2.8609,117,88.15,30
IRAK1,-0.6116,30,87.71,31
STK33,-0.6153,31,87.69,32
KHS1,-0.8504,44,87.31,33
YSK4,-0.3822,22,87.11,34
MST3,-0.3241,20,86.95,35
PINK1,0.5303,6,86.5,36
YSK1,-1.497,65,86.37,37
MLK1,-0.0599,11,86.23,38
MEK5,-1.0287,50,84.7,39
MLK2,-0.0067,10,84.39,40
CHAK2,-0.0027,9,84.19,41
ULK3,-0.8888,45,83.92,42
MAP3K15,-1.4358,63,82.56,43
AAK1,-2.4916,103,81.36,44
OSR1,-2.1662,94,81.22,45
TAO3,-0.6862,39,80.63,46
MLK3,-0.6406,33,80.61,47
MST1,-1.4104,61,79.93,48
CDK2,1.3491,1,79.85,49
CAMKK2,-2.1919,95,79.52,50
PBK,-1.9959,88,77.95,51
MLK4,-1.323,56,77.8,52
MEKK3,-1.0946,51,77.43,53
LOK,-1.7475,75,75.8,54
VRK1,-2.6226,113,74.2,55
BRAF,-1.3661,58,72.43,56
VRK2,-1.797,79,70.83,57
PKR,-1.1373,52,70.45,58
CDK3,-0.3363,21,70.09,59
ALK1,-0.5568,28,69.49,60
MEK1,-1.2297,54,69.48,61
CHAK1,-1.3994,59,69.07,62
TTK,-3.5203,152,68.24,63
HRI,-1.5354,67,67.55,64
FAM20C,-2.2326,97,67.5,65
SLK,-2.5224,107,66.67,66
BMPR2,-0.2082,17,66.49,67
DLK,-0.7611,41,66.05,68
LKB1,-1.9526,87,64.98,69
HASPIN,-3.0576,127,64.86,70
CDK5,-0.6171,32,63.48,71
DMPK1,-3.2102,136,62.59,72
IRAK4,-1.9414,86,62.37,73
NIK,-0.4084,25,61.74,74
DRAK1,-1.5311,66,61.33,75
NEK5,-1.9264,84,60.19,76
ERK7,-1.7373,74,59.8,77
NEK2,-1.6394,72,59.54,78
ULK1,-2.3888,101,59.49,79
CAMK2G,-0.762,42,59.33,80
NEK7,-1.731,73,59.28,81
CDK6,-1.343,57,59.11,82
ULK2,-1.6298,71,59.07,83
PKCE,-2.9821,121,57.54,84
MPSK1,-1.8439,80,57.26,85
MST4,-1.7538,77,57.25,86
BUB1,-2.9155,119,56.66,87
PDK1,-2.2545,99,56.38,88
CDK1,-1.4647,64,56.03,89
QIK,-2.438,102,54.89,90
PERK,-2.2419,98,54.22,91
PKCI,-3.0114,124,53.93,92
PIM2,-2.2005,96,53.92,93
SMMLCK,-2.5418,108,53.79,94
MRCKA,-3.3806,147,52.62,95
ROCK1,-4.1472,179,52.24,96
DSTYK,-1.7488,76,52.0,97
MARK1,-3.2276,137,51.26,98
PKCT,-3.3395,143,51.23,99
IRE2,-2.6216,112,50.28,100
WNK3,-2.0857,90,48.78,101
PRP4,-1.8857,81,48.72,102
NEK9,-1.9227,83,47.46,103
MEKK2,-2.5208,106,46.0,104
ROCK2,-4.0402,170,42.81,105
PHKG2,-5.0253,224,41.56,106
WNK4,-2.949,120,40.96,107
CAMK1G,-3.7597,161,40.55,108
CHK2,-4.2585,184,40.31,109
PKN2,-2.9979,122,39.98,110
PKCH,-3.6452,154,39.77,111
PKN1,-4.7875,215,39.63,112
SMG1,-1.9271,85,39.16,113
CLK3,-1.6175,70,39.13,114
DAPK3,-3.8224,164,38.87,115
AKT2,-3.3659,145,37.63,116
CDK4,-3.3127,141,36.01,117
MEKK1,-2.9083,118,35.68,118
SSTK,-4.55,197,35.64,119
CAMK2D,-2.4998,105,35.54,120
PKCB,-3.7788,163,35.45,121
NEK6,-2.8241,116,35.13,122
MRCKB,-4.5492,196,34.44,123
MARK3,-4.2577,183,34.08,124
MAPKAPK5,-4.0923,173,33.67,125
CDK10,-4.1757,181,32.91,126
DAPK1,-4.0497,171,32.74,127
CAMK1A,-5.3151,240,32.37,128
PDHK4,-1.1511,53,32.28,129
CAMK1D,-4.3184,185,32.14,130
PLK3,-3.1456,131,31.48,131
PKCG,-4.1366,177,31.1,132
IRE1,-3.63,153,30.81,133
CDKL1,-1.4132,62,30.79,134
CRIK,-5.4642,244,30.54,135
DCAMKL2,-3.4099,150,30.49,136
