index,Score,Score Rank,Percentile,Percentile Rank
CDC7,1.919,1,96.11,1
MOS,1.6805,2,93.85,2
TLK1,0.3523,11,92.36,3
CK1E,0.6929,6,89.7,4
CK1D,0.9747,4,89.49,5
ACVR2B,1.0117,3,88.91,6
ACVR2A,0.9037,5,88.57,7
TGFBR2,0.0239,16,87.57,8
PLK4,-1.0064,35,87.11,9
BMPR2,0.2886,12,86.36,10
MEK2,-2.0088,74,86.22,11
ALK1,0.5275,7,85.89,12
MEK1,-0.7351,30,85.7,13
CK2A1,0.0267,15,85.32,14
PLK1,0.1646,14,84.98,15
TSSK2,0.3914,10,84.88,16
CK2A2,-0.1077,19,84.33,17
PERK,-0.7055,29,84.28,18
TSSK1,0.2038,13,83.04,19
ALK4,-0.0449,18,82.9,20
TGFBR1,0.4557,9,82.01,21
GRK7,-0.4765,22,81.71,22
BMPR1B,0.5209,8,81.64,23
SSTK,-0.7003,27,81.19,24
BMPR1A,-0.6088,25,77.7,25
BIKE,-2.7366,109,77.6,26
AAK1,-2.944,121,77.44,27
HRI,-1.0654,38,77.02,28
TTBK1,-1.7308,62,73.8,29
GCN2,-1.1473,40,72.52,30
DAPK2,-0.3446,20,70.75,31
DAPK1,-1.878,68,69.76,32
ANKRD3,-0.9992,34,69.0,33
ALK2,-1.1729,41,67.86,34
NEK6,-1.1751,42,67.11,35
DCAMKL2,-1.5562,55,66.31,36
NUAK2,-0.8299,31,66.24,37
KIS,-0.3721,21,66.21,38
GRK5,-0.6284,26,65.88,39
CHAK2,-1.1263,39,65.11,40
TLK2,-1.2168,44,64.77,41
TTBK2,-1.3072,46,64.03,42
NUAK1,-1.9968,73,63.72,43
DAPK3,-2.4785,96,63.07,44
RIPK3,-1.7206,60,62.82,45
CK1G1,-1.447,50,62.44,46
GRK4,-0.8826,32,62.12,47
PRKD3,-1.7774,66,60.36,48
ULK1,-2.3678,91,59.89,49
NEK7,-1.7136,58,59.62,50
PRKD1,-1.268,45,58.21,51
AURC,-2.6803,105,58.2,52
SMG1,-1.5432,54,58.06,53
DCAMKL1,-1.5857,56,57.62,54
PLK3,-1.7163,59,57.09,55
CAMK1B,-0.6081,24,57.02,56
IRE1,-2.1134,81,56.94,57
GRK2,-0.5478,23,56.74,58
ULK2,-1.7704,65,56.28,59
LATS2,-1.9658,72,55.71,60
GRK3,-1.0246,36,55.6,61
MNK1,-2.5751,103,54.99,62
IKKE,-2.0771,77,54.64,63
MARK4,-1.8837,69,54.02,64
MYLK4,-2.69,107,54.01,65
MNK2,-2.0157,75,53.5,66
CK1A,-1.3406,49,53.05,67
CAMK1A,-3.8101,173,52.72,68
PRKD2,-2.2346,84,52.29,69
TSSK4,-1.7307,61,52.21,70
SNRK,-3.6845,163,52.0,71
VRK1,-3.7455,170,51.55,72
GAK,-2.8998,119,51.04,73
CK1A2,-0.7037,28,49.92,74
CAMK1D,-3.152,132,49.73,75
MARK2,-3.0925,128,49.5,76
AURB,-3.3683,147,49.39,77
TBK1,-1.9456,71,49.0,78
JNK1,-1.6616,57,48.94,79
AMPKA1,-2.1363,82,48.69,80
CHK1,-1.9131,70,48.69,80
CHAK1,-2.693,108,48.45,82
BRSK2,-3.627,160,47.58,83
CAMK1G,-3.3496,143,47.42,84
PLK2,-3.0192,125,47.12,85
MRCKA,-3.7422,169,46.99,86
RSK2,-2.0989,80,46.61,87
TSSK3,-3.5839,158,46.18,88
PHKG2,-4.678,214,46.06,89
FAM20C,-3.8363,175,45.1,90
CAMK2G,-1.2013,43,45.03,91
MARK3,-3.6191,159,44.58,92
GSK3B,-0.0155,17,44.46,93
TTK,-4.9348,232,44.1,94
SRPK3,-2.0273,76,44.06,95
HUNK,-2.3969,94,43.59,96
CAMK4,-3.193,136,43.48,97
BUB1,-3.9034,178,43.19,98
GRK6,-1.508,52,43.17,99
ALK7,-1.3211,48,42.5,100
SKMLCK,-3.6705,161,41.87,101
AMPKA2,-2.8229,114,41.56,102
BRSK1,-3.9148,180,41.29,103
MELK,-3.1836,135,41.18,104
CHK2,-4.2109,197,41.04,105
MARK1,-3.8656,176,41.0,106
RIPK1,-2.5715,102,40.84,107
ALPHAK3,-4.2322,198,40.23,108
MSK1,-3.4209,150,39.6,109
