index,Score,Score Rank,Percentile,Percentile Rank
ATM,4.759,1,99.74,1
NIM1,3.3999,3,99.72,2
HUNK,2.4638,9,99.55,3
TGFBR2,2.917,5,99.45,4
ATR,2.8729,6,98.87,5
PLK4,1.5363,28,98.49,6
MASTL,1.0292,45,98.45,7
DCAMKL2,2.818,7,98.03,8
DCAMKL1,3.4317,2,97.71,9
DNAPK,2.7247,8,97.71,9
GRK2,1.9824,20,97.59,11
SIK,3.1468,4,97.57,12
DAPK2,2.3929,11,97.31,13
GRK3,2.4523,10,96.71,14
TTK,-0.1139,102,96.57,15
IRE2,1.3632,34,96.55,16
SMG1,1.4498,31,96.23,17
NUAK1,2.1102,14,96.21,18
DAPK3,2.0412,17,96.06,19
ANKRD3,0.7474,58,96.02,20
CK1A2,1.5361,29,95.8,21
YANK3,1.6978,25,95.27,22
DRAK1,1.0121,48,95.23,23
DAPK1,2.0511,16,95.07,24
ALK4,1.6855,26,94.7,25
TLK1,0.6562,63,94.12,26
TLK2,1.107,40,93.92,27
CAMK1G,1.7128,24,93.91,28
NDR2,2.0271,18,93.81,29
SMMLCK,1.2241,36,93.72,30
CK1G2,1.1861,37,93.37,31
TGFBR1,2.1125,13,93.34,32
YANK2,0.4388,68,92.42,33
AMPKA1,1.5092,30,92.1,34
MARK2,0.7591,57,91.69,35
GCN2,0.2076,79,91.43,36
P90RSK,1.9884,19,91.38,37
QIK,0.7463,59,91.36,38
IRAK1,-0.2101,107,91.28,39
ALK7,1.9566,21,91.23,40
IRE1,0.3643,73,91.19,41
MARK4,0.8036,56,90.93,42
CDKL1,2.2022,12,90.88,43
LATS2,1.0267,46,90.67,44
QSK,0.8082,55,90.55,45
RSK3,1.5674,27,90.55,45
CK1G1,0.4802,67,90.39,47
PHKG1,0.3599,74,89.74,48
CHK2,0.9742,51,89.5,49
ACVR2A,1.0074,49,89.28,50
ALK1,0.8918,54,89.07,51
AMPKA2,1.0818,41,89.07,51
CK1E,0.6444,64,89.06,53
SRPK3,1.7894,23,88.97,54
NDR1,0.9036,53,88.94,55
MSK2,1.1207,39,88.91,56
CDC7,0.7341,60,88.71,57
CLK4,2.053,15,88.44,58
CAMK1B,1.4,32,88.35,59
DMPK1,-0.2932,112,88.18,60
MARK1,0.0156,91,88.05,61
CAMK1D,1.071,42,88.04,62
ROCK2,-0.0236,93,87.95,63
GRK7,0.4043,71,87.85,64
BRSK2,-0.0991,98,87.74,65
CK1D,0.7038,61,87.66,66
CLK1,1.8519,22,87.44,67
SKMLCK,0.4272,70,87.32,68
SGK1,0.9812,50,87.0,69
ROCK1,-0.5889,137,86.95,70
ACVR2B,0.6827,62,86.61,71
COT,1.1426,38,86.51,72
PHKG2,-0.6782,143,86.37,73
CAMK1A,0.1096,84,86.25,74
MELK,0.4287,69,86.19,75
RSK2,1.0489,44,85.86,76
CAMLCK,1.0128,47,85.7,77
PDK1,-0.7113,144,85.58,78
WNK4,-0.1097,99,85.35,79
MAPKAPK5,-0.274,110,85.27,80
NEK7,-0.2181,108,85.2,81
SNRK,-1.0204,162,84.91,82
PLK1,0.1538,81,84.86,83
PAK4,-1.0143,161,84.64,84
ULK1,-0.887,154,84.56,85
RIPK3,-0.307,114,84.51,86
PKCH,-0.3208,116,84.49,87
RAF1,0.2479,77,84.07,88
SRPK2,1.0683,43,83.89,89
RIPK2,-1.8722,212,83.33,90
AKT3,-0.5976,139,83.06,91
GRK4,0.3658,72,82.96,92
MRCKA,-0.5034,130,82.94,93
MYLK4,-0.0596,96,82.93,94
AKT2,0.2216,78,82.93,94
BRAF,-0.8432,152,82.9,96
NEK8,-1.2224,175,82.53,97
MARK3,-0.7732,147,82.45,98
TSSK3,-0.1103,100,82.04,99
CAMK4,-0.3216,117,81.91,100
SGK3,0.0971,88,81.83,101
MSK1,-0.0326,94,81.78,102
BMPR1A,-0.113,101,81.72,103
NEK5,-0.8178,149,81.62,104
IRAK4,-0.499,127,81.6,105
TSSK1,0.0401,90,81.52,106
PKG1,-1.9258,215,81.32,107
BMPR2,0.1083,85,81.26,108
AKT1,-0.4198,123,81.24,109
PKCT,-0.8284,151,80.82,110
PKCB,-0.5539,133,80.82,110
RSK4,-0.0401,95,80.73,112
CDKL5,0.9185,52,80.7,113
PKCG,-0.6223,140,80.47,114
ULK2,-0.5004,128,80.36,115
NIK,0.3242,75,80.27,116
PKACG,-0.31,115,80.23,117
MRCKB,-0.9286,155,80.19,118
MEKK3,-0.9596,157,79.93,119
CK1A,-0.2186,109,79.89,120
PKCZ,-0.346,118,79.89,120
LATS1,0.487,66,79.49,122
TSSK4,0.1567,80,79.44,123
PERK,-1.0332,164,79.35,124
P70S6KB,0.1185,83,79.34,125
PKACA,-0.9861,159,79.12,126
PKN1,-1.4628,192,78.8,127
RIPK1,-0.4532,125,78.63,128
CLK2,1.2744,35,78.54,129
PAK2,-0.8214,150,78.21,130
TTBK1,-1.3729,187,78.18,131
MEKK1,-1.1503,169,77.93,132
NUAK2,-0.0849,97,77.49,133
WNK2,-0.1837,106,77.46,134
CDKL2,0.2737,76,77.26,135
DYRK1A,1.3728,33,76.84,136
P70S6K,-1.1937,173,76.62,137
BMPR1B,-0.0182,92,76.59,138
PAK5,-1.9755,219,76.35,139
PKCD,-0.4497,124,76.15,140
CRIK,-1.8291,210,76.14,141
BRSK1,-1.3535,183,76.14,141
PIM3,0.1075,86,76.03,143
PRPK,0.105,87,75.98,144
MNK2,-0.4538,126,75.95,145
HRI,-1.1281,167,75.83,146
MEKK2,-1.3099,179,75.83,146
AURA,-1.4802,193,75.76,148
MNK1,-0.9972,160,75.71,149
PIM2,-0.6496,141,75.35,150
WNK1,-0.3036,113,75.26,151
ALK2,-0.6593,142,75.22,152
STK33,-1.7442,203,74.55,153
CHK1,-0.3961,121,74.51,154
ZAK,-1.628,198,74.33,155
PKCA,-0.9745,158,74.29,156
AURB,-1.6671,199,73.52,157
PRKX,-1.5865,196,73.51,158
TTBK2,-0.7552,146,73.49,159
PKACB,-1.3563,184,73.32,160
FAM20C,-1.6931,200,73.26,161
CAMK2B,-0.1339,104,73.03,162
PKCE,-1.7284,202,72.96,163
SRPK1,0.5051,65,72.83,164
MEK1,-1.1734,170,71.84,165
VRK1,-2.7779,247,71.54,166
NEK3,-2.1481,229,71.42,167
PRKD3,-0.9514,156,71.38,168
PKN3,0.0567,89,71.34,169
WNK3,-0.8785,153,71.13,170
PASK,-1.3448,181,71.04,171
CAMK2D,-0.5046,131,70.82,172
PKN2,-1.1317,168,70.26,173
PAK1,-1.1965,174,70.22,174
PKG2,-1.8069,207,70.0,175
ULK3,-2.0334,221,69.98,176
CLK3,0.1239,82,69.7,177
PAK3,-1.3339,180,69.54,178
CK1G3,-1.0357,165,69.41,179
SBK,-1.3067,178,69.27,180
PRKD1,-0.5025,129,68.95,181
SSTK,-1.917,214,68.84,182
EEF2K,-2.5145,242,68.55,183
PIM1,-0.5809,136,68.51,184
PKCI,-2.0346,222,67.33,185
GRK5,-0.5918,138,66.54,186
GRK6,-0.4165,122,66.33,187
MEK2,-3.0463,253,66.22,188
PLK2,-1.7257,201,65.97,189
MEK5,-1.7919,206,64.4,190
TBK1,-1.3718,186,63.82,191
KIS,-0.7289,145,62.9,192
PLK3,-1.3839,188,62.76,193
TSSK2,-1.3659,185,62.73,194
MAPKAPK2,-1.5963,197,60.58,195
MOS,-0.1194,103,60.38,196
DYRK3,-0.5308,132,60.26,197
PDHK4,-0.567,134,60.05,198
NEK9,-1.3475,182,59.59,199
DYRK1B,-0.3521,119,59.57,200
VRK2,-2.152,230,59.45,201
TAO2,-2.4156,238,59.27,202
NEK4,-2.6581,245,59.01,203
GRK1,-0.7816,148,59.01,203
TAO3,-1.8176,209,58.76,205
DSTYK,-1.4049,190,58.45,206
PRKD2,-1.833,211,57.86,207
NEK1,-2.9633,252,57.77,208
HIPK4,-0.2874,111,57.24,209
MST4,-1.7655,204,57.08,210
MST2,-3.1754,257,56.29,211
DYRK2,-0.3693,120,56.16,212
CDK17,-1.9741,218,56.15,213
AURC,-2.8461,248,55.85,214
MAP3K15,-2.9307,251,55.82,215
ICK,-2.1302,228,55.79,216
NEK6,-1.7885,205,55.42,217
CAMK2A,-1.2457,176,55.14,218
CDK14,-1.3849,189,54.68,219
P38D,-1.5375,194,54.12,220
BCKDK,-2.3125,233,53.63,221
MEKK6,-4.1969,282,52.16,222
YSK1,-3.8741,272,51.9,223
CAMK2G,-1.0585,166,50.28,224
TAO1,-4.3097,284,49.76,225
CDK18,-2.0821,225,49.54,226
CK2A2,-4.0943,278,49.41,227
DYRK4,-1.4056,191,49.32,228
HIPK1,-1.0248,163,49.0,229
IKKA,-2.0858,226,48.41,230
MST1,-3.1337,256,48.21,231
MLK1,-1.891,213,48.21,231
MAK,-2.1109,227,48.18,233
PAK6,-3.6257,270,48.03,234
NEK11,-2.8875,249,47.95,235
NEK2,-2.369,236,47.67,236
MAPKAPK3,-2.3252,235,47.3,237
MLK3,-2.3153,234,47.23,238
HIPK2,-1.9727,217,46.43,239
PDHK1,-1.2931,177,46.14,240
LRRK2,-3.1961,258,46.12,241
MOK,-2.394,237,45.72,242
PKR,-1.9996,220,45.6,243
PBK,-4.4741,286,45.02,244
NLK,-0.5771,135,44.08,245
