index,Score,Score Rank,Percentile,Percentile Rank
CK1D,0.6184,61,87.04,66
ROCK2,-0.181,107,87.02,67
SKMLCK,0.3575,72,86.93,68
GRK7,0.1743,81,86.45,69
RSK4,0.81,54,86.37,70
PERK,-0.5486,128,86.33,71
NDR1,0.5358,66,86.29,72
PHKG2,-0.7008,137,86.25,73
CDKL1,1.5796,33,86.07,74
MYLK4,0.456,68,86.06,75
CAMLCK,1.0259,47,85.86,76
MSK1,0.6625,60,85.76,77
MARK2,-0.2137,112,85.66,78
TSSK1,0.4785,67,85.58,79
MRCKA,-0.1321,99,85.4,80
PKG1,-1.1399,157,85.1,81
SNRK,-1.0018,153,85.06,82
CHK1,0.388,70,84.17,83
PIM3,0.7986,55,84.06,84
PRKD1,0.8531,53,84.01,85
PIM2,0.3455,73,83.95,86
TTBK2,-0.082,96,83.91,87
QSK,-0.2091,111,83.53,88
CK1E,0.3012,76,83.51,89
DYRK1A,2.0948,18,83.2,90
P70S6K,-0.3118,118,82.93,91
PLK1,-0.0123,93,82.9,92
PASK,-0.235,113,82.66,93
SGK1,0.0882,87,82.51,94
IRAK4,-0.4314,125,82.31,95
PLK2,-0.1651,102,82.16,96
ROCK1,-1.3577,173,82.13,97
PLK4,-1.5819,185,81.7,98
PKN1,-1.1527,158,81.27,99
TSSK3,-0.2463,114,81.06,100
SRPK1,1.2823,41,80.85,101
CK1A,-0.1752,105,80.57,102
AKT2,-0.1659,103,80.5,103
MARK4,-0.3042,117,80.45,104
MARK1,-0.9429,150,80.41,105
SSTK,-0.8271,144,80.13,106
QIK,-0.6078,130,80.11,107
BMPR1A,-0.3291,120,80.03,108
P70S6KB,0.178,80,79.93,109
GCN2,-0.7247,138,79.74,110
CAMK2D,0.1603,83,79.71,111
MNK1,-0.6389,131,79.48,112
RIPK2,-2.2375,213,79.42,113
AKT3,-1.2133,163,79.36,114
PKG2,-0.8033,143,79.32,115
PRKD3,-0.169,104,79.29,116
CRIK,-1.4618,176,79.04,117
GRK4,0.046,89,78.77,118
TSSK4,0.0832,88,78.61,119
PKCH,-0.9406,149,78.61,119
AURB,-1.1591,159,78.27,121
PDK1,-1.2225,164,78.17,122
CDKL5,0.6774,59,78.16,123
MRCKB,-1.208,162,77.99,124
EEF2K,-1.9786,202,77.07,125
PKACA,-1.3729,174,76.86,126
NIK,0.1472,84,76.6,127
AKT1,-1.0543,154,76.58,128
BRSK1,-1.3102,170,76.53,129
PAK4,-2.2017,210,76.49,130
PAK2,-0.9985,152,76.41,131
PLK3,-0.4637,126,76.06,132
PKACG,-0.7927,141,75.98,133
PIM1,-0.0228,94,75.91,134
VRK1,-2.5228,226,75.84,135
NUAK2,-0.264,115,75.05,136
CAMK2B,0.0358,91,74.84,137
MARK3,-1.5448,183,74.58,138
SBK,-0.7981,142,74.34,139
GRK5,-0.1418,100,74.09,140
NEK8,-1.7439,191,73.94,141
CLK2,0.7366,57,73.75,142
HRI,-1.249,167,73.5,143
BMPR2,-0.0833,97,73.35,144
MNK2,-0.6641,133,73.3,145
CDKL2,-0.1053,98,73.24,146
SGK3,-0.8706,147,73.12,147
ALK2,-0.8278,145,73.11,148
CLK3,0.3338,74,72.78,149
AURA,-1.7528,193,72.68,150
PRKD2,-0.6891,136,72.3,151
CK1G3,-0.8698,146,72.23,152
BMPR1B,-0.3842,122,72.19,153
PKCZ,-0.9608,151,72.04,154
TSSK2,-0.7361,139,71.76,155
PRPK,0.0413,90,71.55,156
MEKK1,-1.492,178,70.96,157
CAMK2A,-0.1783,106,70.85,158
GRK1,-0.3289,119,69.83,159
PKCB,-1.5314,180,69.21,160
TBK1,-1.1234,156,69.19,161
PRKX,-2.1017,208,69.13,162
VRK2,-1.8552,194,69.11,163
MAPKAPK2,-0.926,148,68.88,164
PKCT,-2.0116,205,68.35,165
HIPK4,0.6087,62,68.21,166
PKCG,-1.6797,188,67.88,167
PKCE,-2.2133,212,67.47,168
PDHK4,-0.4066,124,67.36,169
RIPK1,-1.1752,160,66.96,170
PKACB,-2.1356,209,65.77,171
WNK4,-1.5408,182,65.37,172
IKKA,-1.2469,165,64.76,173
GRK6,-0.5011,127,64.68,174
NEK5,-1.7163,189,64.53,175
PKCA,-1.7385,190,63.99,176
MAPKAPK3,-1.2482,166,63.74,177
RAF1,-0.6737,134,63.67,178
PKCD,-1.2736,168,63.62,179
P38D,-0.3496,121,63.61,180
PAK5,-3.2772,247,63.59,181
MOS,-0.047,95,62.94,182
AURC,-2.3701,216,62.42,183
KIS,-0.7813,140,62.37,184
PAK3,-1.86,195,61.89,185
DYRK3,-0.3849,123,61.67,186
COT,-0.1952,109,61.25,187
PKN2,-1.7504,192,61.03,188
DYRK1B,-0.1888,108,60.91,189
DYRK2,0.1287,85,60.73,190
ULK1,-2.3751,219,59.74,191
PAK1,-1.8968,197,59.66,192
IKKE,-1.9112,198,59.14,193
WNK3,-1.5955,186,58.31,194
WNK1,-1.3563,172,58.15,195
ULK3,-2.887,235,57.06,196
MLK1,-1.5371,181,56.49,197
IKKB,-1.186,161,56.44,198
PKCI,-2.8661,234,56.08,199
STK33,-2.9406,238,55.4,200
NEK7,-1.9537,201,54.72,201
CHAK1,-2.3517,214,53.85,202
ICK,-2.3965,222,53.06,203
MLK3,-2.0549,206,52.85,204
HIPK1,-0.6748,135,52.56,205
CDK17,-2.4114,223,51.25,206
WNK2,-1.6136,187,51.18,207
DYRK4,-1.2857,169,50.49,208
MEK5,-2.2087,211,50.15,209
MEKK2,-2.3745,218,49.82,210
ULK2,-2.0901,207,49.75,211
HIPK3,-1.1068,155,49.01,212
MLK4,-3.0567,241,48.21,213
CDK14,-2.0017,203,48.19,214
ZAK,-2.832,232,47.99,215
HIPK2,-1.8696,196,47.37,216
YSK4,-2.4659,224,46.84,217
MEKK3,-2.3707,217,46.79,218
PKR,-2.0088,204,45.31,219
LRRK2,-3.2497,246,44.64,220
MOK,-2.5238,227,44.47,221
ALPHAK3,-4.0826,263,43.15,222
MAK,-2.7136,231,42.7,223
PDHK1,-1.3759,175,42.68,224
NLK,-0.6606,132,42.24,225
GAK,-3.1299,244,42.14,226
DLK,-1.4632,177,41.99,227
FAM20C,-4.0901,264,41.44,228
MEKK6,-4.7278,283,41.32,229
DSTYK,-2.3571,215,40.97,230
ERK5,-1.4952,179,40.56,231
CK2A2,-4.6499,281,40.5,232
BRAF,-2.6401,229,40.3,233
CAMK2G,-1.3279,171,40.12,234
CDK18,-2.9246,237,39.45,235
NEK1,-4.0987,265,38.9,236
PBK,-4.9203,285,38.72,237
MST2,-3.9715,258,38.71,238
NEK9,-2.3874,220,37.97,239
CDK12,-2.9649,239,36.09,240
BUB1,-4.4283,279,35.97,241
CDK7,-2.5538,228,35.96,242
CK2A1,-4.9734,287,35.85,243
MEK1,-1.9334,200,35.75,244
NEK3,-4.3893,277,35.21,245
CDK13,-1.9128,199,34.88,246
MPSK1,-3.1032,243,34.35,247
CDK10,-4.1264,268,33.36,248
HASPIN,-4.9798,288,32.88,249
GSK3B,-0.2654,116,32.72,250
NEK4,-4.2112,272,32.42,251
CDK5,-3.4379,251,32.2,252
MAP3K15,-4.0719,262,31.9,253
P38A,-2.3915,221,31.66,254
CHAK2,-2.7021,230,30.54,255
NEK6,-3.0804,242,30.48,256
MEK2,-4.4039,278,30.41,257
P38G,-3.0557,240,30.25,258
PAK6,-4.9257,286,29.7,259
ERK2,-2.8988,236,29.62,260
CDK3,-5.4406,291,29.32,261
CDK19,-3.7216,257,29.09,262
STLK3,-6.8476,307,28.89,263
MLK2,-2.516,225,28.76,264
TAK1,-4.7384,284,28.68,265
TAO2,-3.6651,256,27.49,266
CDK4,-4.0353,260,26.81,267
AAK1,-6.5136,306,26.38,268
CDK9,-3.5379,253,26.05,269
CDK6,-4.2749,274,25.73,270
CDK16,-4.5442,280,24.98,271
CDK8,-3.3344,248,24.62,272
YSK1,-5.6207,293,24.25,273
MST1,-4.3416,276,23.57,274
BCKDK,-3.6509,255,22.96,275
TAO1,-5.9845,298,22.7,276
NEK11,-4.0512,261,22.09,277
SLK,-5.1951,289,21.3,278
NEK2,-4.1183,267,20.82,279
PRP4,-3.1923,245,19.79,280
P38B,-3.575,254,18.44,281
OSR1,-6.0533,300,18.39,282
JNK1,-3.4588,252,18.0,283
MST4,-4.1134,266,17.85,284
LKB1,-4.294,275,17.57,285
ERK1,-4.1659,271,17.51,286
LOK,-5.7205,294,16.09,287
CDK2,-4.1558,270,16.02,288
MST3,-4.6942,282,15.81,289
PINK1,-3.4009,250,15.59,290
TAO3,-3.989,259,14.76,291
MYO3B,-7.0847,309,14.65,292
ASK1,-6.3209,302,14.65,292
MYO3A,-7.1627,310,14.64,294
KHS1,-5.9305,297,13.51,295
MINK,-5.9014,296,12.61,296
CDK1,-4.216,273,12.01,297
BIKE,-6.1495,301,11.89,298
KHS2,-6.3323,303,11.71,299
CAMKK2,-6.0107,299,10.88,300
GCK,-5.2033,290,10.86,301
GSK3A,-1.5625,184,10.08,302
HGK,-5.7417,295,9.89,303
MTOR,-2.8504,233,8.97,304
JNK3,-3.3945,249,8.54,305
HPK1,-6.3911,304,7.53,306
ERK7,-5.5286,292,7.3,307
TNIK,-6.4979,305,4.53,308
JNK2,-4.1544,269,4.5,309
CAMKK1,-6.8794,308,3.57,310
