Score,Score Rank,Percentile,Percentile Rank
1.2059,4,97.87,1
0.6415,20,96.63,2
0.9673,10,93.03,3
0.6257,21,92.19,4
1.6004,1,92.03,5
0.4742,24,91.81,6
0.739,18,90.91,7
0.5573,22,90.29,8
0.9197,11,89.98,9
0.0568,36,88.79,10
0.8385,15,88.54,11
0.3813,27,87.99,12
-0.561,68,87.53,13
-0.4399,62,87.44,14
0.4588,25,87.33,15
0.1035,34,86.71,16
-0.1095,42,86.65,17
-0.7912,81,85.99,18
-0.0494,40,84.88,19
-0.2338,50,84.65,20
-0.357,59,84.64,21
0.0417,37,84.24,22
-0.9372,86,83.89,23
-0.2485,51,83.6,24
-1.4858,114,83.22,25
0.9165,12,83.19,26
-0.3955,61,82.14,27
-0.2222,49,81.85,28
1.0525,7,81.77,29
-0.2537,52,81.35,30
-0.7297,77,81.15,31
0.202,30,80.91,32
-1.711,126,80.33,33
-0.2594,54,80.23,34
-0.3256,57,79.89,35
-1.6552,123,79.47,36
-0.149,44,79.43,37
-0.75,78,79.17,38
-0.4453,63,78.74,39
-1.0717,94,78.61,40
-1.1715,96,78.57,41
-0.798,82,78.45,42
-0.2847,55,78.35,43
-0.5061,64,78.27,44
-0.8942,84,76.89,45
-0.7737,80,76.4,46
-1.018,91,76.25,47
0.871,13,75.84,48
1.2866,3,75.58,49
0.0937,35,75.2,50
1.1897,6,75.2,50
-0.2166,48,75.01,52
-0.2105,47,74.85,53
-0.3579,60,74.82,54
1.2952,2,74.33,55
-1.0148,90,73.77,56
1.0119,9,73.68,57
-2.3255,159,73.28,58
-0.8703,83,73.28,58
-1.5063,116,73.22,60
-0.1811,45,72.58,61
1.0459,8,72.48,62
-1.4708,111,72.18,63
0.1612,32,71.64,64
0.8403,14,71.36,65
0.8323,16,71.23,66
-0.3008,56,71.02,67
-0.6065,70,70.87,68
0.191,31,70.37,69
-0.6473,74,70.23,70
1.2022,5,69.8,71
0.7794,17,69.71,72
-2.9688,197,69.68,73
-1.8824,139,69.56,74
-1.3206,102,69.29,75
-1.9558,143,68.99,76
0.6718,19,68.89,77
0.415,26,68.62,78
-0.0825,41,68.55,79
-1.8443,134,68.53,80
0.3788,28,68.29,81
-2.9633,195,67.94,82
-1.3222,103,67.33,83
-3.7272,236,67.29,84
-1.3795,107,67.28,85
-2.214,151,66.97,86
-0.9947,89,66.82,87
-2.9931,199,66.68,88
-0.257,53,66.5,89
0.5115,23,66.42,90
-1.464,110,66.25,91
-2.3063,156,66.2,92
-1.245,99,66.16,93
-2.1484,149,66.15,94
0.1364,33,65.94,95
-2.3857,160,65.61,96
-2.0972,147,65.58,97
-1.8436,133,65.25,98
-1.8515,137,64.84,99
-1.7224,129,64.39,100
-0.5929,69,64.24,101
-0.6217,71,64.15,102
-0.7016,75,64.11,103
-0.9942,88,64.05,104
-0.3275,58,63.73,105
-0.5424,67,63.51,106
-0.7222,76,63.18,107
-4.1002,255,62.69,108
-0.5374,66,62.49,109
-2.5677,174,61.79,110
-2.6474,181,61.7,111
-1.8782,138,61.57,112
-1.3044,101,61.29,113
-0.2054,46,61.18,114
-2.3878,161,60.92,115
-2.0867,146,60.65,116
-0.1124,43,60.54,117
-2.1388,148,60.41,118
-3.3585,218,60.03,119
-2.6547,182,59.88,120
-1.5795,119,59.58,121
-0.0118,38,59.5,122
-1.8903,140,59.41,123
-2.3209,157,58.68,124
-3.239,210,58.63,125
-0.9872,87,58.62,126
-1.5346,117,57.79,127
-2.2656,154,57.65,128
-1.8467,135,57.39,129
-1.3371,104,57.09,130
-0.6327,73,56.81,131
-2.8508,190,56.66,132
-2.7951,187,56.63,133
-1.0466,92,56.45,134
-4.9753,285,56.22,135
-1.705,125,56.21,136
-1.8481,136,55.91,137
-3.2063,206,55.61,138
-2.9482,193,55.43,139
-3.4835,227,55.05,140
-0.0472,39,54.97,141
-1.7373,131,54.84,142
-0.6222,72,54.34,143
-0.5194,65,54.22,144
-1.6115,121,54.21,145
-0.9302,85,54.04,146
-3.3217,215,53.73,147
-2.2094,150,53.48,148
-3.9824,249,53.18,149
-1.0548,93,52.77,150
-1.9033,141,52.68,151
-1.5738,118,52.58,152
-2.3249,158,52.43,153
-1.7181,127,52.25,154
-3.3213,214,52.17,155
-2.6415,179,51.52,156
-1.9207,142,51.45,157
-2.405,162,51.34,158
-1.4468,109,51.16,159
-4.0058,250,51.14,160
-3.3888,221,50.99,161
-2.5467,172,50.68,162
-3.3862,220,50.51,163
-3.7749,239,50.5,164
-3.1694,204,50.49,165
-2.5401,171,50.14,166
-1.6774,124,50.09,167
-1.958,144,49.6,168
-1.4882,115,49.52,169
-3.6307,232,49.43,170
-3.3492,217,49.4,171
-1.2429,98,49.12,172
-5.7738,303,49.08,173
0.2162,29,48.33,174
-2.7312,185,47.77,175
-2.0225,145,47.51,176
-2.9848,198,47.11,177
-4.4453,271,47.03,178
-4.6992,279,46.94,179
-3.3822,219,46.69,180
-1.8337,132,46.68,181
-1.2794,100,46.66,182
-3.4333,225,46.41,183
-1.7269,130,46.18,184
-2.469,166,45.93,185
-2.4725,167,45.91,186
-2.6441,180,45.52,187
-1.364,106,45.5,188
-4.6409,276,45.35,189
-2.6024,178,45.08,190
-1.2198,97,45.05,191
-1.4142,108,44.93,192
-4.8878,283,44.93,192
-2.9234,191,44.79,194
-3.6674,234,44.58,195
-3.6762,235,44.41,196
-3.9512,247,44.14,197
-3.1572,203,44.13,198
-2.567,173,44.07,199
-2.4333,164,44.03,200
-2.5012,169,43.77,201
-3.2345,208,43.6,202
-3.0319,201,43.48,203
-3.9153,246,43.44,204
-3.0377,202,43.34,205
-1.7218,128,42.74,206
-4.9851,286,42.08,207
-2.4993,168,42.07,208
-2.7781,186,41.94,209
-4.0406,252,41.75,210
-2.5902,177,41.54,211
-4.1446,259,41.51,212
-4.7799,280,41.46,213
-3.8031,241,41.46,213
-2.588,175,41.32,215
-4.6811,277,40.95,216
-2.949,194,39.45,217
-4.2171,262,39.33,218
-2.2762,155,39.24,219
-3.2905,212,39.1,220
-4.5931,275,39.05,221
-4.341,268,38.24,222
-1.479,112,38.14,223
-2.2399,152,37.88,224
-1.0793,95,37.33,225
-2.4342,165,37.25,226
-4.2974,266,37.24,227
-4.1184,257,36.89,228
-4.319,267,36.65,229
-3.8158,242,36.52,230
-3.3199,213,35.99,231
-1.6412,122,35.48,232
-1.344,105,35.46,233
-2.7109,184,34.97,234
-3.7322,237,34.73,235
-2.8416,189,34.46,236
-2.6795,183,33.96,237
-1.4829,113,33.87,238
-2.2573,153,33.67,239
-5.0811,289,33.13,240
-3.4026,223,33.05,241
-3.776,240,32.97,242
-3.9662,248,32.85,243
-4.4396,270,32.62,244
-4.2362,263,32.37,245
-3.4937,228,31.75,246
-5.2309,292,31.29,247
-3.9093,245,31.26,248
-4.211,261,30.52,249
-2.5312,170,30.38,250
-5.4952,297,30.11,251
-3.2664,211,29.74,252
-3.57,230,29.22,253
-4.2374,264,28.94,254
