Score,Score Rank,Percentile,Percentile Rank
-3.6139,212,49.0,116
-1.2839,57,48.68,117
-2.6178,134,48.56,118
-2.4952,126,48.54,119
-3.6938,218,48.42,120
-2.1859,109,48.28,121
-1.5067,70,48.23,122
-3.2916,189,48.14,123
-2.7018,143,48.13,124
-1.2091,53,47.96,125
-1.7627,81,47.61,126
-3.9819,241,47.54,127
-1.8647,89,47.48,128
-4.5708,266,47.3,129
-4.4777,263,46.75,130
-3.0056,178,46.66,131
-0.8409,36,46.65,132
-2.8867,168,46.64,133
-3.6219,214,46.54,134
-2.9219,171,46.46,135
-3.5573,207,46.09,136
-2.6836,142,45.9,137
-1.3623,62,45.45,138
-2.0316,101,44.92,139
-2.27,114,44.82,140
-3.8106,229,44.71,141
-3.6128,211,44.68,142
-2.7413,151,44.1,143
-2.3717,123,44.03,144
-0.0325,15,43.65,145
-3.7709,226,43.12,146
-2.8012,158,42.74,147
-2.3731,124,42.68,148
-2.7539,153,42.53,149
-2.5515,130,42.43,150
-2.5115,127,42.41,151
-3.5206,203,42.11,152
-2.0988,104,41.79,153
-3.8237,231,41.79,153
-4.141,246,41.57,155
-2.6783,139,41.56,156
-1.7584,80,41.32,157
-3.3518,195,41.22,158
-3.7116,220,41.12,159
-2.1894,111,41.05,160
-2.5961,132,40.99,161
-1.2277,54,40.74,162
-4.687,270,40.37,163
-3.3427,192,40.13,164
-2.7229,147,39.75,165
-6.4202,305,39.53,166
-1.1123,48,39.49,167
-2.8489,163,39.17,168
-3.7475,224,38.88,169
-3.4896,200,38.43,170
-4.3063,258,37.71,171
-3.0669,180,37.71,171
-3.7541,225,37.6,173
-4.1345,245,37.29,174
-1.5992,73,37.27,175
-2.951,175,37.04,176
-3.6364,215,36.99,177
-2.1877,110,36.66,178
-3.3684,197,36.23,179
-3.8797,235,36.19,180
-2.724,148,36.17,181
-3.2586,187,36.16,182
-3.8744,233,35.91,183
-2.8202,159,35.15,184
-3.5072,201,35.03,185
-3.6562,216,34.82,186
-2.5978,133,33.86,187
-0.9595,41,33.65,188
-1.2422,55,33.36,189
-2.8376,162,33.15,190
-1.0742,46,33.14,191
-3.9339,239,32.8,192
-3.0742,181,32.7,193
-0.4436,28,32.44,194
-2.8737,166,32.41,195
-2.0005,99,32.31,196
-2.6802,140,32.18,197
-3.6628,217,32.14,198
-4.3828,261,31.1,199
-4.8535,278,30.16,200
-3.819,230,29.93,201
-2.9426,173,29.59,202
-2.6201,135,29.54,203
-4.6687,269,29.34,204
-5.7131,297,28.64,205
-5.0156,285,28.59,206
-3.9533,240,28.03,207
-2.7351,150,27.79,208
-4.4637,262,27.71,209
-2.1638,107,27.41,210
-4.8,275,26.79,211
-3.2503,186,26.47,212
-4.1335,244,26.05,213
-2.8214,160,25.77,214
-4.2669,257,25.57,215
-2.5231,128,25.32,216
-4.5157,264,25.3,217
-4.9623,284,25.26,218
-4.0767,243,25.11,219
-4.8462,277,24.97,220
-3.8762,234,24.79,221
-3.365,196,24.5,222
-3.3188,190,24.47,223
-3.4302,198,24.46,224
-4.6264,267,24.45,225
-4.7384,273,24.01,226
-2.5415,129,24.0,227
-5.9003,300,22.8,228
-4.2243,254,22.18,229
-4.1467,247,22.11,230
-3.5145,202,22.05,231
-1.4386,66,21.97,232
-2.1698,108,21.82,233
-4.055,242,21.65,234
-3.2834,188,21.23,235
-5.2049,290,21.16,236
-3.6178,213,20.6,237
-1.9708,98,20.47,238
-5.743,299,20.14,239
-2.32,118,19.83,240
-3.8419,232,19.05,241
-3.1713,184,18.54,242
-1.5503,71,18.54,242
-4.2128,253,18.44,244
-2.6616,136,18.03,245
-4.1928,251,17.81,246
-2.9522,176,17.29,247
-4.5489,265,17.19,248
-2.8002,157,17.13,249
-4.2538,256,17.09,250
-4.3641,260,17.06,251
-3.7874,227,17.04,252
-3.5376,206,16.61,253
-5.4705,294,16.59,254
-3.5218,204,16.09,255
-6.1055,303,15.92,256
-4.8775,279,15.75,257
-4.6932,271,15.58,258
-3.1383,183,15.03,259
-4.1545,248,14.98,260
-5.1391,288,14.87,261
-4.7543,274,14.06,262
-6.0,302,14.01,263
-3.9239,238,13.67,264
-3.5254,205,13.43,265
-3.5574,208,12.92,266
-3.5862,209,12.88,267
-3.7877,228,12.86,268
-4.7133,272,12.77,269
-3.7099,219,12.55,270
-5.0839,287,12.5,271
-3.9171,237,12.43,272
-5.6769,296,12.28,273
-7.725,307,12.18,274
-4.1738,250,11.89,275
-1.4496,67,11.78,276
-3.908,236,11.64,277
-2.6675,138,11.33,278
-4.891,281,10.85,279
-5.9047,301,10.69,280
-5.3566,291,10.61,281
-5.0189,286,10.43,282
-2.9877,177,10.39,283
-2.8767,167,10.12,284
-3.7469,223,9.82,285
-4.208,252,9.78,286
-4.8816,280,9.66,287
-2.3493,120,9.47,288
-4.8081,276,8.86,289
-6.6112,306,8.73,290
-4.6351,268,8.3,291
-3.591,210,8.24,292
-5.5443,295,7.9,293
-8.555,310,7.79,294
-2.1997,112,7.78,295
-4.9557,282,7.73,296
-5.7257,298,7.49,297
-4.2372,255,6.94,298
-5.1668,289,6.76,299
-1.185,52,5.68,300
-7.8842,308,5.57,301
-8.1892,309,5.43,302
-6.1889,304,5.05,303
-5.4628,293,4.19,304
-3.7443,222,3.04,305
-2.2514,113,2.0,306
-4.9616,283,1.31,307
-4.324,259,1.11,308
-3.2133,185,0.95,309
-5.4027,292,0.56,310
