Score,Score Rank,Percentile,Percentile Rank
5.3753,1,99.89,1
3.1257,5,99.61,2
2.4772,10,99.56,3
2.8674,7,99.34,4
2.5927,9,99.25,5
3.656,2,98.96,6
3.0244,6,98.51,7
1.2164,30,98.26,8
2.0073,13,98.17,9
0.4956,52,98.11,10
2.7064,8,97.9,11
2.1043,12,97.06,12
3.2033,4,96.85,13
1.2836,24,96.43,14
3.3194,3,96.43,14
1.8547,18,96.33,16
1.9244,15,95.4,17
1.9284,14,95.3,18
1.8333,19,95.18,19
2.1899,11,94.96,20
1.4774,21,94.42,21
0.7766,43,94.33,22
1.1672,32,94.27,23
1.8799,17,93.69,24
1.6228,20,93.65,25
1.2247,28,93.36,26
-0.2739,89,92.94,27
0.8965,39,92.89,28
1.9028,16,92.71,29
1.3868,23,92.6,30
1.2312,27,92.35,31
0.8021,42,91.67,32
0.1077,71,91.62,33
-0.0218,78,91.4,34
1.2188,29,90.96,35
-0.2944,90,90.9,36
0.9109,38,90.75,37
-0.5394,101,90.6,38
0.7296,46,90.49,39
0.9872,36,90.21,40
0.348,57,89.94,41
1.0426,33,89.84,42
-0.0032,77,89.31,43
1.4557,22,88.7,44
-0.4686,99,88.66,45
0.5677,49,88.59,46
0.8287,40,88.47,47
1.1843,31,88.46,48
0.1088,70,87.61,49
1.2592,26,87.09,50
0.775,44,86.67,51
-0.8742,118,86.11,52
0.2779,62,86.09,53
0.0914,74,86.05,54
-1.633,159,85.76,55
-0.5962,105,85.72,56
1.2682,25,85.45,57
-0.2982,91,85.19,58
0.0728,76,85.16,59
1.0177,35,84.73,60
0.4967,51,84.51,61
0.1566,67,84.39,62
0.6288,48,84.23,63
0.2996,61,84.22,64
-0.97,123,83.92,65
0.8205,41,83.78,66
0.3133,58,83.71,67
0.75,45,83.68,68
0.3063,59,83.54,69
-0.3545,94,83.33,70
-0.4917,100,83.24,71
0.0823,75,83.05,72
0.2336,63,82.73,73
-0.5691,104,82.64,74
0.4398,55,82.63,75
-0.4555,98,82.59,76
0.0982,73,82.49,77
-0.2615,86,82.4,78
-0.1784,82,82.23,79
0.109,69,81.67,80
-0.2686,88,81.29,81
0.9805,37,81.21,82
-0.1718,81,80.98,83
-0.3115,92,80.61,84
-0.8855,119,80.43,85
0.301,60,80.4,86
