Score,Score Rank,Percentile,Percentile Rank
-3.7964,183,40.05,139
-3.8903,187,40.05,139
-2.2884,115,39.88,141
-2.7798,133,39.68,142
-3.0424,144,39.63,143
-4.0898,193,39.61,144
-5.4066,249,39.44,145
-2.481,119,39.04,146
-3.3349,164,38.89,147
-2.9856,141,36.5,148
-4.0086,191,36.23,149
-3.0311,143,36.12,150
-3.6267,172,36.06,151
-4.2099,199,35.58,152
-2.5793,124,35.53,153
-1.9398,101,35.47,154
-3.268,161,35.34,155
-4.3806,205,34.89,156
-3.2067,157,34.82,157
-5.3929,248,34.38,158
-3.7638,182,34.3,159
-2.2684,113,34.1,160
-4.9897,236,33.67,161
-2.3746,117,33.27,162
-4.0907,194,32.89,163
-3.9964,190,32.28,164
-0.6765,57,32.27,165
-3.2642,160,32.27,165
-2.7752,132,31.78,167
-3.5986,170,31.07,168
-6.7308,279,31.06,169
-3.0429,145,30.87,170
-3.1849,152,30.83,171
-3.822,184,30.56,172
-5.2918,243,30.45,173
-4.9222,233,30.2,174
-4.4511,208,30.06,175
-3.5669,169,29.7,176
-4.0725,192,28.7,177
-2.847,137,28.58,178
-1.3047,78,28.3,179
-3.6741,176,28.15,180
-3.9833,189,28.04,181
-2.5606,121,27.72,182
-3.1931,154,27.69,183
-2.0086,102,27.67,184
-3.3743,167,27.34,185
-3.1888,153,27.23,186
-3.5994,171,26.34,187
-4.1834,198,26.33,188
-3.5159,168,26.3,189
-3.2549,159,26.28,190
-4.4128,207,26.01,191
-4.9831,234,25.88,192
-3.1503,148,25.45,193
-4.613,215,25.42,194
-3.325,163,25.27,195
-3.3508,165,25.21,196
-4.2394,200,24.96,197
-5.3132,245,24.61,198
-3.7302,180,24.46,199
-3.8421,185,23.41,200
-4.8247,229,21.75,201
-6.0822,266,21.37,202
-3.6323,173,21.32,203
-4.646,216,21.28,204
-6.4912,277,21.04,205
-2.877,139,20.68,206
-4.2788,201,20.6,207
-3.6441,174,20.57,208
-2.8321,136,20.03,209
-6.1393,268,19.65,210
-4.1205,195,19.6,211
-4.7274,222,19.6,211
-6.0791,264,19.57,213
-5.4565,251,19.33,214
-1.6921,93,19.19,215
-4.8162,228,19.1,216
-4.1476,197,18.89,217
-6.1974,271,17.84,218
-5.2542,242,17.84,218
-6.0799,265,17.53,220
-4.6561,218,17.48,221
-4.5078,212,17.44,222
-4.1231,196,17.08,223
-2.1399,109,16.01,224
-6.9389,283,15.94,225
-7.4684,292,15.8,226
-3.6574,175,15.74,227
-4.5003,211,15.73,228
-6.2441,273,15.55,229
-4.6729,219,15.29,230
-5.2462,240,15.08,231
-3.8528,186,14.95,232
-3.1635,150,14.59,233
-4.8779,232,14.36,234
-5.6602,255,14.17,235
-5.3134,246,14.03,236
-5.9986,262,13.6,237
-6.1276,267,13.47,238
-5.7667,257,13.27,239
-4.8149,227,13.01,240
-5.9862,261,13.0,241
-6.1421,269,12.61,242
-5.1945,238,12.58,243
-5.8711,259,12.22,244
-9.4425,308,12.18,245
-5.7759,258,12.13,246
-5.197,239,11.78,247
-5.5257,252,11.77,248
-3.7106,177,11.62,249
-4.8093,226,11.61,250
-7.017,286,11.56,251
-6.1805,270,11.49,252
-4.9851,235,11.41,253
-7.0905,288,11.21,254
-4.3388,203,11.17,255
-5.6659,256,10.69,256
-7.3344,291,10.57,257
-6.3143,274,10.23,258
-6.734,280,9.87,259
-7.0261,287,9.74,260
-3.9238,188,9.34,261
-4.3868,206,9.1,262
-7.7388,297,9.09,263
-5.5802,254,8.99,264
-4.6557,217,8.99,264
-6.3986,276,8.75,266
-5.3808,247,8.47,267
-6.8127,282,8.32,268
-5.3039,244,8.12,269
-7.1163,289,8.06,270
-2.0889,108,7.79,271
-7.0139,285,7.79,271
-6.3222,275,7.78,273
-6.9438,284,7.54,274
-4.7143,221,7.51,275
-7.6777,296,7.25,276
-4.4511,208,6.95,277
-4.8424,230,6.7,278
-8.849,305,6.47,279
-4.4846,210,6.32,280
-7.5014,293,6.13,281
-6.8003,281,6.06,282
-7.6397,295,5.94,283
-7.9304,300,5.86,284
-6.7021,278,5.8,285
-5.2497,241,5.67,286
-5.9385,260,5.19,287
-5.1322,237,5.02,288
-8.8281,303,4.92,289
-2.1752,111,4.0,290
-4.2891,202,3.95,291
-8.5452,302,3.93,292
-3.1004,147,3.21,293
-4.7951,225,2.95,294
-5.4543,250,2.67,295
-6.2011,272,2.65,296
-5.5512,253,2.61,297
-7.7752,298,2.54,298
-2.5607,122,2.46,299
-8.8378,304,2.36,300
-4.5579,214,2.27,301
-7.1545,290,2.14,302
-9.4492,309,1.98,303
-8.0092,301,1.65,304
-7.868,299,1.63,305
-6.008,263,1.46,306
-7.6087,294,0.99,307
-9.1894,307,0.58,308
-10.9855,310,0.44,309
-8.8556,306,0.06,310
