Score,Score Rank,Percentile,Percentile Rank
-0.8843,74,57.06,117
-2.0194,131,56.91,118
-0.7404,66,56.69,119
-1.6431,108,56.6,120
-3.1873,194,56.02,121
-3.0062,186,55.69,122
0.2216,30,55.62,123
-2.7318,173,55.62,123
-1.8428,123,55.32,125
-1.8,117,55.18,126
-2.4977,165,55.07,127
-1.6001,105,54.71,128
-0.9402,78,53.62,129
-1.7086,112,53.36,130
-4.61,262,53.14,131
-2.326,152,52.73,132
-1.8827,124,52.7,133
-2.5718,169,52.65,134
-0.8003,70,51.99,135
-2.4719,162,51.78,136
-3.6187,215,51.49,137
-3.2005,195,51.39,138
-2.7664,174,51.06,139
-2.3611,155,50.83,140
-2.4391,159,50.54,141
-2.4832,163,50.39,142
-3.3,201,50.18,143
-2.1937,142,49.73,144
-2.322,151,49.31,145
-1.8369,122,49.23,146
-2.4001,156,49.1,147
-2.147,139,48.43,148
-1.9135,125,48.27,149
-2.706,171,48.25,150
-0.9904,81,47.5,151
-1.9279,126,47.34,152
-2.9462,183,47.17,153
-1.6382,107,46.99,154
-4.4481,256,46.96,155
-2.3336,153,46.78,156
-2.4711,161,46.7,157
-2.0571,134,46.58,158
-3.7054,218,46.42,159
-2.0854,136,46.31,160
-2.8273,177,46.26,161
-2.1064,138,46.23,162
-1.4079,94,46.14,163
-4.1047,242,45.78,164
-4.9501,277,45.44,165
-2.9376,182,44.78,166
-1.9753,130,44.61,167
-2.568,168,44.09,168
-1.3216,92,43.75,169
-3.0194,187,43.41,170
-0.9271,76,43.21,171
-2.1603,140,43.2,172
-3.6266,216,43.02,173
-2.4459,160,42.94,174
-3.0641,190,42.94,174
-4.9579,278,42.46,176
-3.9165,233,42.32,177
-1.7313,114,42.13,178
-2.4337,158,41.99,179
-1.8133,118,41.71,180
-4.7361,266,41.69,181
-4.6059,260,41.21,182
-4.1145,243,40.78,183
-3.0651,191,40.78,183
-6.2285,305,40.6,185
-4.7182,265,40.53,186
-4.1482,246,40.49,187
-2.5549,167,40.19,188
-0.1384,44,40.08,189
-3.7703,223,40.03,190
-3.7588,221,39.99,191
-2.7126,172,39.82,192
-4.2528,250,39.63,193
-3.2754,199,39.62,194
-4.0624,240,39.45,195
-1.6055,106,39.38,196
-2.1001,137,39.18,197
-3.0577,189,39.03,198
-0.8284,71,38.54,199
-4.7865,270,38.51,200
-3.492,210,38.4,201
-1.5688,102,38.35,202
-3.8011,224,38.27,203
-4.2841,253,38.25,204
-4.6454,263,38.23,205
-1.4821,96,38.2,206
-2.9321,180,37.67,207
-3.9689,235,37.12,208
-4.2484,249,36.98,209
-4.1536,247,36.89,210
-4.0368,237,36.69,211
-5.0234,279,36.55,212
-2.1903,141,36.25,213
-2.9345,181,35.76,214
-3.305,203,35.66,215
-4.5692,258,35.58,216
-5.4157,287,35.54,217
-3.6496,217,35.45,218
-3.2147,197,35.11,219
-4.0381,238,34.87,220
-3.2202,198,34.54,221
-3.3655,204,34.45,222
-4.1728,248,34.33,223
-4.2815,251,34.2,224
-4.3546,254,34.19,225
-4.0509,239,34.18,226
-2.2396,147,34.12,227
-5.2163,282,33.99,228
-4.6072,261,33.53,229
-6.9888,308,33.2,230
-5.5485,291,32.71,231
-3.454,209,32.64,232
-2.9593,185,32.61,233
-3.09,192,32.59,234
-2.3176,150,32.41,235
-2.4907,164,32.05,236
-4.6002,259,31.86,237
-3.8422,228,31.22,238
-5.2427,283,31.1,239
-4.929,276,30.83,240
-3.2041,196,30.52,241
-3.9583,234,30.26,242
-3.7696,222,30.15,243
-3.8371,226,30.15,243
-2.8517,178,30.08,245
-0.7098,64,29.86,246
-3.5921,213,29.45,247
-5.2986,284,28.88,248
-3.443,207,27.85,249
-4.85,273,27.72,250
-5.5728,293,27.48,251
-4.7515,268,27.46,252
-2.8017,176,27.4,253
-1.9645,127,26.91,254
-1.543,99,26.82,255
-4.3663,255,26.33,256
-3.1476,193,25.88,257
-3.888,232,24.41,258
-4.0696,241,24.07,259
-1.4867,97,23.4,260
-5.0569,280,23.27,261
-5.5536,292,22.84,262
-5.694,297,22.78,263
-6.0572,302,22.47,264
-4.0155,236,22.13,265
-5.2096,281,21.44,266
-4.7743,269,21.17,267
-3.8508,230,21.02,268
-1.8367,121,20.78,269
-2.7962,175,20.6,270
-6.1979,303,19.93,271
-4.7998,271,19.78,272
-5.8651,298,19.52,273
-5.5394,288,19.41,274
-3.503,212,19.2,275
-5.5758,294,19.1,276
-4.1472,245,18.8,277
-3.8287,225,18.64,278
-2.4055,157,18.3,279
-3.5022,211,18.1,280
-3.4539,208,17.87,281
-3.4114,206,17.5,282
-3.0233,188,17.39,283
-3.7211,219,16.36,284
-5.3935,285,16.13,285
-5.5432,290,15.78,286
-6.988,307,15.41,287
-4.8035,272,14.98,288
-5.6553,296,14.59,289
-5.5429,289,14.35,290
-4.1412,244,14.13,291
-4.2837,252,13.84,292
-3.6061,214,12.92,293
-4.7418,267,12.03,294
-6.0128,301,11.95,295
-5.9025,299,11.34,296
-5.5947,295,11.3,297
-3.7556,220,11.04,298
-6.2247,304,10.81,299
-8.0316,310,9.66,300
-4.7074,264,9.37,301
-5.3945,286,9.36,302
-6.0069,300,8.71,303
-3.8427,229,8.71,303
-3.8732,231,8.05,305
-4.488,257,7.76,306
-4.9171,274,6.18,307
-6.3432,306,4.46,308
-7.1011,309,3.2,309
-4.9222,275,0.62,310
