Score,Score Rank,Percentile,Percentile Rank
-0.0643,97,64.13,169
-0.3409,115,63.66,170
-1.0501,149,63.55,171
-1.2982,164,63.22,172
-1.2873,162,63.19,173
-1.3373,167,63.09,174
-2.035,197,63.03,175
-2.3211,206,62.99,176
-1.8133,188,62.6,177
-0.7974,142,62.25,178
-2.8525,228,62.12,179
-2.0475,198,62.03,180
-2.4735,212,61.08,181
-1.735,185,60.53,182
0.019,91,59.79,183
-0.142,104,59.6,184
-1.9166,194,59.32,185
-1.5509,179,59.27,186
-0.4348,120,58.9,187
-0.8534,144,58.86,188
-1.0888,154,58.39,189
-2.0225,196,58.24,190
-0.7844,140,57.91,191
-2.4942,213,57.24,192
-1.5253,178,56.77,193
-1.8902,191,56.52,194
-3.8643,255,56.42,195
-1.8114,187,55.48,196
-3.0116,232,55.12,197
-2.9611,229,54.73,198
-0.5956,130,53.38,199
-1.6286,181,50.88,200
-1.2738,161,50.61,201
-2.2291,203,50.28,202
-2.7063,221,50.1,203
-2.5975,215,49.95,204
-2.9661,231,48.57,205
-2.0189,195,47.98,206
-1.871,189,47.36,207
-3.4892,246,46.1,208
-2.3561,207,45.96,209
-2.4057,209,45.73,210
-2.8192,226,45.52,211
-2.4305,211,45.24,212
-2.6251,218,45.14,213
-3.8394,254,45.06,214
-3.2392,237,44.55,215
-0.576,128,44.13,216
-2.6232,217,43.24,217
-1.6365,182,43.22,218
-1.4001,172,42.32,219
-3.0659,234,42.12,220
-2.7743,222,42.06,221
-4.7096,276,41.71,222
-4.7679,278,38.51,223
-4.3159,262,37.9,224
-1.8992,193,37.47,225
-0.1693,108,37.25,226
-2.8218,227,37.02,227
-2.2846,205,36.86,228
-3.1483,236,36.64,229
-1.674,183,34.78,230
-4.5575,270,34.38,231
-2.6641,220,34.38,231
-5.0646,284,34.25,233
-1.4886,174,33.67,234
-4.9576,282,33.22,235
-4.0168,257,32.91,236
-2.9639,230,32.39,237
-4.5286,269,32.3,238
-2.8075,225,32.26,239
-3.7863,251,30.55,240
-3.3266,239,30.46,241
-2.775,223,30.43,242
-4.4443,267,30.36,243
-4.374,264,30.05,244
-6.2623,299,29.96,245
-4.1517,258,29.88,246
-3.6212,247,29.83,247
-3.0946,235,29.45,248
-3.4103,243,29.13,249
-4.7436,277,28.57,250
-5.5457,287,27.81,251
-1.29,163,26.89,252
-2.2724,204,26.42,253
-4.9836,283,26.26,254
-2.64,219,26.21,255
-3.2614,238,26.19,256
-4.6564,274,25.72,257
-5.9691,294,25.33,258
-7.0418,307,25.27,259
-5.1827,285,24.98,260
-2.7935,224,24.52,261
-3.0302,233,24.07,262
-3.814,253,24.04,263
-1.8843,190,23.09,264
-3.3494,240,22.9,265
-3.3613,241,22.7,266
-4.4073,265,22.44,267
-4.6154,272,22.05,268
-3.8073,252,21.96,269
-5.82,292,21.64,270
-3.9418,256,21.05,271
-4.8135,279,21.0,272
-3.6914,249,20.51,273
-4.3606,263,20.45,274
-4.5663,271,19.86,275
-6.2974,301,18.88,276
-3.4034,242,18.85,277
-3.7071,250,18.24,278
-5.5722,289,16.38,279
-6.2169,298,16.37,280
-5.8176,290,15.13,281
-4.1846,260,15.12,282
-4.6491,273,14.71,283
-4.4494,268,14.52,284
-4.8629,281,14.18,285
-7.259,309,13.78,286
-6.4845,302,13.26,287
-6.1151,297,12.39,288
-4.4124,266,12.08,289
-4.2276,261,11.69,290
-4.819,280,11.51,291
-1.4904,175,11.14,292
-7.5389,310,11.09,293
-6.0492,295,10.93,294
-3.6456,248,10.91,295
-6.2822,300,10.57,296
-5.8185,291,9.22,297
-3.4125,244,8.3,298
-5.4237,286,8.26,299
-6.8437,305,8.13,300
-4.159,259,7.24,301
-4.7081,275,6.08,302
-6.6548,303,5.83,303
-6.8581,306,5.04,304
-3.4669,245,4.17,305
-6.0774,296,4.01,306
-5.8883,293,3.82,307
-6.7308,304,3.41,308
-7.1806,308,2.64,309
-5.5554,288,0.27,310
