Score,Score Rank,Percentile,Percentile Rank
-0.3551,55,63.05,86
-0.5946,66,62.02,87
-0.1499,46,61.13,88
-3.7202,204,61.11,89
-0.2204,50,60.81,90
-2.6244,150,60.79,91
-2.6317,151,60.72,92
-1.8824,116,60.02,93
-0.5136,62,59.36,94
-2.1592,132,59.16,95
-1.2896,88,59.07,96
-2.053,124,58.83,97
-2.6123,148,58.64,98
-1.3563,93,58.48,99
-0.8431,72,57.91,100
-1.4953,100,57.86,101
-3.741,206,57.34,102
-1.016,79,57.32,103
-1.1421,83,57.26,104
-4.0753,223,57.23,105
-3.0159,172,56.12,106
-2.9261,164,55.9,107
-3.9235,216,55.68,108
-3.1712,176,55.55,109
-1.0974,82,54.82,110
-0.6222,67,54.17,111
-0.5878,65,54.12,112
-2.0999,128,54.07,113
-0.5799,64,53.41,114
-1.655,108,52.91,115
-2.1601,133,52.64,116
-3.0037,169,52.62,117
-2.4517,144,52.25,118
-1.4362,95,52.22,119
-3.5949,199,52.1,120
-1.5549,102,52.09,121
-2.5111,145,51.99,122
-1.8219,114,51.05,123
-2.1016,129,50.88,124
-0.7587,69,50.72,125
-3.4339,193,50.71,126
-1.5552,103,50.63,127
-2.2356,136,50.34,128
-3.2686,183,50.21,129
-1.4425,97,49.95,130
-1.6473,107,49.37,131
-2.7227,156,49.19,132
-2.4398,143,49.1,133
-2.7031,154,48.96,134
-1.987,122,48.95,135
-1.4743,99,48.64,136
0.068,39,48.36,137
-1.0702,81,48.11,138
-1.9105,118,47.98,139
-4.1009,225,47.89,140
-2.9918,168,47.34,141
-1.9648,121,47.31,142
-3.2305,182,47.15,143
-2.2518,138,46.53,144
-2.9781,167,45.64,145
-1.4391,96,45.48,146
-2.4331,142,45.28,147
-2.1539,131,44.92,148
-3.5982,200,44.9,149
-4.5231,238,43.67,150
-1.29,89,43.27,151
-2.7919,158,42.92,152
-3.2111,180,42.85,153
-2.5441,146,42.65,154
-2.8121,159,42.65,154
-2.1514,130,42.64,156
-2.2857,139,42.64,156
-3.2692,184,42.13,158
-2.8924,161,41.85,159
-1.7741,112,41.82,160
-3.9498,217,41.5,161
-3.4947,195,41.38,162
-1.9546,120,41.36,163
-3.3453,186,41.24,164
-2.5814,147,40.86,165
-3.1809,178,40.65,166
-1.4607,98,40.52,167
-3.0896,173,40.34,168
-4.2125,227,40.22,169
-3.8056,211,39.81,170
-1.9096,117,39.41,171
-2.6883,153,38.76,172
-4.7965,247,37.99,173
-2.6462,152,37.94,174
-0.8684,74,37.65,175
-3.5134,197,37.49,176
-4.7714,245,37.38,177
-2.709,155,36.89,178
-4.3498,232,36.82,179
-4.4791,235,36.79,180
-4.2498,230,36.38,181
-4.7537,244,36.3,182
-2.9027,162,36.02,183
-4.1912,226,35.84,184
-3.5815,198,35.2,185
-2.9035,163,34.78,186
-3.1767,177,34.76,187
-6.541,296,34.67,188
-3.0109,170,34.66,189
-3.3977,191,34.06,190
-3.6217,201,33.97,191
-4.0372,221,33.79,192
-3.7472,207,33.7,193
-5.3462,265,33.46,194
-2.3471,141,32.74,195
-2.9529,165,32.73,196
-3.2272,181,32.45,197
-5.4692,269,32.45,197
-3.4986,196,32.1,199
-4.2468,229,31.88,200
-1.5419,101,31.5,201
-2.2374,137,30.87,202
-5.6948,276,30.87,202
-2.62,149,30.55,204
-4.867,250,30.48,205
-5.4738,270,29.97,206
-4.7416,243,29.09,207
-4.6944,242,29.0,208
-1.306,91,28.88,209
-3.3699,189,28.34,210
-2.7795,157,28.22,211
-4.3443,231,28.16,212
-1.8735,115,28.16,212
-5.4117,266,27.88,214
-3.3743,190,27.51,215
-3.12,174,27.23,216
-4.5156,236,26.85,217
-3.4939,194,26.85,217
-1.7611,111,26.82,219
-5.0861,259,26.26,220
-2.0595,125,26.26,220
-6.3298,295,26.25,222
-3.7766,209,26.2,223
-4.9266,254,25.92,224
-3.8756,214,25.16,225
-3.9685,218,25.09,226
-5.5743,273,24.97,227
-3.4107,192,24.93,228
-3.9118,215,24.74,229
-4.9798,257,24.4,230
-5.1648,261,24.39,231
-0.7862,71,24.39,231
-4.001,220,23.76,233
-5.8371,281,23.67,234
-3.1663,175,23.51,235
-4.9008,252,22.86,236
-4.5492,239,22.55,237
-3.0143,171,22.16,238
-2.2292,135,22.02,239
-4.7725,246,21.89,240
-5.4679,268,21.86,241
-4.4219,233,21.78,242
-5.2004,262,21.59,243
-5.2082,263,21.12,244
-5.1595,260,20.86,245
-5.2549,264,20.7,246
-5.8724,282,20.61,247
-3.3556,187,20.02,248
-3.7396,205,19.84,249
-8.4077,307,19.44,250
-4.0576,222,19.44,250
-5.8759,283,19.43,252
-2.0219,123,19.04,253
-4.5622,240,18.92,254
-4.4575,234,18.9,255
-5.6059,275,18.86,256
-6.109,287,18.26,257
-5.5544,272,17.71,258
-3.6994,202,16.9,259
-3.9833,219,16.85,260
-6.9409,299,16.8,261
-4.9312,256,16.42,262
-3.7696,208,16.08,263
-3.7026,203,15.25,264
-5.9322,284,15.22,265
-4.6135,241,15.09,266
-6.1731,289,14.46,267
-6.9014,298,13.97,268
-4.9876,258,13.44,269
-3.3612,188,13.31,270
-1.7747,113,13.03,271
-3.787,210,12.67,272
-3.8482,212,12.66,273
-4.8774,251,12.21,274
-6.1685,288,11.59,275
-5.5849,274,11.39,276
-4.8461,249,11.24,277
-7.5713,304,11.11,278
-6.2217,291,9.97,279
-6.0386,285,9.93,280
-6.1977,290,9.15,281
-5.4201,267,9.02,282
-4.8012,248,8.37,283
-3.8669,213,8.15,284
-7.5669,303,7.97,285
-6.3151,293,7.81,286
-5.6999,277,7.76,287
-7.2312,302,7.31,288
-6.2933,292,7.19,289
-5.504,271,6.98,290
-4.0979,224,6.95,291
-4.9028,253,6.95,291
-4.2133,228,6.46,293
-4.9266,254,6.11,294
-5.7674,279,6.04,295
-6.956,300,5.78,296
-7.8945,305,5.08,297
-2.3383,140,4.69,298
-2.9755,166,4.64,299
-5.7455,278,4.49,300
-6.3164,294,3.99,301
-7.0786,301,3.85,302
-6.5619,297,3.7,303
-4.5157,237,2.63,304
-5.7853,280,1.94,305
-10.0871,310,1.45,306
-6.0939,286,1.13,307
-8.2374,306,1.07,308
-9.3902,309,0.45,309
-8.4116,308,0.22,310
