Score,Score Rank,Percentile,Percentile Rank
-0.7308,37,58.16,124
-2.8065,198,58.06,125
-2.764,192,57.77,126
-2.3373,148,57.52,127
-2.7556,191,56.64,128
-2.5466,169,56.53,129
-2.924,207,56.5,130
-1.7958,106,56.47,131
-1.3047,67,56.25,132
-2.9995,211,55.77,133
-3.2878,229,55.58,134
-2.1674,134,55.5,135
-1.5373,92,55.44,136
-0.3811,21,54.87,137
-3.9604,254,54.59,138
-1.1191,52,54.26,139
-2.8428,203,53.83,140
-1.9118,112,53.68,141
-3.1255,218,53.39,142
-2.9972,210,53.36,143
-3.1358,219,52.47,144
-0.6825,34,52.33,145
-1.7074,103,52.3,146
-2.0823,129,52.09,147
-1.6863,102,52.07,148
-1.2348,60,51.73,149
-2.6318,178,51.24,150
-3.1965,223,51.24,150
-2.0344,125,50.92,152
-1.9644,118,50.84,153
-2.5094,166,50.74,154
-2.9266,209,48.23,155
-2.8305,202,48.02,156
-2.7853,194,47.92,157
-3.6032,240,47.9,158
-2.4727,161,47.85,159
-3.7148,246,47.6,160
-2.5691,172,47.49,161
-2.3246,147,47.49,161
-1.9614,117,47.38,163
-2.3849,152,46.94,164
-2.1675,135,46.8,165
-3.2065,224,46.75,166
-3.1892,222,46.65,167
-2.8131,200,46.56,168
-2.6033,175,46.24,169
-2.8052,196,45.9,170
-2.2673,140,45.23,171
-2.3166,146,45.19,172
-3.0287,214,45.17,173
-1.1368,54,44.8,174
-2.07,128,44.46,175
-2.034,124,44.22,176
-1.4452,84,44.1,177
-1.8469,108,44.03,178
-2.8064,197,44.01,179
-3.5597,237,43.86,180
-3.3447,232,43.64,181
-3.9492,253,43.24,182
-3.2242,225,42.92,183
-3.4838,236,42.73,184
-2.5198,167,42.33,185
-2.5464,168,42.05,186
-1.7541,105,41.86,187
-4.6734,279,41.23,188
-2.3453,149,41.18,189
-2.7036,184,40.27,190
-2.7053,185,40.2,191
-1.9535,116,39.87,192
-2.7371,188,39.12,193
-2.3504,150,39.11,194
-4.1747,268,38.5,195
-1.5581,93,38.47,196
-4.0649,260,38.28,197
-3.5916,239,38.18,198
-3.1594,221,37.55,199
-4.1668,266,37.18,200
-5.3491,297,37.01,201
-2.1893,136,35.92,202
-3.696,245,35.45,203
-2.633,179,35.02,204
-3.0667,215,34.82,205
-1.5618,94,34.73,206
-2.3567,151,34.38,207
-5.2859,295,34.27,208
-3.6475,242,33.73,209
-2.8178,201,33.06,210
-1.98,120,33.02,211
-2.4026,153,32.71,212
-3.0268,212,32.45,213
-2.6598,181,32.27,214
-3.4755,235,32.13,215
-2.8619,204,31.76,216
-4.1744,267,31.76,216
-4.5177,273,31.66,218
-2.55,170,30.96,219
-3.5605,238,30.63,220
-3.7746,248,30.08,221
-1.4452,84,29.89,222
-3.0872,216,29.88,223
-4.5908,276,29.72,224
-2.7808,193,29.65,225
-3.9627,255,29.55,226
-1.2582,63,29.26,227
-4.0856,263,28.78,228
-2.8914,205,28.77,229
-3.78,250,28.46,230
-4.8348,284,28.29,231
-2.9062,206,27.37,232
-2.22,137,27.2,233
-5.4543,300,27.07,234
-1.2866,66,26.98,235
-4.581,275,26.78,236
-6.3896,305,26.73,237
-4.4534,270,26.7,238
-5.3118,296,25.95,239
-2.3057,143,25.81,240
-3.1133,217,25.74,241
-1.4334,81,25.44,242
-4.9946,287,25.33,243
-0.4305,27,24.7,244
-2.9247,208,24.69,245
-3.4568,234,24.68,246
-1.8421,107,24.5,247
-3.3883,233,24.23,248
-5.5874,302,23.8,249
-2.4589,159,22.41,250
-4.0806,262,22.01,251
-2.7202,187,21.87,252
-3.2737,227,21.35,253
-5.0406,290,20.94,254
-2.7484,189,20.67,255
-4.0993,264,20.42,256
-3.2872,228,20.31,257
-2.8072,199,20.21,258
-5.1856,292,20.0,259
-4.044,257,19.82,260
-4.0509,259,19.41,261
-3.7777,249,19.36,262
-3.1413,220,19.13,263
-3.8844,251,19.06,264
-4.7077,281,18.68,265
-5.1066,291,18.41,266
-5.9941,304,17.89,267
-1.5655,95,17.69,268
-0.6693,33,17.55,269
-4.7854,282,17.51,270
-3.9378,252,17.49,271
-2.4821,162,17.05,272
-3.9836,256,16.52,273
-2.4591,160,15.67,274
-4.6908,280,15.61,275
-3.7499,247,15.17,276
-2.4214,157,14.59,277
-4.5426,274,14.41,278
-4.0476,258,14.28,279
-4.9679,286,13.62,280
-4.0667,261,12.4,281
-5.3638,298,11.66,282
-4.8201,283,10.15,283
-5.4328,299,9.4,284
-5.2471,294,8.54,285
-5.4744,301,8.4,286
-4.1609,265,8.28,287
-7.6767,310,7.97,288
-4.3464,269,7.89,289
-4.6435,278,7.28,290
-3.2634,226,6.33,291
-5.0184,289,5.22,292
-2.6394,180,5.09,293
-3.6101,241,4.75,294
-4.9652,285,4.7,295
-5.2094,293,4.57,296
-6.7927,308,3.99,297
-6.3984,306,3.84,298
-6.5136,307,3.77,299
-2.6082,176,3.55,300
-4.6326,277,3.47,301
-3.6567,243,3.27,302
-5.7734,303,3.13,303
-6.797,309,3.0,304
-4.4715,271,2.44,305
-2.2365,138,2.1,306
-1.9487,115,2.0,307
-2.5953,173,1.31,308
-5.0116,288,1.29,309
-4.5107,272,0.79,310
