Score,Score Rank,Percentile,Percentile Rank
5.4281,1,99.91,1
4.2524,2,99.78,2
3.2523,5,99.45,3
3.5212,3,98.92,4
3.4295,4,95.79,5
-0.6494,55,90.39,6
0.1836,16,90.01,7
0.3494,9,88.65,8
0.07,25,88.45,9
0.0746,24,87.88,10
-0.2371,33,87.49,11
0.2057,13,86.41,12
0.1,21,86.04,13
0.3116,10,85.66,14
0.1986,14,84.03,15
0.2529,12,83.65,16
0.1798,17,82.83,17
0.7916,6,82.29,18
0.1885,15,81.21,19
-0.0414,29,80.96,20
0.1701,18,80.54,21
-1.4111,85,80.15,22
-0.2281,32,80.05,23
0.5714,7,79.61,24
-0.641,53,79.16,25
-0.5694,49,78.75,26
-0.5274,45,78.38,27
0.1643,19,77.96,28
-1.3341,80,77.64,29
-0.517,44,77.6,30
0.2852,11,77.48,31
0.082,22,77.44,32
0.0327,27,76.3,33
-1.1497,70,75.69,34
-0.116,31,75.49,35
-0.5302,46,75.27,36
-0.634,52,74.13,37
-2.0153,107,73.16,38
-0.8504,58,72.8,39
-0.8719,59,72.36,40
-0.7852,56,71.47,41
-0.8732,60,70.38,42
-0.6334,51,70.01,43
-0.4071,38,69.87,44
-1.2444,75,69.82,45
-0.3393,35,69.68,46
0.4208,8,69.6,47
0.0431,26,69.4,48
-1.9056,105,68.97,49
-2.9176,160,68.85,50
-0.4,36,68.29,51
-0.9853,65,68.15,52
-2.516,130,68.04,53
-2.1376,113,67.6,54
-0.9458,64,66.28,55
-0.4014,37,66.19,56
-0.4254,40,66.19,56
-0.5442,47,66.02,58
0.0764,23,65.94,59
-0.8922,61,65.86,60
-0.5578,48,65.78,61
-0.8038,57,64.9,62
-2.0264,108,64.69,63
-0.015,28,63.94,64
-2.1492,114,63.76,65
-2.2179,118,63.51,66
-2.2518,119,63.08,67
-2.5533,131,62.76,68
-0.4784,41,62.15,69
-0.0752,30,61.97,70
-1.4243,86,61.95,71
-1.0211,69,61.72,72
-1.5039,92,61.31,73
-1.4884,91,60.26,74
-0.9395,63,60.06,75
-2.6859,146,60.0,76
-2.1532,115,59.72,77
-2.7176,148,59.66,78
-2.0565,110,59.56,79
-1.4023,83,59.16,80
-0.2483,34,58.85,81
-1.6118,95,58.69,82
-1.3434,81,58.38,83
-1.8873,103,58.03,84
-1.0081,68,57.28,85
-1.897,104,56.95,86
-2.8563,157,56.94,87
-2.7972,153,56.82,88
-1.4611,89,56.8,89
-1.7228,97,56.78,90
-2.6686,142,56.65,91
-0.649,54,56.64,92
-0.4144,39,56.26,93
-2.0826,111,56.25,94
-3.0938,169,55.48,95
-0.9992,67,54.71,96
-1.269,77,54.53,97
-0.4964,42,54.52,98
-1.2829,78,54.52,98
-1.4644,90,54.31,100
-0.9271,62,54.15,101
-2.9238,161,54.02,102
-2.5632,133,53.93,103
-0.6179,50,53.83,104
-1.4042,84,53.72,105
-0.9897,66,53.46,106
-4.4364,235,52.96,107
-1.5708,94,52.84,108
-2.9496,166,52.59,109
-3.1074,170,52.03,110
-1.6571,96,51.9,111
-1.2299,74,51.81,112
-2.3867,122,51.41,113
-1.4588,88,51.06,114
-1.8236,101,49.77,115
-1.1954,73,49.72,116
-2.1737,116,49.69,117
-5.7558,286,49.38,118
-3.3295,187,49.36,119
-2.6851,145,49.19,120
-2.6445,141,49.19,120
-1.7392,99,48.14,122
-2.94,163,48.0,123
-1.4503,87,47.54,124
-2.9722,167,47.52,125
-2.199,117,46.93,126
-2.8133,154,46.68,127
-4.8703,258,46.5,128
0.1309,20,46.37,129
-1.8836,102,46.3,130
-2.0854,112,45.78,131
-3.4649,192,45.43,132
-2.5891,138,45.32,133
-2.4409,125,45.2,134
-4.7469,249,44.83,135
-1.738,98,44.06,136
-2.5006,128,43.24,137
-4.0028,219,42.53,138
-2.4399,124,41.82,139
-2.576,136,41.73,140
-2.9294,162,41.65,141
-2.5682,134,41.56,142
-1.7897,100,41.55,143
-2.8302,155,41.51,144
-2.7587,150,41.42,145
-3.3236,186,41.38,146
-2.6801,144,40.9,147
-1.2608,76,40.84,148
-3.1099,171,40.75,149
-2.759,151,40.72,150
-2.3731,121,40.46,151
-3.2246,182,40.28,152
-3.9012,216,40.21,153
-3.9284,218,40.11,154
-2.9468,164,39.99,155
-2.4095,123,39.88,156
-3.1935,178,39.88,156
-2.5771,137,39.7,158
-3.1909,177,39.65,159
-4.7617,252,39.58,160
-2.686,147,39.48,161
-3.8442,208,39.18,162
-4.4499,236,39.16,163
-3.2221,181,39.13,164
-4.2155,230,38.85,165
-2.6314,139,38.81,166
-2.7947,152,38.75,167
-3.1492,174,38.52,168
-2.721,149,38.18,169
-3.3129,185,38.16,170
-3.7521,202,38.03,171
-2.9039,159,37.95,172
-1.1934,72,37.89,173
-4.3808,232,37.72,174
-4.8775,259,37.55,175
-2.2901,120,37.25,176
-3.6077,195,37.21,177
-4.9802,267,36.86,178
-4.7605,251,36.22,179
-1.548,93,35.58,180
-2.9474,165,35.47,181
-3.2072,179,35.22,182
-3.7118,199,34.26,183
-5.0283,268,34.24,184
-2.5754,135,34.23,185
-2.846,156,33.99,186
-3.1893,176,33.73,187
-3.3838,189,33.54,188
-3.8832,213,33.52,189
-1.1593,71,33.27,190
-3.5395,193,33.09,191
-3.8236,207,32.98,192
-4.4658,238,32.96,193
-5.5453,279,32.77,194
-3.8574,210,32.75,195
-3.7782,205,32.44,196
-3.7354,200,32.32,197
-4.1451,226,32.13,198
-2.4948,127,32.11,199
-3.8724,211,32.05,200
-3.9131,217,31.89,201
-2.042,109,31.84,202
-5.8799,290,31.21,203
-4.4862,240,31.17,204
-4.5762,242,30.67,205
-3.8762,212,30.59,206
-2.5074,129,30.45,207
-4.4137,234,30.41,208
