index,Score,Score Rank,Percentile,Percentile Rank
DYRK1B,-2.9484,237,33.46,245
PAK2,-3.6247,266,33.33,246
DYRK3,-3.3452,255,33.18,247
BCKDK,-3.1833,246,32.54,248
HIPK3,-2.6151,224,32.39,249
LATS1,-2.3225,209,32.33,250
CK1A,-2.1751,201,32.05,251
CAMKK2,-4.5401,289,32.0,252
DAPK1,-4.0984,277,31.7,253
PAK4,-5.9962,306,31.66,254
GRK7,-4.2888,286,31.32,255
CK1G3,-2.8514,235,29.62,256
CAMK2B,-3.3051,252,29.11,257
DAPK2,-1.4918,162,28.95,258
PAK6,-5.0565,297,28.11,259
BMPR1A,-3.7798,269,27.93,260
P38B,-3.099,243,27.92,261
ATR,-1.093,136,26.91,262
ERK5,-2.1173,196,26.56,263
MSK1,-4.2332,281,26.17,264
PLK1,-3.2373,248,24.13,265
YANK3,-2.1261,197,23.02,266
RAF1,-2.2276,204,22.46,267
GRK4,-2.6567,225,22.41,268
CHK1,-3.3544,256,22.15,269
TBK1,-3.0258,240,21.44,270
PRKD1,-3.9775,274,19.56,271
BMPR1B,-2.8576,236,19.39,272
ALPHAK3,-5.434,302,19.37,273
MASTL,-2.468,218,18.95,274
LKB1,-4.2368,282,18.33,275
MEK2,-4.9556,296,18.1,276
CK1G2,-3.4352,258,17.61,277
DYRK2,-3.6539,267,16.86,278
P38D,-4.3473,287,16.14,279
MEK1,-2.3922,216,15.83,280
CK2A2,-6.1217,307,15.03,281
CK1D,-4.7881,293,14.47,282
SBK,-5.5582,303,14.06,283
PDHK4,-1.7589,175,13.43,284
IKKA,-4.2752,285,12.66,285
ATM,-3.5251,260,12.14,286
GRK6,-3.1486,244,11.54,287
GRK2,-1.804,179,10.95,288
CK2A1,-6.4884,310,10.56,289
PLK3,-4.7426,292,9.7,290
JNK3,-3.3315,253,9.26,291
JNK1,-4.1058,278,9.0,292
IKKE,-4.2556,284,8.84,293
DYRK4,-5.1054,298,8.36,294
GRK5,-3.2775,250,7.84,295
DNAPK,-4.0159,275,7.72,296
AURA,-6.2644,309,7.48,297
ACVR2A,-3.8535,271,7.29,298
PLK2,-6.2518,308,6.66,299
GRK3,-3.5594,263,5.8,300
IKKB,-4.8104,295,5.54,301
CDC7,-3.5253,261,5.35,302
ACVR2B,-4.1758,279,4.95,303
BRAF,-4.8069,294,4.59,304
JNK2,-4.2461,283,3.88,305
GRK1,-3.4048,257,3.65,306
TGFBR1,-3.8655,272,2.74,307
ALK2,-4.7085,291,2.61,308
ALK7,-3.891,273,2.35,309
ALK4,-3.2894,251,0.73,310
