index,Score,Score Rank,Percentile,Percentile Rank
NLK,4.0747,2,98.95,1
ERK5,3.0662,14,96.22,2
ERK2,3.7668,4,93.18,3
DYRK4,4.133,1,91.5,4
ULK3,-0.0071,44,91.15,5
CDK14,3.6679,6,91.1,6
DYRK3,2.8241,16,90.68,7
DYRK1B,3.6718,5,90.46,8
HIPK3,3.4588,7,90.34,9
P38A,3.4281,8,88.9,10
DYRK1A,2.898,15,88.71,11
DYRK2,3.3726,9,88.37,12
CDK7,3.2319,10,87.88,13
MOK,2.3061,24,87.78,14
P38D,3.8766,3,87.26,15
CDK4,2.608,21,84.94,16
P38B,3.2084,11,84.66,17
ERK1,3.1126,12,84.32,18
HIPK1,2.8072,18,83.98,19
IRAK1,-0.9928,63,83.62,20
SMG1,-0.6525,56,83.14,21
JNK1,3.0949,13,83.13,22
BIKE,-2.1918,107,82.75,23
CDK5,2.347,23,82.27,24
RIPK2,-1.9785,93,82.26,25
CDK10,1.5619,29,81.88,26
CDK17,2.6956,19,80.69,27
AAK1,-2.7235,128,79.47,28
MAPKAPK5,-1.019,64,79.08,29
CDK19,1.8077,27,78.95,30
JNK3,2.634,20,78.89,31
CDK8,1.9794,26,78.84,32
JNK2,2.8088,17,78.35,33
RIPK3,-0.769,61,78.29,34
PINK1,-0.0539,46,78.2,35
CDK9,1.5865,28,78.16,36
CDK18,2.0388,25,78.08,37
SBK,-0.5634,54,76.37,38
CDKL2,0.168,42,76.26,39
TTBK1,-1.5285,73,76.25,40
ERK7,-0.3154,49,76.13,41
CDK16,1.4367,31,75.96,42
CDK6,1.2621,32,75.43,43
RIPK1,-0.6957,59,74.91,44
P38G,2.6009,22,74.78,45
NEK3,-1.9368,90,74.59,46
KIS,0.7654,36,74.58,47
ICK,-0.1846,47,74.49,48
CDKL5,0.2953,40,73.5,49
CDK12,1.1139,33,73.46,50
CDK13,1.5506,30,73.2,51
CLK3,0.2694,41,71.91,52
CHK2,-1.9378,91,71.52,53
MAK,0.3654,38,71.48,54
HIPK2,1.0712,34,71.28,55
HIPK4,0.8586,35,71.11,56
CDK2,0.4094,37,71.05,57
ULK1,-1.8406,84,69.99,58
CLK4,0.0772,43,69.57,59
P70S6K,-1.9485,92,69.5,60
CLK1,-0.2018,48,68.44,61
SMMLCK,-1.8202,83,67.28,62
CAMLCK,-0.5475,53,66.78,63
PRP4,-0.3819,51,66.27,64
SRPK3,-0.6529,57,66.23,65
CDK3,-1.1396,67,65.65,66
CDK1,-0.0308,45,65.64,67
IRE1,-1.6625,78,64.89,68
PRKD3,-1.6242,76,62.66,69
DAPK2,-0.6637,58,62.58,70
WNK4,-1.7483,80,62.0,71
NUAK2,-1.0837,65,61.72,72
CAMK1G,-2.4611,119,61.06,73
PKN1,-3.1528,149,61.03,74
NEK11,-2.3663,112,60.95,75
GSK3B,0.3338,39,60.9,76
CDKL1,-0.3525,50,60.85,77
PDHK1,-0.9202,62,60.75,78
IRAK4,-2.1121,99,59.77,79
BCKDK,-2.0783,96,59.1,80
PHKG2,-3.7398,180,57.37,81
PDHK4,-0.6269,55,57.24,82
MYLK4,-2.509,120,57.2,83
CRIK,-3.6469,174,57.07,84
WNK3,-1.6894,79,56.48,85
MEK2,-3.4359,167,56.32,86
PAK6,-3.0639,145,56.04,87
P90RSK,-1.5627,74,55.47,88
HASPIN,-3.6584,176,54.86,89
HRI,-2.1112,98,54.56,90
SKMLCK,-2.9428,137,53.73,91
CAMKK2,-3.5007,170,53.22,92
MPSK1,-2.1391,103,51.84,93
PKG1,-5.4169,254,51.31,94
PKCI,-3.1937,153,51.28,95
GAK,-2.897,134,51.14,96
IRE2,-2.6394,123,50.0,97
CK1A2,-0.7128,60,49.59,98
RSK3,-2.4252,118,48.64,99
SNRK,-3.948,192,48.06,100
NEK4,-3.3372,161,47.12,101
QIK,-2.9301,136,46.74,102
NUAK1,-3.0306,143,46.38,103
PERK,-2.5888,121,46.24,104
NEK7,-2.3876,114,46.08,105
CDC7,-1.3926,71,45.91,106
WNK1,-2.0675,95,45.36,107
CHK1,-2.1275,102,44.47,108
ANKRD3,-1.9299,88,44.0,109
CHAK1,-2.9807,140,43.9,110
CAMK4,-3.1768,151,43.75,111
ULK2,-2.3919,116,43.52,112
MEK5,-2.4036,117,43.3,113
P70S6KB,-2.2363,109,43.19,114
NIM1,-2.6395,124,43.04,115
STK33,-3.6738,177,42.91,116
CAMK1A,-4.5857,220,42.43,117
SRPK1,-1.8453,85,41.97,118
GRK6,-1.569,75,41.83,119
CK1G3,-2.3495,111,41.33,120
MNK2,-2.7631,131,41.33,120
PKG2,-3.9092,189,41.06,122
PRKD2,-3.0239,142,40.84,123
DAPK1,-3.6581,175,40.77,124
LRRK2,-3.4003,165,40.61,125
MARK1,-3.8967,188,40.57,126
NEK9,-2.2757,110,40.12,127
TTBK2,-2.6766,125,39.56,128
PIM2,-2.9855,141,39.4,129
MARK2,-3.706,179,38.91,130
MRCKB,-4.314,212,38.23,131
DMPK1,-4.8142,226,38.18,132
ATM,-2.1824,105,38.06,133
PAK4,-5.5681,261,37.13,134
ALPHAK3,-4.4049,213,36.9,135
YANK2,-2.7229,127,36.17,136
CAMKK1,-3.7903,184,36.11,137
AURB,-4.1888,207,35.75,138
CAMK1B,-1.202,69,35.14,139
SSTK,-4.5997,222,34.99,140
PAK5,-5.5134,257,34.9,141
IKKE,-2.7774,132,34.79,142
MASTL,-1.9236,87,34.78,143
MEKK6,-5.0622,241,34.47,144
DNAPK,-2.3914,115,34.25,145
PKN2,-3.3616,162,33.92,146
PKR,-2.3862,113,33.83,147
BUB1,-4.6128,223,33.69,148
AKT2,-3.5894,172,33.43,149
MNK1,-4.0762,202,33.09,150
MAPKAPK3,-3.2644,158,32.98,151
CK1G2,-2.7237,129,32.51,152
PRPK,-0.4504,52,31.94,153
IKKA,-2.9663,138,31.79,154
AKT3,-5.4775,256,31.68,155
PKCE,-4.8917,232,31.55,156
PLK1,-2.8403,133,31.29,157
MTOR,-1.48,72,31.17,158
GRK3,-2.0475,94,31.17,158
AKT1,-4.564,219,30.87,160
MELK,-3.9508,194,30.04,161
PRKD1,-3.1533,150,30.02,162
PHKG1,-4.4302,214,29.93,163
YANK3,-1.8762,86,29.54,164
DAPK3,-4.2878,210,29.49,165
GRK2,-1.2619,70,28.73,166
NEK2,-3.5571,171,28.46,167
VRK2,-2.9009,135,28.33,168
SGK1,-4.431,215,28.27,169
PLK2,-4.2678,209,27.84,170
TGFBR2,-3.1864,152,27.83,171
LKB1,-3.6819,178,27.7,172
CK1E,-1.7552,81,27.44,173
SRPK2,-3.2456,157,27.32,174
RSK2,-3.0884,147,26.95,175
MEK1,-2.1196,100,26.92,176
PAK3,-4.0319,200,26.9,177
TGFBR1,-2.1874,106,26.83,178
MRCKA,-5.0345,239,26.35,179
CAMK1D,-4.7351,224,26.25,180
CK1G1,-3.3732,164,25.93,181
NEK8,-4.1314,204,25.92,182
BRSK2,-5.1506,248,25.78,183
DRAK1,-3.0632,144,25.62,184
MEKK3,-3.2305,155,25.13,185
MEKK1,-3.3618,163,25.08,186
BMPR1A,-3.944,191,24.66,187
NEK1,-5.0926,243,24.13,188
TSSK2,-3.9692,197,24.03,189
ALK1,-2.1528,104,23.84,190
PDK1,-3.4859,169,23.65,191
IKKB,-2.9794,139,23.36,192
HUNK,-3.4307,166,23.02,193
CLK2,-3.7661,181,22.67,194
PKCT,-5.593,262,22.56,195
PAK2,-4.2943,211,22.31,196
CK1A,-2.7354,130,22.12,197
ROCK1,-6.4013,285,22.08,198
SGK3,-4.4585,216,21.73,199
PBK,-6.3236,282,21.55,200
TTK,-6.3422,284,21.09,201
ALK4,-1.9324,89,21.03,202
GRK1,-2.2067,108,21.02,203
MARK3,-5.1381,247,20.68,204
DCAMKL2,-3.9563,195,20.61,205
TBK1,-3.0867,146,20.22,206
PLK3,-3.8698,186,20.16,207
MST4,-3.9492,193,20.03,208
VRK1,-5.2525,250,19.86,209
ACVR2A,-3.0996,148,19.85,210
GCN2,-4.1447,205,19.8,211
PKCH,-5.1036,244,19.35,212
NEK6,-3.783,182,19.22,213
NEK5,-4.0431,201,19.02,214
TAO1,-6.3405,283,18.4,215
WNK2,-3.3205,159,17.95,216
ALK2,-3.4595,168,17.76,217
PKACG,-4.9027,234,17.6,218
GRK5,-2.6834,126,17.58,219
SIK,-5.4004,253,17.35,220
BRSK1,-5.6198,264,17.03,221
MSK1,-4.9052,235,16.72,222
MAP3K15,-5.0541,240,16.71,223
DSTYK,-3.9985,198,16.67,224
GSK3A,-1.2009,68,16.33,225
AMPKA1,-4.1886,206,16.04,226
PKCA,-5.1052,245,16.02,227
MLK3,-3.9644,196,15.7,228
ROCK2,-6.0788,273,15.51,229
TSSK1,-4.8196,227,15.22,230
CK2A1,-6.1845,277,14.68,231
MYO3B,-7.1129,296,14.38,232
RAF1,-2.6287,122,14.16,233
MARK4,-4.0076,199,14.13,234
CK2A2,-6.2009,278,13.86,235
CAMK2D,-3.9302,190,13.85,236
FAM20C,-6.4545,286,13.82,237
AMPKA2,-4.8341,229,13.62,238
GRK7,-5.5605,260,13.49,239
MAPKAPK2,-5.4504,255,13.48,240
CAMK2G,-2.1221,101,13.13,241
GRK4,-3.2124,154,13.05,242
RSK4,-5.1238,246,12.98,243
AURC,-6.0503,272,12.5,244
LOK,-6.1769,276,12.18,245
TAO2,-4.4619,217,11.98,246
YSK1,-6.7287,290,11.95,247
MSK2,-4.9187,236,11.92,248
MEKK2,-4.1301,203,11.81,249
TLK1,-4.8024,225,11.63,250
PKCG,-5.9185,269,11.51,251
PKCZ,-5.5407,259,11.39,252
MLK1,-3.8709,187,10.81,253
PLK4,-6.6234,288,10.67,254
MST3,-5.3086,252,10.56,255
NDR1,-4.8474,230,10.54,256
CK1D,-5.2222,249,10.35,257
