index,Score,Score Rank,Percentile,Percentile Rank
BIKE,4.0186,5,99.92,1
AAK1,3.8906,7,99.73,2
GAK,2.5452,18,99.67,3
PBK,3.8884,8,99.5,4
IRAK1,2.001,24,99.5,4
SBK,5.4391,1,98.55,6
MPSK1,2.8273,12,98.47,7
SRPK3,4.7658,3,98.46,8
SRPK2,4.9129,2,98.32,9
KHS2,1.6927,30,98.25,10
HPK1,1.3267,39,98.13,11
TNIK,1.2101,41,97.95,12
CHK1,2.7911,13,97.82,13
PIM2,3.9484,6,97.79,14
KHS1,1.1562,42,97.57,15
DMPK1,2.4761,20,97.39,16
SRPK1,4.5741,4,97.27,17
MEK1,0.1829,79,97.26,18
LRRK2,0.3321,74,97.14,19
PDK1,0.76,55,96.93,20
GCK,0.7306,56,96.92,21
HGK,0.5092,63,96.69,22
MINK,0.2371,76,96.5,23
RIPK1,1.4546,36,96.39,24
PIM1,3.3581,9,96.31,25
PASK,2.4404,21,96.02,26
NIK,1.5971,34,95.91,27
TAK1,-0.3399,102,95.9,28
SMMLCK,1.803,26,95.89,29
CLK3,3.0448,10,95.8,30
HRI,0.5046,65,95.08,31
MYO3B,-0.3764,103,95.08,31
CDKL1,2.8564,11,94.94,33
CHK2,2.6409,17,94.87,34
PKR,0.4098,70,94.64,35
NEK1,-0.1816,97,94.5,36
TAO2,-0.1243,91,94.17,37
CAMK1D,2.6984,16,94.12,38
CRIK,1.5404,35,93.85,39
PIM3,2.1536,23,93.62,40
CAMK2D,1.7238,29,93.28,41
DAPK1,1.2503,40,92.17,42
CAMK1A,1.6278,32,92.13,43
ICK,2.7442,15,92.08,44
CDKL2,2.3589,22,91.68,45
ANKRD3,0.2081,78,91.42,46
MEKK6,-1.4273,170,91.36,47
DCAMKL2,1.0551,48,91.34,48
MEK5,-0.6342,115,91.19,49
DAPK2,1.3701,37,90.95,50
AKT2,1.7866,27,90.82,51
CAMK1B,1.681,31,90.62,52
RIPK2,-1.0817,143,90.37,53
MOK,2.749,14,90.18,54
DAPK3,0.4292,68,89.89,55
MYLK4,1.1265,44,89.77,56
MRCKB,0.5684,61,89.3,57
MST1,-0.6028,112,89.18,58
ALPHAK3,-0.829,128,89.08,59
MAPKAPK5,0.3783,71,89.07,60
CAMK1G,0.5309,62,88.88,61
YANK2,0.0612,80,88.68,62
PINK1,0.7092,58,88.52,63
ROCK2,0.0466,83,88.34,64
YANK3,0.7661,54,88.15,65
EEF2K,-0.9503,134,88.15,65
CAMK2A,1.6018,33,88.09,67
CDKL5,1.7778,28,88.06,68
