index,Score,Score Rank,Percentile,Percentile Rank
CAMK2G,2.6571,3,98.45,1
AURA,2.2605,5,94.62,2
CK2A1,3.0951,1,94.22,3
PRKX,2.4779,4,93.93,4
CK2A2,2.7318,2,93.31,5
MSK1,1.9819,6,91.97,6
GRK6,1.6022,7,91.34,7
GRK1,1.0735,12,91.17,8
AURC,1.311,9,91.16,9
AURB,1.1476,10,91.11,10
HUNK,0.1991,29,90.44,11
CDC7,0.7955,14,89.23,12
DAPK1,0.3634,25,87.65,13
YANK3,0.6295,17,86.63,14
ALK2,0.491,21,86.27,15
PKACB,0.5684,18,86.26,16
PKACA,0.3562,26,86.15,17
MSK2,0.4975,19,86.14,18
CAMK1B,1.1332,11,85.89,19
GRK5,0.7135,15,84.93,20
MYLK4,0.103,30,83.9,21
PAK6,-0.4355,43,83.7,22
DAPK3,-0.6073,52,83.03,23
CK1D,0.0967,32,82.86,24
GSK3B,0.8844,13,82.29,25
MEK1,-0.895,61,81.45,26
CAMKK1,-1.4648,83,81.38,27
DAPK2,0.3681,24,80.66,28
CAMLCK,0.4365,22,80.59,29
CAMK2A,0.6308,16,79.85,30
CAMK2B,0.4918,20,79.46,31
ACVR2B,-0.3044,38,77.58,32
LATS1,0.2835,28,76.78,33
CAMKK2,-2.3767,110,76.67,34
PLK3,-0.4179,42,76.62,35
ALK7,0.3355,27,76.58,36
GRK2,0.0995,31,76.39,37
ATR,-0.0663,34,76.37,38
CK1G3,-0.6082,53,76.32,39
SMMLCK,-1.156,69,76.22,40
MOS,0.4137,23,76.03,41
ALK1,-0.2514,36,75.66,42
PAK4,-2.3009,105,75.62,43
FAM20C,-1.4416,80,75.57,44
PLK2,-1.0065,63,74.43,45
PAK2,-1.174,72,74.34,46
PAK1,-0.8699,59,74.31,47
ACVR2A,-0.5988,50,74.18,48
SKMLCK,-1.342,76,73.94,49
BMPR1A,-1.022,64,73.7,50
GRK4,-0.3524,40,72.45,51
WNK2,-0.5301,46,72.03,52
PKACG,-1.1912,73,71.87,53
TGFBR1,-0.3098,39,71.59,54
GRK3,-0.2533,37,71.3,55
GSK3A,1.3322,8,71.28,56
RSK4,-1.1646,71,70.42,57
RSK2,-0.692,55,70.15,58
LATS2,-1.0436,65,69.73,59
CAMK1G,-1.8131,93,69.67,60
PASK,-1.4658,84,69.35,61
BMPR1B,-0.5801,49,69.33,62
NDR2,-0.6271,54,69.31,63
PAK5,-2.7744,125,68.97,64
MEK2,-2.9458,139,68.57,65
PIM1,-0.5999,51,68.22,66
CAMK4,-1.6453,89,67.86,67
CK1A2,-0.1758,35,67.22,68
DMPK1,-2.8472,133,66.99,69
RAF1,-0.5708,48,66.47,70
CLK2,-0.0232,33,66.05,71
P70S6KB,-1.1164,68,64.68,72
PDHK4,-0.4724,44,64.49,73
PKG1,-4.228,207,63.97,74
CLK4,-0.3657,41,63.83,75
GAK,-2.4993,114,63.4,76
ATM,-1.1098,67,63.0,77
IKKB,-0.8774,60,62.56,78
NDR1,-1.5049,85,62.37,79
TAK1,-3.1692,154,61.34,80
CAMK2D,-1.1018,66,61.28,81
TSSK4,-1.1939,74,61.11,82
MARK1,-2.6242,118,60.33,83
MRCKA,-2.8438,131,60.17,84
QSK,-2.2187,99,59.87,85
BRAF,-1.8923,96,59.77,86
CLK3,-0.4844,45,59.63,87
MARK4,-1.5953,88,59.62,88
MRCKB,-2.9698,140,59.28,89
DSTYK,-1.3598,77,59.28,89
HASPIN,-3.4091,166,58.98,91
MNK2,-1.7856,92,57.19,92
CAMK1D,-2.6361,119,57.13,93
WNK1,-1.461,82,56.31,94
DYRK4,-0.6953,56,56.22,95
AKT1,-2.8831,138,56.16,96
PAK3,-2.228,101,56.0,97
AKT2,-2.4074,112,55.45,98
GRK7,-2.809,128,55.37,99
DNAPK,-1.5397,86,55.02,100
DRAK1,-1.8145,94,54.56,101
MARK2,-2.7987,127,54.53,102
WNK3,-1.8662,95,53.02,103
CAMK1A,-3.8253,190,52.51,104
PIM2,-2.3019,106,52.18,105
BRSK1,-3.2309,157,52.14,106
MARK3,-3.2328,158,50.88,107
SGK1,-3.1618,152,50.63,108
PLK1,-1.8991,98,50.08,109
PKG2,-3.3023,161,49.99,110
CK1E,-0.9712,62,49.27,111
NIK,-0.7853,57,48.65,112
SSTK,-3.5403,173,48.61,113
DYRK3,-1.898,97,48.08,114
PIM3,-1.4361,79,47.84,115
ALK4,-1.242,75,47.82,116
TSSK2,-2.3453,108,47.26,117
TSSK3,-3.5096,171,47.19,118
PINK1,-1.6859,91,47.1,119
ROCK1,-4.5884,223,46.1,120
SGK3,-2.8628,136,45.78,121
MNK1,-3.2259,156,45.47,122
AKT3,-4.4705,215,45.45,123
BIKE,-4.5742,222,45.34,124
DLK,-1.3716,78,45.23,125
SNRK,-4.1456,200,45.15,126
CDK13,-1.4559,81,45.13,127
CRIK,-4.517,218,44.89,128
PRKD2,-2.7484,123,44.86,129
NEK6,-2.331,107,44.84,130
RIPK1,-2.3661,109,44.64,131
CLK1,-2.2219,100,43.67,132
NIM1,-2.6738,120,42.37,133
CDK12,-2.5831,116,42.08,134
ROCK2,-4.1294,198,41.47,135
BMPR2,-0.5594,47,41.09,136
P70S6K,-3.9951,192,40.39,137
MEKK3,-2.6227,117,40.14,138
MTOR,-1.1573,70,38.75,139
MAPKAPK5,-3.8163,186,38.15,140
P90RSK,-2.4343,113,37.25,141
CK1G2,-2.5306,115,37.08,142
PKR,-2.2823,103,36.91,143
GCN2,-3.0474,144,36.62,144
SRPK1,-2.297,104,35.27,145
SRPK2,-2.7425,122,35.17,146
PKCD,-2.8437,130,35.14,147
ALPHAK3,-4.4946,217,35.04,148
SLK,-4.32,210,34.98,149
PDHK1,-1.5651,87,34.89,150
TSSK1,-3.2996,160,34.83,151
SIK,-4.1535,201,34.57,152
QIK,-3.6985,178,34.45,153
IKKA,-2.8374,129,34.13,154
RSK3,-3.2355,159,33.73,155
NEK8,-3.7328,182,33.39,156
DYRK2,-2.3895,111,33.39,156
PBK,-5.3206,249,33.26,158
RIPK2,-5.1434,246,33.2,159
MAK,-3.7538,184,33.06,160
IKKE,-2.846,132,32.96,161
BCKDK,-3.1666,153,32.92,162
ICK,-4.5194,219,32.67,163
PRKD3,-3.5118,172,32.22,164
WNK4,-3.4805,168,32.02,165
HIPK2,-3.4292,167,31.84,166
DYRK1B,-3.0885,149,31.74,167
MAPKAPK2,-3.7267,181,31.63,168
LKB1,-3.4866,169,31.39,169
SBK,-4.0837,196,30.8,170
