index,Score,Score Rank,Percentile,Percentile Rank
TNK1,0.0882,2,78.88,1
ACK,0.1843,1,69.12,2
MUSK,-2.7787,15,25.06,3
BRK,-2.1391,7,22.19,4
FGR,-1.6588,4,18.93,5
BTK,-2.7762,14,18.23,6
VEGFR2,-2.1308,6,17.44,7
TYK2,-1.6095,3,15.89,8
PDGFRA,-2.8291,18,14.44,9
DDR1,-2.4668,9,12.13,10
JAK1,-3.2808,29,11.45,11
LCK,-2.8017,16,11.21,12
SRC,-3.3232,30,11.14,13
TXK,-2.6477,10,11.01,14
TYRO3,-2.1462,8,10.35,15
JAK2,-2.0252,5,9.48,16
LYN,-3.6381,37,9.24,17
ABL,-2.7432,13,9.04,18
TRKB,-3.5046,34,8.91,19
PDGFRB,-3.0549,22,8.19,20
BLK,-3.5294,36,8.14,21
VEGFR1,-3.1597,23,7.86,22
EPHA1,-4.0781,47,7.48,23
ARG,-2.6593,11,7.33,24
ALK,-3.8754,42,7.09,25
ROS,-2.7146,12,6.92,26
HCK,-3.1634,24,6.81,27
PYK2,-3.8193,41,6.37,28
DDR2,-5.5836,68,6.28,29
YES,-2.8465,19,6.04,30
TRKC,-3.8032,40,5.84,31
FLT3,-3.5115,35,5.28,32
EPHA3,-3.4114,32,4.93,33
FAK,-2.9132,21,4.9,34
VEGFR3,-3.9532,44,4.55,35
FYN,-3.9468,43,4.0,36
ETK,-3.7821,39,3.85,37
MST1R,-2.8493,20,3.65,38
HER2,-3.2502,27,3.63,39
FRK,-4.6858,57,3.63,39
LTK,-3.9843,45,3.28,41
AXL,-4.4318,54,3.24,42
MER,-4.2732,50,3.02,43
FER,-3.2666,28,2.95,44
IRR,-4.0658,46,2.63,45
EPHB2,-4.4803,55,2.63,45
CTK,-3.4675,33,2.58,47
EPHB3,-4.4144,52,2.54,48
EPHA6,-3.2032,25,2.25,49
FES,-6.3534,74,2.25,49
RET,-2.8167,17,2.23,51
EPHB4,-3.2357,26,2.19,52
EPHA5,-5.6887,70,2.01,53
TRKA,-4.1447,48,1.91,54
ITK,-4.4257,53,1.69,55
EPHA7,-4.9484,61,1.69,55
EPHB1,-4.6975,58,1.64,57
TEC,-5.0283,62,1.6,58
JAK3,-3.6548,38,1.55,59
SRMS,-4.2753,51,1.29,60
TIE2,-4.9107,60,1.23,61
ZAP70,-5.0643,63,0.99,62
EPHA2,-6.9366,78,0.88,63
INSR,-5.3281,67,0.87,64
MET,-4.2175,49,0.79,65
EPHA4,-3.3664,31,0.77,66
CSK,-4.8477,59,0.7,67
EPHA8,-5.5986,69,0.66,68
IGF1R,-6.7261,77,0.52,69
HER4,-6.0743,73,0.22,70
CSFR,-4.5307,56,0.13,71
SYK,-5.8479,71,0.13,71
FGFR3,-5.9947,72,0.11,73
FGFR1,-5.2604,66,0.09,74
KIT,-5.0858,64,0.07,75
FGFR4,-6.4562,76,0.06,76
FGFR2,-5.2231,65,0.02,77
EGFR,-6.4548,75,0.02,77
