index,Score,Score Rank,Percentile,Percentile Rank
PDHK4,2.1688,6,99.95,1
CAMK2D,3.9742,3,99.36,2
PDHK1,1.6614,16,99.33,3
LATS2,3.6968,4,99.14,4
IKKE,2.0292,7,98.72,5
DNAPK,3.2755,5,98.63,6
CAMK2B,4.0573,1,97.91,7
CAMK2A,3.9907,2,97.9,8
TBK1,1.6817,15,97.23,9
RIPK2,-0.0074,81,96.28,10
BCKDK,0.784,40,95.94,11
RAF1,1.2489,23,95.52,12
GCK,0.2853,63,95.18,13
HPK1,0.2934,62,95.16,14
SLK,0.2668,65,95.12,15
WNK3,1.305,21,95.01,16
PAK4,1.564,17,94.78,17
SNRK,0.5644,50,94.74,18
IKKA,1.0637,29,94.66,19
NEK11,-0.2035,91,94.22,20
IRAK1,0.2165,67,94.2,21
BRSK1,1.4495,18,94.18,22
NDR2,1.9662,9,93.52,23
BRSK2,0.9894,32,93.51,24
AURA,1.7916,13,93.51,24
PHKG2,0.5691,49,92.91,26
WNK1,1.3672,19,92.9,27
IKKB,1.1197,26,92.65,28
MAPKAPK3,1.9267,11,92.48,29
PAK5,0.8852,36,92.25,30
CAMK2G,1.3498,20,92.23,31
MSK1,2.0057,8,92.06,32
PHKG1,0.7359,43,91.99,33
YSK4,0.1004,71,91.86,34
PAK6,1.0447,31,91.72,35
PRKD1,1.9142,12,91.64,36
MAPKAPK5,0.9829,33,91.63,37
PRKD2,1.956,10,91.63,37
DCAMKL2,1.0984,27,91.6,39
RIPK3,0.3969,56,91.21,40
TAO1,-1.1775,161,91.15,41
CAMK4,1.0475,30,90.87,42
PKACA,1.2911,22,90.54,43
KHS1,-0.4623,108,90.44,44
ATM,0.789,39,90.23,45
MAPKAPK2,1.7227,14,90.23,45
LOK,-0.4586,106,90.09,47
TLK2,0.5828,48,90.08,48
BMPR2,0.4463,55,89.75,49
CK1G3,0.6135,46,89.74,50
MASTL,-0.0301,82,89.64,51
KHS2,-0.5966,120,89.62,52
MYLK4,1.0724,28,89.5,53
PKG1,-0.1338,89,89.18,54
MRCKA,0.5285,52,89.1,55
CHK2,0.7915,38,88.79,56
PRKX,0.9442,34,88.54,57
SKMLCK,0.625,45,88.45,58
PRKD3,1.1665,25,88.23,59
RIPK1,0.3178,61,88.14,60
MSK2,0.898,35,87.97,61
NDR1,0.7085,44,87.64,62
LATS1,1.1969,24,87.24,63
AURB,0.168,68,87.17,64
PKACB,0.7385,42,87.17,64
CAMK1D,0.8325,37,86.94,66
WNK2,0.5449,51,86.48,67
DMPK1,-0.634,123,86.25,68
CHK1,0.5831,47,86.18,69
TAO3,-0.2888,95,86.08,70
CAMK1G,0.002,80,85.73,71
PAK2,0.0358,77,85.61,72
MINK,-1.4446,174,85.51,73
TAO2,-1.0811,154,85.24,74
CAMK1A,-0.1041,87,85.24,74
SMG1,-0.464,109,84.98,76
PKACG,0.3372,58,84.94,77
SMMLCK,-0.2254,93,84.76,78
MARK1,-0.4589,107,84.66,79
ROCK1,-0.9922,148,84.52,80
TSSK2,0.3241,60,84.24,81
TSSK1,0.328,59,84.23,82
PAK1,0.151,70,84.2,83
MST4,0.087,73,84.07,84
DLK,-0.0741,83,84.05,85
NEK4,-1.1266,157,83.72,86
SBK,0.5212,53,83.63,87
AURC,-0.2018,90,83.54,88
PAK3,-0.0991,84,83.21,89
MELK,0.0512,76,83.16,90
ULK3,-0.9966,151,82.83,91
STLK3,-3.4361,271,82.83,91
AKT1,-0.2168,92,82.59,93
PKCT,-0.6255,122,82.59,93
WNK4,-0.3717,101,82.43,95
PKCD,0.0571,75,82.24,96
PKN1,-1.0183,152,82.22,97
CAMK1B,0.7439,41,82.03,98
PKG2,-0.4793,110,81.83,99
PDK1,-0.995,149,81.79,100
NIK,0.3854,57,81.47,101
P90RSK,0.2665,66,81.21,102
PIM1,0.4738,54,81.1,103
TAK1,-2.087,214,80.87,104
BRAF,-0.9577,143,80.79,105
TSSK4,0.2689,64,80.67,106
DRAK1,-0.557,116,80.5,107
YANK2,-0.5571,117,80.22,108
ALK1,0.013,79,79.98,109
DCAMKL1,0.0883,72,79.97,110
MEKK3,-0.9618,144,79.92,111
PKCG,-0.6807,127,79.88,112
PKCA,-0.4948,112,79.86,113
MNK1,-0.6403,124,79.45,114
AMPKA2,-0.1304,88,79.37,115
PKN2,-0.3994,103,79.34,116
SSTK,-0.9145,139,79.32,117
AKT2,-0.3947,102,78.84,118
MST3,-0.9844,146,78.61,119
MRCKB,-1.1827,164,78.19,120
CRIK,-1.5733,180,78.17,121
MNK2,-0.2669,94,78.12,122
CK1G1,-0.5764,118,78.12,122
DAPK3,-1.2141,165,77.97,124
ROCK2,-1.3599,170,77.93,125
PLK3,-0.3412,97,77.58,126
NUAK1,-0.9404,141,77.38,127
MEKK1,-1.1809,163,77.36,128
CAMLCK,0.035,78,77.19,129
SIK,-1.0733,153,76.77,130
RSK4,-0.5296,113,76.65,131
MEKK6,-2.7497,235,76.54,132
ASK1,-3.0759,252,76.28,133
HGK,-1.873,202,76.22,134
QIK,-0.9538,142,76.15,135
DSTYK,-0.361,99,76.08,136
MLK2,-0.4901,111,75.87,137
QSK,-0.9965,150,75.84,138
SGK1,-0.9671,145,75.8,139
AKT3,-1.7345,192,75.7,140
PLK4,-2.1146,215,75.37,141
TLK1,-1.2278,166,75.01,142
P70S6KB,-0.3219,96,74.81,143
MLK1,-0.7443,131,74.5,144
ALK2,-0.7315,128,74.28,145
RSK2,-0.3606,98,74.14,146
SGK3,-0.7839,133,74.08,147
DAPK1,-1.4755,176,73.92,148
ZAK,-1.6778,188,73.46,149
P70S6K,-1.5839,182,73.28,150
PKN3,0.1602,69,73.24,151
AMPKA1,-0.6017,121,73.23,152
PKCH,-1.4101,172,72.97,153
TTBK1,-1.8019,198,72.94,154
MARK3,-1.6949,189,72.88,155
TNIK,-2.0369,208,72.2,156
RSK3,-0.9384,140,71.9,157
MARK2,-1.6449,186,71.43,158
ACVR2B,-0.8367,136,70.95,159
TGFBR2,-1.1623,160,70.54,160
BIKE,-3.3475,266,70.13,161
MYO3A,-3.5379,273,70.02,162
PKCE,-2.0576,213,69.26,163
HRI,-1.4557,175,69.24,164
NEK9,-0.8786,138,69.08,165
NUAK2,-0.6757,126,68.76,166
TSSK3,-1.7334,191,68.18,167
PIM2,-1.273,168,68.07,168
PIM3,-0.4334,104,67.72,169
MST2,-2.6154,233,67.58,170
PKCB,-1.6515,187,67.57,171
MTOR,0.0755,74,67.46,172
GRK6,-0.3708,100,67.16,173
GCN2,-1.4285,173,67.15,174
VRK2,-1.9595,206,66.08,175
ACVR2A,-1.1135,156,66.03,176
DAPK2,-0.5479,115,65.94,177
MAP3K15,-2.4429,226,65.92,178
STK33,-2.371,223,65.01,179
TTK,-3.7293,277,64.98,180
CK1G2,-1.3164,169,64.4,181
NEK5,-1.728,190,64.28,182
CLK1,-0.595,119,63.75,183
PASK,-1.8454,200,63.74,184
IRAK4,-1.8929,203,63.08,185
PLK1,-1.2431,167,63.05,186
PLK2,-1.9635,207,62.84,187
CLK4,-0.4492,105,62.76,188
YSK1,-3.2514,263,62.36,189
