index,Score,Score Rank,Percentile,Percentile Rank
ERK7,4.9987,1,98.47,1
NUAK2,2.3699,24,95.94,2
NUAK1,1.6184,29,94.55,3
NLK,3.0599,17,94.06,4
KIS,3.8591,4,93.56,5
CDK10,3.3779,11,92.22,6
CDK9,3.484,10,91.83,7
HIPK3,3.681,6,91.7,8
ERK5,2.3204,26,91.02,9
P38A,3.7013,5,90.9,10
CDK17,4.148,3,90.74,11
CDK19,3.5622,8,90.4,12
CDK2,2.3475,25,89.93,13
P38D,4.207,2,89.29,14
CDK8,3.2919,12,89.17,15
CDK5,3.1175,16,88.93,16
CDK16,3.5359,9,88.6,17
CDK14,3.184,15,88.31,18
HASPIN,-1.0294,76,88.3,19
PKN1,-0.1123,52,87.84,20
CDK18,3.5892,7,87.55,21
ULK3,-0.5078,60,87.33,22
PKCI,-0.1747,53,86.83,23
CDK12,2.9984,18,86.76,24
CDK6,2.7879,21,86.33,25
CDK13,2.8342,20,85.33,26
ERK1,3.2282,14,85.31,27
NEK11,-1.0974,79,85.29,28
CDK4,2.5597,22,84.57,29
AAK1,-2.4529,136,81.68,30
P38B,2.8795,19,81.34,31
CDKL5,0.9703,37,81.26,32
NEK3,-1.4779,93,80.95,33
ERK2,2.221,27,80.84,34
PRP4,0.9175,39,80.66,35
HIPK1,2.3869,23,80.6,36
PKCE,-1.024,75,79.91,37
CLK1,0.8937,40,79.86,38
CDK7,2.0642,28,79.68,39
CDK3,0.871,41,79.25,40
SMMLCK,-0.865,71,79.22,41
P38G,3.2422,13,79.03,42
PINK1,-0.0022,50,79.03,42
BIKE,-2.7557,160,77.39,44
PKCH,-1.0902,78,76.88,45
CDKL1,0.5233,45,76.64,46
DYRK3,0.96,38,75.95,47
PKN2,-0.7222,66,75.54,48
CDKL2,0.0477,49,75.0,49
CK1G2,-0.7491,70,74.49,50
HIPK2,1.4579,31,74.19,51
DYRK1A,1.1021,35,74.15,52
CHK2,-1.6969,103,73.92,53
IRE1,-1.1403,82,73.42,54
LRRK2,-2.046,117,72.77,55
CDK1,1.2796,33,72.1,56
DYRK1B,1.1941,34,72.1,56
PHKG2,-2.4344,134,71.92,58
PKCA,-1.179,83,71.68,59
MOK,0.2751,47,71.59,60
SRPK3,-0.2294,55,71.53,61
JNK2,1.5536,30,71.36,62
HIPK4,0.8681,42,71.21,63
DYRK2,1.2938,32,71.14,64
PHKG1,-1.5938,98,70.71,65
ATR,-0.2192,54,70.66,66
JNK3,1.0864,36,70.55,67
JNK1,0.8051,44,69.83,68
SBK,-1.3512,89,68.72,69
DYRK4,0.8106,43,68.49,70
MEKK6,-3.293,193,68.34,71
NEK7,-1.2766,86,68.26,72
MYO3A,-3.6801,216,67.98,73
PDHK1,-0.7386,69,66.96,74
WNK1,-0.8798,72,66.45,75
ANKRD3,-1.1047,80,66.45,75
SRPK1,-0.053,51,66.35,77
NEK2,-1.2227,84,66.19,78
RIPK2,-3.2158,187,65.87,79
ICK,-1.123,81,65.65,80
DNAPK,-1.0816,77,65.34,81
