index,Score,Score Rank,Percentile,Percentile Rank
MSK1,-4.4253,206,23.18,181
DYRK2,-3.1533,145,23.14,182
PKCA,-4.4626,207,23.02,183
CRIK,-6.0352,273,22.75,184
CDC7,-2.2314,104,22.69,185
MST3,-4.1343,191,22.43,186
DRAK1,-3.2242,150,22.38,187
CDK4,-4.421,205,22.3,188
QIK,-4.5591,214,22.2,189
WNK1,-3.5059,161,22.06,190
CDK5,-4.3917,201,21.54,191
CDKL5,-2.8141,129,21.51,192
CDK12,-3.9491,180,21.36,193
MRCKB,-5.4398,249,21.29,194
MOK,-4.958,229,21.28,195
DYRK1A,-3.6368,167,21.24,196
DYRK4,-3.8311,177,20.72,197
PKCI,-5.7591,264,20.01,198
CAMK1G,-5.115,239,19.84,199
CAMKK2,-5.282,244,19.69,200
BIKE,-5.6889,263,19.61,201
MRCKA,-5.5119,253,19.54,202
PKCG,-5.0555,235,19.49,203
MAPKAPK2,-4.8179,222,19.1,204
MARK4,-3.6754,168,19.03,205
CAMK2D,-3.5644,164,18.36,206
TSSK1,-4.5253,210,18.34,207
P38A,-3.1827,147,18.17,208
TAO1,-6.364,283,18.16,209
MPSK1,-4.2055,192,18.01,210
CAMK1D,-5.3994,246,17.91,211
CDK6,-5.0463,233,17.85,212
MST2,-5.0403,232,17.57,213
LOK,-5.574,255,17.52,214
AKT1,-5.6538,260,17.15,215
OSR1,-6.189,276,16.59,216
MYO3B,-6.9276,294,16.04,217
HIPK2,-5.003,231,15.98,218
MARK3,-5.582,256,15.05,219
CDK9,-4.5537,213,14.85,220
SIK,-5.6674,261,14.55,221
WNK2,-3.5569,163,14.54,222
ROCK1,-7.1375,298,14.44,223
NDR1,-4.4714,208,14.42,224
DYRK1B,-4.617,217,14.1,225
P70S6KB,-3.5043,159,13.91,226
NUAK1,-5.2637,243,13.59,227
PRKD1,-4.5756,215,13.47,228
PDK1,-4.0318,185,13.25,229
TAO2,-4.4009,202,12.92,230
CLK1,-5.0504,234,12.88,231
DMPK1,-6.568,288,12.88,231
CAMK2B,-4.6697,218,12.81,233
NEK6,-4.3274,198,12.67,234
CDKL1,-2.1682,102,12.15,235
CDKL2,-4.2279,193,12.03,236
ICK,-7.0404,297,12.02,237
CLK4,-4.2609,195,11.88,238
QSK,-5.4172,248,11.59,239
CDK13,-3.071,138,11.45,240
PIM2,-4.5372,212,11.44,241
MST4,-4.6822,219,11.42,242
CDK14,-5.9658,270,11.09,243
SGK3,-5.494,252,11.08,244
AURC,-6.2303,277,10.94,245
PKCB,-6.0052,272,10.71,246
CDK2,-4.533,211,10.54,247
CLK3,-3.6317,165,10.53,248
MTOR,-2.7294,124,10.2,249
NEK5,-4.8392,224,9.82,250
PKCZ,-5.8089,266,9.74,251
PKACG,-5.6882,262,9.56,252
ATM,-3.7675,171,9.1,253
AMPKA1,-4.9028,225,9.08,254
NIK,-2.014,94,9.07,255
DAPK1,-5.4853,251,8.98,256
ALK7,-3.0091,135,8.92,257
AAK1,-8.1808,306,8.61,258
LKB1,-5.1357,241,8.46,259
CDK10,-7.774,302,8.24,260
LATS2,-5.6437,259,8.04,261
CDK17,-5.8675,267,7.95,262
AKT2,-5.4821,250,7.95,262
PKACA,-7.3093,299,7.93,264
ROCK2,-6.9941,296,7.85,265
AKT3,-7.9707,304,7.75,266
AMPKA2,-5.628,258,7.36,267
MAK,-6.9233,293,7.28,268
SRPK3,-4.4119,203,7.27,269
KHS1,-6.8069,291,7.24,270
TNIK,-6.0632,274,7.22,271
CDK16,-6.5248,287,7.04,272
PRKD2,-6.3278,281,6.92,273
SBK,-6.6134,289,6.89,274
LRRK2,-5.2928,245,6.67,275
CDK18,-6.4808,286,6.01,276
DAPK3,-5.9317,269,5.6,277
COT,-3.7998,174,5.1,278
SGK1,-6.413,285,4.98,279
HPK1,-6.9586,295,4.6,280
PIM3,-4.3086,197,4.49,281
KHS2,-7.6165,301,4.47,282
NDR2,-6.3196,280,4.42,283
DCAMKL1,-5.7817,265,4.04,284
DAPK2,-2.3942,112,4.03,285
LATS1,-5.1308,240,4.02,286
NUAK2,-4.9213,227,3.78,287
PASK,-5.561,254,3.77,288
CDK3,-8.0026,305,3.24,289
DNAPK,-4.6833,220,3.23,290
PKN3,-3.5257,162,2.97,291
CHK1,-5.4122,247,2.9,292
SLK,-7.5392,300,2.84,293
PKACB,-7.8729,303,2.51,294
TSSK4,-6.0047,271,2.43,295
MST1,-6.7736,290,1.68,296
SRPK2,-6.3461,282,1.47,297
SRPK1,-6.1411,275,1.45,298
TAO3,-5.8844,268,1.41,299
GCK,-6.8788,292,1.33,300
GSK3A,-2.6719,120,1.09,301
CDK1,-5.6276,257,1.04,302
GAK,-4.7801,221,1.04,302
ATR,-2.1152,99,0.89,304
PRKX,-10.2239,308,0.83,305
CAMK2A,-6.4024,284,0.71,306
TSSK3,-10.4952,309,0.55,307
PBK,-11.9088,310,0.25,308
PIM1,-6.2844,279,0.16,309
CLK2,-9.9854,307,0.06,310
