index,Score,Score Rank,Percentile,Percentile Rank
BMPR2,1.2816,9,99.11,1
TGFBR2,1.6495,4,96.87,2
IKKE,1.5258,6,96.81,3
GRK4,1.8567,3,94.69,4
ACVR2A,2.0815,2,94.6,5
TGFBR1,2.1773,1,93.56,6
TLK1,0.5298,20,93.4,7
PERK,0.1499,29,93.14,8
TBK1,0.961,15,92.62,9
DSTYK,1.11,11,92.46,10
ACVR2B,1.5943,5,92.37,11
PLK3,1.281,10,91.92,12
HRI,0.0389,33,91.89,13
PLK1,0.8767,17,91.28,14
PLK2,1.2994,8,91.25,15
ALK2,1.1072,13,90.21,16
GCN2,0.063,32,90.03,17
FAM20C,1.0759,14,89.87,18
PDHK1,0.1677,28,88.47,19
BMPR1B,1.3667,7,88.14,20
TLK2,0.2906,24,87.3,21
ALK1,0.6797,18,87.28,22
ALK4,0.2347,26,86.52,23
BMPR1A,0.5242,21,86.03,24
GRK1,0.5769,19,85.66,25
YSK4,-0.6932,43,83.15,26
SRPK3,0.9419,16,82.94,27
CAMK2D,0.1942,27,80.18,28
ANKRD3,-0.5176,39,80.09,29
GRK5,0.2612,25,79.9,30
ALK7,0.4466,22,78.04,31
CAMK2G,0.0967,30,77.43,32
KIS,1.1087,12,76.73,33
TTBK1,-1.4916,62,76.72,34
PDHK4,-0.1887,36,76.09,35
IKKB,-0.1654,35,75.94,36
ULK1,-1.4867,61,75.88,37
CK1D,-0.6526,40,74.98,38
CAMK2B,-0.1316,34,73.05,39
ULK3,-1.9006,81,71.92,40
GRK3,-0.3107,38,70.23,41
PLK4,-2.5552,106,69.54,42
GRK7,-1.8265,79,68.4,43
MST2,-2.59,107,68.08,44
CK1G2,-1.1364,51,67.94,45
SRPK1,0.0699,31,67.75,46
IKKA,-1.0837,50,67.72,47
TTK,-3.5698,153,67.48,48
ULK2,-1.2386,53,66.87,49
IRAK1,-2.2021,90,66.56,50
NEK7,-1.3665,56,66.51,51
TTBK2,-1.1731,52,66.51,51
CK2A2,-2.741,113,66.0,53
RIPK2,-3.21,138,65.94,54
GSK3B,0.444,23,65.78,55
AURA,-2.3054,95,65.29,56
MEKK1,-1.7487,74,65.02,57
MEK1,-1.3345,54,64.94,58
CK2A1,-2.9718,124,64.86,59
BCKDK,-1.8228,78,64.4,60
MINK,-2.9688,123,63.45,61
MAPKAPK5,-2.2708,93,63.36,62
YANK3,-0.6676,41,63.1,63
CK1G1,-1.4223,57,62.91,64
ALPHAK3,-3.1319,135,61.01,65
DLK,-0.9477,46,60.01,66
MEK2,-3.3038,142,59.78,67
RIPK3,-1.9875,82,58.21,68
CAMKK1,-2.6856,112,58.07,69
GRK6,-0.8409,45,57.96,70
ATM,-1.3437,55,57.88,71
NEK3,-3.0383,129,57.04,72
ASK1,-4.4367,193,56.62,73
STLK3,-5.3423,243,56.46,74
PKR,-1.6709,68,55.5,75
NEK6,-1.8205,77,54.83,76
NEK9,-1.5722,64,54.8,77
RSK3,-2.1454,86,53.74,78
PRP4,-1.6041,66,53.15,79
CK1G3,-1.8335,80,53.04,80
VRK2,-2.3292,98,52.58,81
SRPK2,-1.6778,69,52.42,82
MLK1,-1.715,73,52.29,83
MSK1,-2.6731,110,52.25,84
PRKD1,-1.6874,70,51.9,85
ZAK,-2.6806,111,51.86,86
CAMK2A,-1.4427,58,51.77,87
SMG1,-1.6933,71,50.98,88
HGK,-3.2367,140,49.76,89
GRK2,-0.7467,44,49.33,90
CAMLCK,-1.0432,48,49.28,91
CLK4,-1.464,59,49.13,92
DNAPK,-1.7929,75,48.88,93
CLK1,-1.7942,76,48.82,94
NEK11,-2.8573,122,48.68,95
