index,Score,Score Rank,Percentile,Percentile Rank
PRPK,-0.5479,50,25.04,207
MST1,-4.2552,220,25.03,208
NDR1,-3.6916,181,24.92,209
RSK4,-4.1881,215,24.83,210
WNK1,-3.3066,161,24.79,211
DCAMKL2,-3.7539,184,24.06,212
KHS1,-5.0397,257,23.52,213
SRPK2,-3.5189,171,23.42,214
MYO3A,-6.4327,292,23.31,215
MOS,-1.0955,64,23.29,216
NEK1,-5.1628,260,23.16,217
ERK7,-4.2895,224,23.02,218
MST3,-4.0962,208,22.95,219
CDKL5,-2.7363,130,22.83,220
ROCK2,-5.4658,267,22.59,221
DMPK1,-5.8164,281,22.24,222
P38D,-3.9099,195,22.23,223
LATS1,-2.9774,139,22.18,224
WNK4,-4.1422,213,22.17,225
PKN1,-6.3381,290,22.02,226
NDR2,-3.8413,189,21.89,227
AMPKA2,-4.1402,211,21.48,228
PRKX,-6.0637,285,21.36,229
CDK19,-4.2909,225,21.33,230
PIM1,-3.0768,145,21.1,231
PIM2,-3.9476,198,20.65,232
TAO2,-3.9812,201,20.33,233
JNK2,-2.9196,136,20.27,234
HASPIN,-5.9797,284,20.13,235
PKCI,-5.7485,275,20.11,236
GSK3A,-1.0223,60,19.85,237
HPK1,-5.1156,259,19.55,238
SGK1,-4.9814,253,19.38,239
MELK,-4.8163,245,19.37,240
CDK2,-3.986,202,19.07,241
GCK,-4.6349,237,18.43,242
DAPK2,-1.7715,89,18.19,243
PDK1,-3.7596,186,17.87,244
MNK1,-5.3661,265,17.67,245
KHS2,-5.7178,274,17.46,246
MRCKB,-5.752,276,17.4,247
NLK,-1.938,99,16.82,248
MYO3B,-6.8814,296,16.45,249
P38G,-3.8336,188,16.4,250
NUAK1,-5.0039,255,16.36,251
ERK1,-4.2775,223,16.24,252
DYRK2,-3.7564,185,15.7,253
PRP4,-3.3931,166,15.51,254
DYRK4,-4.3156,228,15.29,255
TAO3,-3.9606,199,15.16,256
CAMK1G,-5.5053,268,15.01,257
AKT1,-5.8865,282,14.88,258
MAK,-5.7656,277,14.64,259
MRCKA,-5.9422,283,14.27,260
AKT3,-7.0632,297,14.03,261
MPSK1,-4.6142,236,13.74,262
HIPK3,-4.9391,251,12.84,263
CLK2,-4.8831,248,12.71,264
PKCZ,-5.3667,266,12.6,265
PKN3,-2.5585,122,12.36,266
DCAMKL1,-4.5851,235,12.06,267
CHK1,-4.1364,210,11.61,268
DYRK1A,-4.4484,231,11.33,269
AKT2,-5.0917,258,11.26,270
CDKL1,-2.2544,109,10.54,271
WNK2,-3.9024,192,10.21,272
SBK,-6.0767,286,10.15,273
HIPK4,-4.2609,221,10.09,274
BUB1,-7.1068,299,10.01,275
P38A,-3.8573,190,9.99,276
CRIK,-7.394,303,9.15,277
ICK,-7.5745,306,9.12,278
CDK7,-4.9033,249,8.96,279
CDK10,-7.6214,307,8.85,280
CLK3,-3.865,191,8.54,281
TSSK3,-7.4387,305,7.88,282
CDKL2,-4.7501,244,7.75,283
ERK5,-3.1462,153,7.74,284
CDK6,-6.6515,295,7.58,285
HIPK1,-5.2611,261,7.57,286
CDK9,-5.6005,271,7.44,287
CDK5,-6.6386,294,7.05,288
NIK,-2.1564,107,6.75,289
CDK1,-4.6526,238,6.67,290
MTOR,-3.1092,148,6.55,291
CDK3,-7.4317,304,6.25,292
DYRK3,-6.1857,288,6.2,293
CDK14,-7.1148,300,6.09,294
HIPK2,-6.3992,291,5.95,295
MOK,-7.8187,309,5.28,296
ERK2,-5.279,262,4.92,297
GAK,-4.31,227,4.8,298
CDK12,-5.8157,280,4.71,299
LRRK2,-5.5901,270,4.7,300
CDK13,-3.7224,183,4.53,301
LKB1,-5.7891,279,4.27,302
CDK4,-7.101,298,4.27,302
PINK1,-4.7124,243,3.62,304
CDK18,-7.2225,301,3.32,305
PASK,-5.6776,272,3.14,306
DYRK1B,-6.2551,289,3.02,307
CDK16,-7.6599,308,2.56,308
CDK17,-7.3909,302,1.85,309
PBK,-11.6167,310,0.35,310
