index,Score,Score Rank,Percentile,Percentile Rank
MINK,1.8885,2,99.28,1
HGK,1.9639,1,99.22,2
TAK1,1.0176,7,99.16,3
TNIK,1.8232,3,98.89,4
ZAK,1.4407,5,98.82,5
MYO3A,0.9911,8,98.7,6
MYO3B,0.7485,10,98.13,7
MEKK6,0.1353,28,98.08,8
TAO2,0.7534,9,97.84,9
ASK1,0.037,33,97.73,10
LRRK2,0.3669,19,97.26,11
NEK8,0.4322,16,96.92,12
TAO1,-0.0741,38,96.45,13
NEK1,0.209,24,96.3,14
NEK3,0.3099,20,96.24,15
CAMKK1,0.1934,25,96.21,16
HPK1,0.5185,14,96.14,17
NEK4,0.1411,27,95.42,18
MEK5,-0.2569,43,95.28,19
YSK4,0.5359,13,95.04,20
KHS2,0.3706,18,94.92,21
PINK1,1.4596,4,94.85,22
STK33,0.4454,15,94.8,23
YANK2,0.7452,11,94.76,24
MEK2,-1.1212,74,94.68,25
YSK1,-0.3579,45,94.66,26
EEF2K,-0.0723,37,94.0,27
RIPK2,-0.5112,48,93.94,28
ALPHAK3,-0.0273,36,93.92,29
KHS1,0.0928,31,93.85,30
GCK,-0.0146,35,93.54,31
IRAK1,0.094,30,93.41,32
MST1,-0.0812,39,93.07,33
STLK3,-2.1813,115,92.46,34
BIKE,-0.8084,59,92.46,34
MST2,-0.7973,57,91.38,36
PBK,-0.3191,44,90.96,37
MST3,0.0991,29,90.79,38
MLK3,0.225,22,90.79,38
GAK,-0.4946,47,90.28,40
NEK11,-0.7016,54,89.95,41
CAMKK2,-1.2428,79,89.86,42
MLK4,-0.1764,42,89.5,43
TAO3,0.008,34,89.49,44
MEK1,-0.5913,51,88.86,45
DLK,0.1865,26,88.81,46
CHAK2,0.381,17,88.74,47
OSR1,-1.5248,87,87.6,48
MLK2,0.2092,23,87.54,49
MAP3K15,-1.036,69,87.52,50
MEKK3,-0.5261,49,87.15,51
BRAF,-0.5949,52,86.91,52
LOK,-0.8751,64,86.25,53
MLK1,-0.1046,40,85.62,54
BMPR2,0.2284,21,84.83,55
LKB1,-0.8287,62,84.58,56
ULK3,-0.8818,65,84.0,57
HRI,-0.6625,53,83.82,58
AAK1,-2.2648,119,83.14,59
VRK1,-2.0311,108,83.09,60
SLK,-1.4915,84,81.36,61
DRAK1,-0.5636,50,80.4,62
NEK5,-0.923,66,79.76,63
TTK,-2.6787,143,79.58,64
CHAK1,-0.775,56,78.14,65
HASPIN,-2.1249,113,78.06,66
PKR,-0.8127,60,77.98,67
CDK2,1.1208,6,77.38,68
CDK3,0.5769,12,76.95,69
VRK2,-1.5633,91,76.78,70
NIK,0.0765,32,75.08,71
FAM20C,-1.509,86,75.01,72
ULK1,-1.6648,93,72.97,73
IRAK4,-1.206,77,72.8,74
NEK2,-0.8521,63,71.74,75
ULK2,-0.9921,67,71.52,76
PKCE,-1.8923,104,71.23,77
MEKK2,-1.5401,88,70.64,78
PERK,-1.5545,90,69.52,79
NEK7,-1.2132,78,69.49,80
PKCI,-1.9376,105,68.62,81
ROCK1,-2.9025,153,67.75,82
MST4,-1.1597,75,67.21,83
CDK5,-0.1477,41,66.5,84
MPSK1,-1.3097,80,66.43,85
CAMK2G,-0.4769,46,66.17,86
MARK1,-2.3196,122,64.65,87
QIK,-1.8034,100,64.63,88
DSTYK,-1.068,71,64.52,89
ALK1,-0.7611,55,64.3,90
MRCKA,-2.5468,132,64.04,91
ERK7,-1.3518,82,63.98,92
NEK9,-1.1657,76,63.37,93
DMPK1,-3.1695,162,63.1,94
CDK6,-0.8188,61,62.88,95
PIM2,-1.6769,96,62.4,96
PKCT,-2.5767,134,61.39,97
BUB1,-2.6366,140,60.48,98
PDK1,-2.0918,111,60.46,99
CDK1,-0.9992,68,59.85,100
ROCK2,-2.99,154,58.53,101
IRE2,-2.2158,117,57.53,102
WNK3,-1.666,94,56.94,103
WNK4,-2.0707,110,56.45,104
PRP4,-1.3871,83,56.0,105
SMMLCK,-2.4651,128,55.46,106
PKCH,-2.7566,147,53.82,107
PKCB,-2.6028,137,53.63,108
AKT2,-2.5134,131,53.62,109
ANKRD3,-1.5851,92,53.6,110
MEKK1,-2.2131,116,53.41,111
MRCKB,-3.4196,172,52.66,112
DAPK3,-3.1567,161,51.73,113
MARK3,-3.3524,170,48.99,114
PKN2,-2.4724,130,48.98,115
SSTK,-3.5264,175,48.79,116
CLK3,-1.0845,72,48.78,117
