index,Score,Score Rank,Percentile,Percentile Rank
NLK,4.3464,13,99.4,1
CDK10,6.5467,1,99.29,2
ERK7,5.9703,2,99.17,3
HASPIN,2.1368,40,98.47,4
PKCI,2.2551,37,97.45,5
HIPK3,5.2171,3,97.42,6
CDK9,4.5778,8,97.32,7
CDK6,4.8596,5,96.58,8
CDK2,3.4347,25,95.91,9
NUAK2,2.3502,35,95.87,10
CDK17,5.1001,4,95.75,11
NEK11,0.0535,89,95.72,12
CLK1,3.6614,21,95.65,13
CDK4,4.4474,9,95.61,14
NEK3,0.1546,81,95.46,15
ERK2,4.1751,16,95.45,16
CDK5,4.3913,11,95.31,17
CDK12,4.3558,12,95.04,18
HIPK1,4.7854,7,94.97,19
CDK16,4.8288,6,94.77,20
LRRK2,-0.1818,95,94.73,21
PKR,0.3381,76,94.14,22
CLK3,2.6455,32,94.11,23
PKCA,1.4827,53,94.05,24
PKCE,1.2621,56,93.88,25
CDK14,4.2132,15,93.82,26
NUAK1,1.3944,54,93.66,27
PKCG,1.2376,58,93.64,28
CDK7,4.1028,17,93.21,29
PKCH,1.0148,61,93.17,30
ULK3,0.2691,79,92.82,31
ERK1,4.3358,14,92.6,32
CDK19,3.958,19,92.48,33
ERK5,2.4865,34,92.39,34
P38A,3.9312,20,92.36,35
PRP4,2.133,41,92.25,36
PIM2,1.7952,49,92.14,37
DYRK3,3.1054,27,92.06,38
SMMLCK,0.8647,65,92.0,39
CDK3,2.7796,30,91.88,40
MST4,1.0071,63,91.84,41
CDK18,4.4031,10,91.8,42
CDK8,3.602,23,91.31,43
CDK13,3.3638,26,90.66,44
PKN1,0.4426,74,90.55,45
CDKL5,2.1309,42,90.4,46
MST3,0.0365,90,90.32,47
PKCZ,0.7685,68,90.09,48
PKCB,0.552,71,90.04,49
MOK,2.6542,31,89.69,50
PHKG1,0.3061,77,89.39,51
KIS,3.0289,29,89.36,52
CDKL1,2.0058,47,89.36,52
DYRK1B,3.4762,24,89.33,54
CDKL2,1.8995,48,89.33,54
STK33,-0.4255,103,89.31,56
CLK4,2.1771,39,89.21,57
ANKRD3,0.0163,91,88.99,58
WNK1,0.8126,66,88.61,59
SRPK3,1.6718,51,88.25,60
PKN2,0.5375,72,88.05,61
PKCT,0.1028,85,87.96,62
HIPK2,3.607,22,87.9,63
NIK,0.7541,69,87.32,64
WNK2,0.5706,70,86.78,65
SGK3,0.805,67,86.61,66
MEKK1,-0.6382,111,86.57,67
P38G,4.0966,18,86.48,68
TAO2,-1.0337,134,85.9,69
PHKG2,-0.7727,124,85.82,70
AAK1,-1.8925,187,85.82,70
DMPK1,-0.7308,119,85.65,72
IRAK4,-0.1051,93,85.6,73
PINK1,0.4322,75,85.31,74
SRPK2,1.2534,57,85.21,75
MTOR,1.0136,62,85.21,75
HPK1,-1.1504,138,85.16,77
NEK2,0.0705,87,85.04,78
SRPK1,1.7637,50,84.98,79
ICK,1.2078,59,84.92,80
IRE1,-0.3069,100,84.72,81
MRCKB,-0.3017,98,84.52,82
MEKK6,-2.1745,210,84.21,83
BIKE,-2.0444,198,83.94,84
KHS2,-1.2744,145,83.77,85
MEK5,-1.0719,135,83.77,85
PKCD,0.2003,80,83.71,87
WNK4,-0.2675,97,83.67,88
P70S6K,-0.2079,96,83.58,89
DYRK1A,2.0989,45,83.26,90
HIPK4,2.1212,44,83.22,91
LOK,-1.1745,139,83.08,92
MLK4,-0.9037,127,82.9,93
MLK3,-0.497,106,82.73,94
DYRK2,2.5643,33,82.37,95
P38D,3.0753,28,82.31,96
ROCK1,-1.3452,150,82.21,97
WNK3,-0.1753,94,81.79,98
MAP3K15,-1.4998,161,81.74,99
RSK3,-0.0047,92,81.11,100
P70S6KB,0.2979,78,81.06,101
CAMK1G,-0.7079,118,80.62,102
CHK2,-0.86,126,80.55,103
YSK1,-2.0536,199,80.12,104
MYO3A,-2.7785,239,79.8,105
MAK,1.3483,55,79.64,106
SLK,-1.636,170,79.63,107
CRIK,-1.3984,154,79.56,108
SGK1,-0.5074,107,79.08,109
TAO1,-2.4615,229,78.93,110
DRAK1,-0.6567,112,78.91,111
DYRK4,2.1232,43,78.86,112
CDK1,2.191,38,78.49,113
MNK1,-0.7502,120,78.41,114
DAPK3,-1.1868,140,78.24,115
RIPK1,-0.4936,105,77.97,116
MYLK4,-0.7674,121,77.92,117
PIM1,0.1426,82,77.75,118
CK1G2,-0.5545,109,77.43,119
DAPK2,0.0576,88,77.33,120
CK1G3,-0.5408,108,77.26,121
MYO3B,-2.743,236,76.95,122
QIK,-0.9547,129,76.14,123
IRAK1,-1.5612,165,76.14,123
GAK,-1.7484,180,75.99,125
ZAK,-1.5381,163,75.86,126
P38B,2.2718,36,75.62,127
P90RSK,-0.3047,99,75.33,128
NEK9,-0.567,110,75.26,129
IRE2,-1.1224,136,75.23,130
BUB1,-1.4363,158,75.21,131
ROCK2,-1.6545,174,74.99,132
RSK2,-0.3109,101,74.67,133
NEK4,-1.7597,182,74.48,134
PRKD3,-0.6765,115,74.43,135
CK1A2,0.0861,86,74.16,136
MLK1,-0.7681,122,74.0,137
CAMK1A,-1.8465,184,73.96,138
CAMK1B,0.122,83,73.92,139
ASK1,-3.287,262,73.84,140
NEK7,-0.9888,132,73.55,141
TLK1,-1.3196,148,73.52,142
PBK,-2.4018,223,73.48,143
PLK1,-0.6705,114,73.36,144
TTBK2,-0.7722,123,73.2,145
DAPK1,-1.5579,164,73.17,146
SKMLCK,-1.4161,155,73.15,147
JNK2,2.0084,46,73.06,148
TTK,-3.2022,260,72.93,149
MNK2,-0.6998,116,72.82,150
JNK3,1.5209,52,71.93,151
CAMLCK,-0.3419,102,71.49,152
YSK4,-1.4194,157,71.47,153
CLK2,0.4581,73,71.1,154
AKT1,-1.7437,179,70.39,155
JNK1,0.9431,64,70.38,156
AKT3,-2.3876,221,70.26,157
SNRK,-2.4245,225,69.85,158
RIPK2,-2.9572,246,69.85,158
AKT2,-1.3961,153,69.82,160
MRCKA,-2.0434,197,69.62,161
TTBK1,-2.0571,200,69.59,162
MAPKAPK5,-1.8469,185,69.42,163
MST1,-2.095,202,69.12,164
GSK3A,1.1962,60,68.79,165
RIPK3,-1.4191,156,68.06,166
PKG2,-1.9861,194,67.97,167
NEK6,-1.1359,137,67.83,168
KHS1,-2.4594,228,67.18,169
DCAMKL2,-1.5073,162,67.05,170
CK1G1,-1.2199,141,67.02,171
RSK4,-1.466,159,66.94,172
DSTYK,-0.959,130,66.35,173
PKACG,-1.6414,171,66.32,174
HGK,-2.4357,227,66.27,175
HRI,-1.5942,168,66.18,176
YANK2,-1.333,149,66.17,177
HUNK,-1.3855,152,66.04,178
MEKK2,-1.7436,178,65.96,179
NDR1,-1.2868,146,65.76,180
MPSK1,-1.352,151,65.75,181
CHAK1,-1.6461,172,65.13,182
GCK,-2.3011,215,65.1,183
PDK1,-1.9486,189,63.88,184
MEKK3,-1.7134,176,63.88,184
SIK,-2.2339,211,63.6,186
PLK4,-2.9727,248,63.27,187
AURB,-2.4772,230,63.27,187
EEF2K,-2.8402,242,62.34,189
NEK8,-2.3684,220,62.0,190
MINK,-3.0468,253,61.97,191
PKG1,-4.4342,296,61.83,192
NEK5,-1.8665,186,61.45,193
GCN2,-1.7172,177,61.43,194
LKB1,-2.1235,207,61.25,195
PKN3,-0.4359,104,61.17,196
MELK,-1.8335,183,61.15,197
TGFBR2,-1.6539,173,60.93,198
PERK,-1.9757,192,60.44,199
TAO3,-1.7495,181,60.27,200
MARK2,-2.4333,226,60.22,201
PAK3,-1.986,193,59.88,202
OSR1,-3.6078,275,59.76,203
TNIK,-2.7612,238,58.97,204
CAMK4,-2.2945,213,58.35,205
PASK,-2.1706,209,58.24,206
AURC,-2.7047,234,57.9,207
SSTK,-2.8456,243,57.74,208
MSK2,-2.2626,212,57.58,209
MARK3,-2.8144,240,57.53,210
NIM1,-1.9206,188,57.35,211
PRKD2,-1.9716,191,55.89,212
ULK1,-2.5768,232,55.55,213
NEK1,-3.1328,257,54.82,214
YANK3,-0.9875,131,54.58,215
DNAPK,-1.5734,167,54.2,216
SBK,-2.4782,231,54.11,217
PKACB,-3.1275,256,53.43,218
PAK4,-4.3641,294,53.07,219
MARK1,-3.1421,258,52.65,220
MST2,-3.3586,266,52.31,221
QSK,-2.7329,235,51.62,222
PIM3,-1.2676,144,51.4,223
PAK6,-3.3945,267,51.39,224
ULK2,-2.021,196,51.21,225
PAK5,-4.2781,291,51.04,226
MLK2,-1.566,166,50.98,227
GSK3B,0.1053,84,50.08,228
MEK2,-3.6949,280,49.34,229
AMPKA2,-2.3942,222,48.58,230
VRK1,-3.9281,285,47.47,231
PAK2,-2.8467,244,47.4,232
ATR,-0.6998,116,47.39,233
PDHK4,-0.8325,125,47.11,234
AMPKA1,-2.3071,216,45.67,235
PKACA,-4.38,295,45.64,236
PRKX,-4.2372,288,44.49,237
CAMK1D,-3.5229,272,44.25,238
CAMK2G,-1.2315,142,43.87,239
MARK4,-2.4162,224,43.15,240
CHAK2,-2.119,206,43.14,241
TSSK4,-2.3612,219,41.32,242
PAK1,-2.9818,251,40.87,243
CK1E,-1.2652,143,40.56,244
CAMKK1,-3.573,274,40.08,245
PDHK1,-1.4662,160,38.84,246
TAK1,-4.2458,289,38.25,247
BCKDK,-2.9732,249,37.5,248
MAPKAPK3,-2.9959,252,36.94,249
DLK,-1.6105,169,36.89,250
DCAMKL1,-2.8335,241,36.31,251
LATS1,-2.0983,203,36.13,252
MSK1,-3.6783,279,35.23,253
ATM,-2.3339,217,34.58,254
MEK1,-1.9603,190,34.44,255
PLK3,-2.9767,250,34.43,256
STLK3,-6.5762,309,33.99,257
IKKA,-2.8642,245,33.67,258
TSSK3,-4.5766,297,33.52,259
BMPR2,-0.661,113,33.48,260
LATS2,-3.3358,265,33.19,261
FAM20C,-4.6851,298,33.0,262
MASTL,-2.0105,195,31.85,263
CAMK2A,-2.6223,233,31.34,264
SMG1,-2.1249,208,29.89,265
COT,-1.6706,175,29.59,266
CK1A,-2.2981,214,29.49,267
NDR2,-3.2407,261,29.46,268
TSSK1,-3.6729,278,29.4,269
BRSK2,-4.8941,300,29.34,270
BRSK1,-4.7269,299,28.65,271
GRK2,-1.3092,147,26.81,272
MOS,-1.0185,133,25.91,273
RAF1,-2.1073,205,25.24,274
CAMK2D,-3.1126,255,25.16,275
CAMKK2,-4.932,301,25.1,276
ALK1,-2.1062,204,25.02,277
CK1D,-4.139,287,22.43,278
IKKE,-3.3109,264,22.16,279
ALPHAK3,-5.2419,305,22.16,279
GRK7,-4.9332,302,21.36,281
CDC7,-2.3431,218,20.38,282
TSSK2,-4.3592,293,19.59,283
BRAF,-3.6252,276,18.56,284
VRK2,-3.1631,259,18.35,285
BMPR1A,-4.3292,292,17.68,286
ALK4,-2.0657,201,16.69,287
PRKD1,-4.2498,290,16.59,288
IKKB,-3.5009,270,16.45,289
TBK1,-3.2949,263,16.42,290
PLK2,-5.2063,304,15.88,291
ACVR2B,-3.4518,269,14.73,292
CHK1,-3.8907,283,14.45,293
AURA,-5.5588,307,14.41,294
GRK6,-2.9689,247,14.33,295
MAPKAPK2,-5.4563,306,13.45,296
TLK2,-3.8956,284,13.4,297
ACVR2A,-3.5111,271,12.24,298
ALK2,-3.778,281,12.21,299
GRK3,-3.0525,254,11.56,300
GRK1,-2.7575,237,10.64,301
GRK4,-3.4176,268,10.27,302
CAMK2B,-4.9795,303,10.13,303
CK2A2,-6.499,308,9.97,304
PRPK,-0.9199,128,7.59,305
BMPR1B,-3.6377,277,6.16,306
GRK5,-3.5334,273,5.0,307
CK2A1,-7.4252,310,2.82,308
ALK7,-3.8654,282,2.46,309
TGFBR1,-3.972,286,2.24,310
