index,Score,Score Rank,Percentile,Percentile Rank
GRK1,-2.5795,226,13.54,289
CDK8,-4.1415,289,12.37,290
CK1G2,-3.7993,278,11.85,291
GCN2,-4.8945,296,11.44,292
NEK7,-4.6138,294,11.26,293
TLK2,-4.0765,287,11.18,294
ULK2,-4.5277,293,9.69,295
GSK3A,-1.6478,170,8.91,296
MTOR,-2.9079,245,8.4,297
TBK1,-3.9337,281,8.24,298
IKKE,-4.3844,291,7.81,299
TTBK1,-7.0914,309,7.65,300
CDC7,-3.3839,269,6.53,301
NEK6,-5.1021,299,6.19,302
TTBK2,-5.601,302,4.94,303
CK1G1,-6.0745,305,4.23,304
CK1E,-3.6194,274,3.46,305
KIS,-7.2298,310,2.87,306
ULK1,-6.7242,307,2.49,307
CK1D,-6.9758,308,1.74,308
PRPK,-1.3252,147,1.21,309
CK1A,-6.3331,306,0.4,310
