index,Score,Score Rank,Percentile,Percentile Rank
DDR1,0.3168,3,82.58,1
BTK,-0.1776,5,70.69,2
EPHA6,0.534,1,70.13,3
BRK,-0.2327,6,67.46,4
FGR,0.3777,2,67.15,5
TNK1,-0.9397,12,53.65,6
LCK,-0.167,4,53.32,7
ACK,-0.7031,8,50.21,8
FLT3,-0.8347,10,48.72,9
VEGFR1,-0.9811,15,48.46,10
IRR,-1.0312,17,47.67,11
MUSK,-1.6503,31,46.29,12
CTK,-0.597,7,45.55,13
EPHA3,-0.9726,14,44.19,14
PDGFRA,-1.2979,21,43.9,15
LYN,-1.3133,22,41.19,16
EPHA1,-1.5431,27,40.6,17
FER,-0.7165,9,38.39,18
PDGFRB,-1.3449,24,35.68,19
CSK,-1.3676,25,34.62,20
HCK,-1.0921,18,34.6,21
TXK,-0.9345,11,34.6,21
EPHA4,-0.949,13,33.27,23
TRKB,-1.7791,40,32.02,24
LTK,-1.5518,28,31.3,25
KIT,-1.2606,20,30.62,26
VEGFR3,-2.1245,46,29.83,27
TYRO3,-1.0311,16,29.61,28
BLK,-1.6303,30,28.15,29
TRKC,-1.7783,39,28.02,30
YES,-1.3358,23,27.07,31
IGF1R,-2.8458,65,26.46,32
EPHA5,-2.3663,54,26.39,33
SRC,-2.1788,50,25.93,34
EPHA2,-2.8178,64,25.63,35
AXL,-1.9351,43,25.59,36
INSR,-2.1769,49,25.37,37
TRKA,-1.8022,41,25.19,38
ALK,-2.3174,52,24.43,39
FAK,-1.6539,32,23.37,40
ETK,-1.7367,36,23.22,41
FYN,-1.8801,42,23.03,42
FRK,-2.3391,53,22.8,43
ROS,-1.4096,26,22.57,44
ITK,-1.6847,33,21.93,45
ARG,-1.2493,19,21.23,46
FES,-3.7546,73,20.94,47
TEC,-2.6243,59,20.84,48
VEGFR2,-1.9524,44,20.51,49
EPHA8,-2.5038,56,20.29,50
ABL,-1.6074,29,19.92,51
SRMS,-1.7007,35,19.87,52
FGFR4,-2.6027,58,19.08,53
DDR2,-4.0773,76,18.89,54
PYK2,-2.547,57,18.23,55
FGFR2,-2.1433,48,17.12,56
EPHA7,-2.6895,61,16.7,57
HER2,-2.1313,47,15.65,58
TYK2,-1.6943,34,14.42,59
MST1R,-1.7512,37,14.18,60
EPHB3,-2.6478,60,13.63,61
FGFR3,-2.9318,66,13.57,62
CSFR,-2.0728,45,12.96,63
RET,-1.7514,38,12.13,64
TIE2,-3.3425,71,9.89,65
EPHB1,-2.9916,67,9.76,66
HER4,-3.3855,72,9.39,67
MET,-2.4753,55,9.1,68
EPHB2,-3.2223,69,8.89,69
EPHB4,-2.251,51,7.7,70
JAK1,-3.8258,74,7.48,71
FGFR1,-3.1012,68,6.61,72
JAK3,-2.7667,62,6.3,73
EGFR,-3.3179,70,5.58,74
MER,-3.8735,75,4.36,75
JAK2,-2.8027,63,3.24,76
SYK,-4.1497,77,2.58,77
ZAP70,-4.809,78,1.29,78
