index,Score,Score Rank,Percentile,Percentile Rank
JAK2,2.4826,2,99.67,1
TYK2,1.5346,9,98.25,2
MST1R,1.734,7,96.26,3
TYRO3,1.7889,4,95.36,4
RET,1.5797,8,95.01,5
CSFR,1.9595,3,94.38,6
ZAP70,2.9269,1,94.37,7
TRKC,1.7432,6,92.58,8
TNK1,0.9804,20,92.12,9
PDGFRB,1.1777,15,91.2,10
JAK1,1.375,12,90.02,11
TRKA,1.0582,17,88.34,12
PDGFRA,0.5447,30,88.16,13
ITK,1.7735,5,87.41,14
JAK3,0.9119,22,86.58,15
AXL,1.2133,14,86.08,16
ROS,1.087,16,85.9,17
MET,1.3961,11,84.55,18
TRKB,0.5286,31,81.72,19
MER,1.2942,13,81.42,20
FGFR4,0.8985,23,81.15,21
ARG,1.5035,10,79.56,22
VEGFR2,0.7979,25,79.49,23
EPHA1,0.6014,28,79.29,24
KIT,0.6966,27,78.25,25
FGFR1,0.3981,34,78.24,26
FGR,0.8403,24,77.44,27
EPHB3,1.0315,18,76.78,28
BRK,0.1982,39,75.99,29
EGFR,0.7706,26,75.77,30
SYK,1.0203,19,74.76,31
CTK,0.5113,33,72.69,32
INSR,-0.0815,47,71.87,33
EPHA2,0.3089,38,71.77,34
FLT3,0.0939,41,71.77,34
ABL,0.9172,21,71.63,36
EPHA8,0.5668,29,70.65,37
FRK,0.3399,36,70.56,38
TIE2,-0.1473,48,68.22,39
CSK,0.0878,43,67.28,40
HER4,0.1801,40,67.04,41
EPHB1,0.3106,37,66.08,42
VEGFR3,-0.5568,57,65.18,43
MUSK,-0.7399,65,64.46,44
EPHA7,0.0881,42,64.32,45
IGF1R,-0.7989,67,63.27,46
HER2,-0.2693,51,62.14,47
PYK2,0.0569,44,61.9,48
EPHA5,-0.211,49,61.28,49
FGFR2,-0.2691,50,60.95,50
EPHB4,0.5131,32,60.89,51
LYN,-0.2694,52,59.33,52
FGFR3,-0.6371,59,58.46,53
VEGFR1,-0.5765,58,58.37,54
TXK,0.347,35,58.02,55
HCK,-0.0386,45,57.28,56
ETK,-0.0775,46,55.72,57
EPHA3,-0.5322,56,55.28,58
TEC,-0.7231,64,54.78,59
LTK,-0.5295,55,53.75,60
ALK,-0.809,68,53.65,61
ACK,-0.6406,60,52.2,62
EPHB2,-0.3187,53,50.23,63
BTK,-1.2731,73,48.9,64
LCK,-0.5188,54,46.49,65
FAK,-0.6667,61,44.78,66
FYN,-0.7448,66,41.76,67
EPHA4,-0.7076,63,39.77,68
SRC,-1.3823,74,39.26,69
SRMS,-0.6927,62,38.91,70
BLK,-1.0076,70,37.4,71
IRR,-1.5303,75,37.1,72
FES,-2.7338,77,36.95,73
YES,-0.8808,69,35.76,74
FER,-1.0989,71,29.66,75
DDR2,-3.3124,78,29.09,76
EPHA6,-1.2559,72,26.13,77
DDR1,-2.2994,76,15.56,78
