index,Score,Score Rank,Percentile,Percentile Rank
VRK2,0.1292,15,97.83,1
GRK1,1.76,1,95.84,2
CAMKK2,-0.6914,35,93.61,3
ASK1,-1.2717,43,92.83,4
STLK3,-2.3599,92,91.51,5
VRK1,-1.2017,42,91.45,6
FAM20C,0.7992,7,88.9,7
ALK2,0.8407,6,88.63,8
GRK4,0.9156,4,88.6,9
TGFBR1,1.0917,3,87.46,10
CAMK2B,1.4461,2,87.32,11
GRK5,0.8932,5,86.6,12
CAMK2D,0.6713,8,85.31,13
CAMK2G,0.6204,9,85.2,14
PLK2,0.2289,14,85.1,15
CK2A1,-0.0516,18,84.97,16
ALK4,0.0979,17,84.9,17
YANK2,-0.3083,25,84.02,18
CK2A2,-0.2473,23,83.61,19
BMPR1A,0.1232,16,83.38,20
GRK7,-0.2781,24,83.22,21
CAMKK1,-1.3895,50,82.53,22
DLK,-0.1553,20,82.37,23
TAK1,-2.0466,78,81.47,24
BMPR1B,0.4788,11,81.27,25
ALPHAK3,-1.7656,64,80.28,26
CK1D,-0.2333,22,79.66,27
ALK7,0.5615,10,79.63,28
GRK6,0.4099,13,79.62,29
CAMK2A,0.4514,12,78.07,30
PLK3,-0.3359,28,77.65,31
ACVR2A,-0.4206,30,76.57,32
GAK,-1.7412,61,76.07,33
TLK2,-0.5784,32,76.0,34
BIKE,-2.9309,119,75.45,35
MEKK6,-2.8845,117,74.58,36
MST2,-2.2321,87,74.51,37
ACVR2B,-0.6011,33,74.2,38
PLK1,-0.6458,34,73.74,39
GRK3,-0.1652,21,72.86,40
ZAK,-1.7478,62,72.12,41
BRAF,-1.3817,49,72.1,42
YANK3,-0.3224,26,71.17,43
IKKB,-0.4448,31,70.94,44
MINK,-2.5959,101,69.98,45
MEK1,-1.2732,44,67.68,46
IKKA,-1.1233,41,66.99,47
AAK1,-3.9219,179,66.28,48
IRAK1,-2.26,89,65.62,49
ALK1,-0.7209,36,65.37,50
PKR,-1.3297,47,65.35,51
IKKE,-1.6796,59,65.0,52
MLK4,-2.1794,83,64.55,53
SMG1,-1.3963,51,64.45,54
YSK4,-1.7635,63,64.34,55
MAP3K15,-2.5355,97,64.08,56
OSR1,-3.4616,151,62.37,57
MEK2,-3.2058,133,62.28,58
MAPKAPK2,-1.5045,53,61.79,59
HGK,-2.6656,104,61.72,60
TSSK2,-1.5367,55,60.07,61
SSTK,-2.7096,106,59.49,62
EEF2K,-3.0413,123,58.27,63
TNIK,-2.8,113,58.25,64
MARK2,-2.6228,102,57.37,65
BMPR2,-0.3544,29,56.77,66
MEKK3,-2.001,74,56.61,67
PLK4,-3.4427,149,55.8,68
DSTYK,-1.5437,57,55.77,69
MST1,-2.7989,112,55.29,70
