index,Score,Score Rank,Percentile,Percentile Rank
ERK2,4.558,7,97.11,1
DYRK1B,5.0133,1,96.15,2
JNK1,4.9924,3,95.55,3
ERK1,5.0033,2,95.25,4
JNK2,4.9653,4,95.02,5
JNK3,4.4247,8,94.12,6
GSK3A,3.1043,17,93.9,7
CDK8,4.0055,10,93.54,8
CDK19,4.0197,9,92.76,9
CDK7,3.9314,11,92.3,10
GSK3B,1.3185,37,91.93,11
CDK9,3.441,16,91.52,12
P38D,4.6076,5,91.37,13
CDK12,3.5711,12,90.8,14
MTOR,1.4186,33,90.71,15
PINK1,0.9171,41,90.62,16
P38G,4.5757,6,90.41,17
ERK5,2.2261,25,90.23,18
P38A,3.4793,15,89.28,19
PRP4,1.6684,31,88.66,20
HIPK4,2.6898,20,87.38,21
HIPK2,3.482,14,87.22,22
P38B,3.4893,13,87.14,23
HIPK1,3.0948,18,86.15,24
ERK7,0.4978,43,85.48,25
HUNK,-0.3134,55,84.61,26
DYRK2,2.8347,19,84.49,27
HASPIN,-1.5684,89,83.92,28
CDK2,1.7243,29,83.84,29
NLK,2.0575,26,83.33,30
CDK13,2.5969,22,82.81,31
CDK10,1.6829,30,82.63,32
DYRK4,2.6552,21,82.59,33
MOK,1.2873,38,80.71,34
CK2A1,-0.867,72,80.61,35
CDK4,1.988,28,80.55,36
CDK1,2.4315,24,80.39,37
DYRK3,1.3241,36,79.53,38
HIPK3,2.013,27,79.47,39
CDK17,2.4373,23,78.95,40
CDC7,-0.0998,50,78.62,41
CK2A2,-1.1705,79,78.12,42
CDK14,1.411,34,76.43,43
CDK16,1.3717,35,75.63,44
CDK18,1.6076,32,75.57,45
MAK,0.8185,42,75.43,46
SMG1,-1.0867,76,74.84,47
CDK6,1.1482,39,74.76,48
DYRK1A,1.1342,40,74.48,49
CLK4,0.4342,44,73.77,50
MST4,-0.7319,65,73.76,51
CLK3,0.3768,45,73.39,52
CDK3,0.1171,48,73.36,53
PDHK1,-0.5636,61,72.59,54
CDKL2,-0.2264,52,71.91,55
PDHK4,-0.3084,54,71.4,56
LKB1,-1.6627,93,70.85,57
KIS,0.1639,46,70.43,58
GRK5,-0.3918,57,70.06,59
PAK6,-1.9504,109,69.99,60
SBK,-1.2904,81,69.42,61
DNAPK,-0.866,71,69.39,62
NUAK2,-0.6563,64,69.08,63
ICK,-0.7991,70,68.74,64
PBK,-2.8206,141,68.52,65
CDK5,0.1202,47,68.09,66
GRK7,-1.8581,104,67.99,67
SRPK1,0.055,49,67.59,68
IKKA,-1.116,77,67.13,69
GAK,-2.3548,126,66.69,70
CLK1,-0.4647,58,65.35,71
IKKB,-0.7593,67,64.87,72
GRK1,-0.5543,60,64.75,73
ALK1,-0.7649,68,64.24,74
BUB1,-2.3474,125,64.19,75
CDKL5,-0.3695,56,63.81,76
CLK2,-0.2245,51,63.81,76
GRK6,-0.5503,59,63.72,78
WNK3,-1.3216,82,63.35,79
CDKL1,-0.2545,53,63.27,80
AURC,-2.321,123,63.02,81
MARK2,-2.2933,121,62.47,82
TSSK1,-1.5898,91,61.16,83
BCKDK,-2.0024,110,60.77,84
LATS2,-1.6743,94,60.39,85
MPSK1,-1.7287,96,59.27,86
ULK3,-2.7552,140,59.18,87
GRK4,-1.0227,74,59.17,88
CAMK2G,-0.7832,69,58.78,89
PAK4,-3.9175,207,58.76,90
QSK,-2.2978,122,58.66,91
PAK5,-3.8392,201,56.75,92
AMPKA2,-1.9127,106,56.39,93
SRPK2,-1.4322,86,56.19,94
SRPK3,-1.3427,83,55.95,95
AMPKA1,-1.7461,97,55.39,96
ALK2,-1.8369,100,54.98,97
NUAK1,-2.5403,134,54.89,98
MARK3,-2.9932,146,54.71,99
CK1G3,-1.7984,99,53.85,100
BRSK1,-3.1342,162,53.58,101
CK1A,-1.3503,84,52.8,102
