index,Score,Score Rank,Percentile,Percentile Rank
TNK1,2.7661,1,99.58,1
RET,0.9676,2,85.42,2
MST1R,0.8437,3,84.02,3
ACK,0.7491,4,79.14,4
TIE2,0.2216,5,75.66,5
VEGFR2,0.1895,6,67.78,6
DDR1,-0.7902,9,56.75,7
FGFR2,-0.6996,8,49.42,8
DDR2,-2.3213,32,44.74,9
FGFR1,-1.0977,10,40.75,10
JAK2,-0.696,7,38.92,11
JAK1,-1.7875,20,33.29,12
AXL,-1.628,16,31.34,13
PYK2,-1.8056,21,29.44,14
MET,-1.2066,11,27.29,15
FGFR3,-2.1088,27,27.12,16
TYRO3,-1.2543,12,24.82,17
ZAP70,-1.7351,17,24.62,18
EPHA1,-2.4963,33,24.45,19
JAK3,-1.5848,14,23.35,20
ABL,-1.5976,15,19.98,21
CTK,-1.7709,19,19.92,22
ARG,-1.3593,13,19.65,23
MER,-2.1435,29,19.02,24
FLT3,-2.2817,30,18.65,25
KIT,-1.9117,22,18.5,26
ROS,-1.7573,18,17.01,27
PDGFRA,-2.7206,36,15.91,28
VEGFR3,-3.0005,38,14.6,29
VEGFR1,-2.6473,35,14.31,30
PDGFRB,-2.5375,34,13.7,31
CSFR,-2.0817,26,12.85,32
FAK,-2.2902,31,12.01,33
ALK,-3.318,41,11.67,34
EPHA6,-2.1184,28,11.18,35
EPHA4,-1.9837,25,10.96,36
EPHB4,-1.9689,23,10.92,37
EPHA3,-2.7375,37,10.83,38
TYK2,-1.9724,24,10.15,39
LTK,-3.1003,39,9.28,40
EPHA7,-3.4397,44,8.91,41
EPHA8,-3.5717,45,8.8,42
IRR,-3.1928,40,8.54,43
EPHA5,-5.0409,63,4.23,44
MUSK,-5.3614,66,4.09,45
EPHA2,-5.5619,68,3.89,46
TRKB,-4.4732,54,2.91,47
TRKA,-3.956,47,2.67,48
FER,-3.3464,42,2.56,49
YES,-3.4355,43,2.49,50
EPHB1,-4.2982,49,2.47,51
EPHB3,-4.4483,53,2.47,51
BLK,-4.8189,59,2.38,53
EPHB2,-4.6936,57,2.26,54
LCK,-4.5902,55,2.21,55
ITK,-4.3184,50,1.91,56
CSK,-4.2221,48,1.86,57
FGFR4,-4.7796,58,1.82,58
TRKC,-4.9176,61,1.68,59
HER2,-3.6985,46,1.64,60
HER4,-4.9003,60,1.55,61
IGF1R,-5.9938,71,1.49,62
TXK,-4.6323,56,1.4,63
BRK,-4.4294,52,1.38,64
FES,-7.0014,77,0.94,65
ETK,-5.0338,62,0.72,66
TEC,-6.0053,72,0.63,67
FGR,-4.3875,51,0.55,68
INSR,-5.523,67,0.48,69
SRMS,-5.0534,64,0.41,70
EGFR,-5.1086,65,0.31,71
FRK,-6.83,75,0.29,72
SYK,-5.7722,70,0.15,73
HCK,-5.6135,69,0.15,73
FYN,-6.1568,73,0.11,75
LYN,-7.1573,78,0.09,76
BTK,-6.6199,74,0.06,77
SRC,-6.9376,76,0.06,77
