index,Score,Score Rank,Percentile,Percentile Rank
RAF1,2.7983,4,99.82,1
CK1A2,2.6731,5,99.55,2
TBK1,2.0878,11,98.79,3
IKKE,1.9851,16,98.6,4
CK1A,2.1634,10,98.48,5
CK1G1,1.8855,21,97.82,6
AURA,3.811,1,97.54,7
MARK3,2.4931,7,97.35,8
QSK,2.5649,6,97.02,9
PDHK1,0.99,43,97.01,10
MARK4,2.0756,12,96.76,11
AURC,3.449,2,96.61,12
AURB,3.1707,3,96.38,13
SSTK,1.9953,15,96.01,14
PAK2,2.2274,9,95.73,15
PDHK4,0.7206,52,95.72,16
CK1G3,1.6683,27,95.63,17
PAK5,1.9959,14,95.38,18
PAK1,2.3429,8,95.22,19
PAK4,1.7404,26,95.18,20
MARK2,1.6641,28,95.11,21
AMPKA1,2.0077,13,94.59,22
MARK1,1.3594,31,94.53,23
PAK3,1.8942,19,94.43,24
SIK,1.7879,25,94.0,25
LOK,0.0823,88,93.76,26
HPK1,-0.0394,96,93.54,27
CAMLCK,1.7916,24,93.29,28
AMPKA2,1.8911,20,93.25,29
BRSK1,1.149,37,93.04,30
PKACA,1.9445,17,92.99,31
MYLK4,1.8013,23,92.92,32
TSSK1,1.6002,30,92.9,33
PKACG,1.9068,18,92.83,34
MRCKB,1.3546,32,92.52,35
SNRK,0.071,90,92.43,36
NIM1,0.6356,60,92.25,37
MST4,1.0532,41,92.15,38
PKACB,1.8738,22,92.04,39
ATR,0.6567,58,91.99,40
CK1G2,0.9298,46,91.95,41
RIPK3,0.4648,65,91.74,42
TSSK2,1.2479,35,91.68,43
DNAPK,1.073,40,91.61,44
PKG1,0.5416,62,91.5,45
BRSK2,0.5264,63,91.39,46
WNK2,1.1092,38,91.38,47
PAK6,0.9231,47,91.16,48
MRCKA,0.9693,44,91.13,49
ROCK1,0.2243,79,91.04,50
NEK4,-0.4638,122,91.04,50
QIK,0.6796,57,90.96,52
CHAK1,0.4106,71,90.96,52
CDC7,1.0122,42,90.92,54
PKG2,1.1891,36,90.88,55
SKMLCK,1.1088,39,90.75,56
RSK3,1.606,29,90.72,57
KHS1,-0.427,117,90.68,58
CK1E,0.7166,53,90.06,59
ROCK2,0.3756,73,90.02,60
MNK1,0.7166,53,89.91,61
KHS2,-0.6336,139,89.37,62
TSSK4,1.283,34,89.32,63
NEK2,0.435,67,89.2,64
MEK2,-1.8523,218,88.23,65
PRKX,0.82,50,87.97,66
CAMK1B,1.3142,33,87.61,67
AKT3,0.3011,77,87.51,68
WNK1,0.6866,56,87.4,69
HUNK,-0.0919,100,87.36,70
MST3,-0.2969,108,87.28,71
MNK2,0.7002,55,87.16,72
SMG1,-0.1326,103,87.03,73
AKT2,0.9359,45,86.91,74
MSK1,0.8213,49,86.58,75
DMPK1,-0.5782,136,86.55,76
NDR1,0.5223,64,86.21,77
MEK1,-0.7192,143,86.09,78
PRKD3,0.7295,51,85.8,79
PKCD,0.4137,69,85.73,80
PHKG2,-0.7891,151,85.7,81
NIK,0.6349,61,85.62,82
SLK,-1.1305,168,85.47,83
TSSK3,0.397,72,85.27,84
TLK1,-0.4498,119,85.23,85
