index,Score,Score Rank,Percentile,Percentile Rank
PLK1,3.7979,1,99.72,1
IKKE,2.2211,6,99.18,2
TLK1,2.4802,4,99.14,3
PDHK1,1.3026,23,98.4,4
TBK1,1.7705,11,97.67,5
PLK3,2.7287,3,97.53,6
MEKK3,0.6749,40,97.5,7
TGFBR2,1.8427,10,97.45,8
BCKDK,1.0913,28,97.12,9
ACVR2A,2.7562,2,96.72,10
BMPR2,0.9353,33,96.66,11
ULK1,0.4701,44,96.25,12
GRK4,2.1881,7,96.04,13
TLK2,1.4798,18,95.83,14
YSK4,0.675,39,95.74,15
NEK6,1.3126,22,95.4,16
NEK7,0.9512,32,95.33,17
CK1G2,1.5791,15,95.09,18
PLK2,2.3276,5,94.99,19
HRI,0.4583,45,94.81,20
DSTYK,1.4644,19,94.76,21
CK1D,2.0026,8,94.61,22
TTBK2,0.8235,35,94.24,23
ACVR2B,1.8979,9,93.77,24
GRK7,1.6819,12,93.69,25
PLK4,-0.0313,60,93.59,26
ALK4,1.2163,27,92.88,27
HUNK,0.409,47,92.4,28
CK1G3,0.9999,29,92.4,28
ALK2,1.5502,16,92.39,30
TTBK1,0.0493,57,92.25,31
MST2,-0.7122,73,91.99,32
TGFBR1,1.6292,14,90.89,33
CK2A2,1.6424,13,90.85,34
GRK3,1.2806,24,90.8,35
GRK5,1.4132,20,90.63,36
GRK2,0.912,34,90.47,37
CK2A1,1.3372,21,90.19,38
ATM,0.7024,37,89.56,39
GRK6,1.261,25,88.76,40
MEKK2,-0.5236,70,88.76,40
ALK7,1.5185,17,88.67,42
BMPR1A,0.8218,36,87.81,43
PERK,-0.4307,66,87.77,44
PDHK4,0.2078,51,87.61,45
ULK2,-0.0138,59,87.57,46
BMPR1B,1.2504,26,87.36,47
DNAPK,0.4834,43,87.23,48
GRK1,0.6973,38,87.22,49
ALK1,0.6445,41,86.94,50
NEK9,0.0942,55,86.33,51
STLK3,-3.1938,166,85.29,52
NEK8,-1.0328,79,85.2,53
AURA,-0.4016,65,84.55,54
COT,0.9995,30,84.49,55
RAF1,0.2706,50,84.47,56
TTK,-2.2155,117,84.47,56
ANKRD3,-0.3086,64,83.98,58
FAM20C,-0.294,63,83.89,59
CDC7,0.1712,53,82.64,60
CAMK2G,0.3622,48,81.8,61
IKKB,0.1952,52,81.79,62
DLK,-0.2826,62,79.62,63
CK1G1,-0.5004,68,79.12,64
CAMK2B,0.3555,49,78.19,65
CAMK2A,0.4478,46,78.04,66
GCK,-1.5711,90,77.54,67
GCN2,-0.8644,76,77.33,68
PRP4,0.6276,42,77.14,69
EEF2K,-2.0494,111,76.08,70
ULK3,-1.6434,95,75.45,71
NEK2,-0.6219,71,75.29,72
RIPK2,-2.615,135,74.8,73
