index,Score,Score Rank,Percentile,Percentile Rank
BCKDK,1.9366,6,99.01,1
PDHK1,1.47,12,98.9,2
YSK4,1.2475,16,97.83,3
CAMK2B,3.6862,1,97.21,4
IKKE,1.5748,7,97.05,5
CAMK2D,2.4167,4,96.31,6
TBK1,1.4801,11,96.13,7
MST2,0.0951,55,96.13,7
IKKB,1.5459,8,95.76,9
CAMK2A,3.0968,2,95.72,10
HUNK,0.8938,26,95.61,11
PDHK4,0.6572,32,95.06,12
MAPKAPK2,2.8908,3,94.82,13
PLK1,1.4985,10,94.77,14
CK1G3,1.3878,13,94.51,15
DLK,0.5944,36,94.14,16
DNAPK,1.5122,9,93.85,17
STLK3,-1.9247,136,93.67,18
CK1G2,1.1914,17,93.39,19
ULK1,-0.0333,60,93.13,20
RAF1,0.8998,25,92.71,21
MAPKAPK3,1.9512,5,92.57,22
NEK7,0.4798,38,92.32,23
MEKK3,-0.0858,62,92.29,24
TLK1,0.3116,46,92.07,25
DSTYK,1.0428,20,91.94,26
PLK3,1.1509,18,91.14,27
ATM,0.9123,24,91.11,28
IKKA,0.5977,34,91.0,29
CK2A2,1.3509,14,89.97,30
CK1D,1.037,21,89.84,31
CK2A1,1.099,19,89.43,32
CAMKK2,-1.3012,109,89.41,33
NEK6,0.4138,41,89.27,34
MAPKAPK5,0.2832,48,88.59,35
AURA,0.3089,47,88.32,36
CHK1,0.821,27,88.24,37
LATS2,0.656,33,88.15,38
PLK2,0.5963,35,87.52,39
GRK1,0.7218,29,87.51,40
NEK9,0.156,53,87.2,41
GCK,-0.905,84,86.22,42
CAMK2G,0.6746,31,85.78,43
GRK6,0.94,22,85.73,44
NEK2,0.0951,55,85.33,45
PKN3,0.9141,23,84.74,46
BMPR2,0.2152,50,84.51,47
ALK2,0.25,49,84.36,48
MEKK1,-0.8046,74,84.1,49
ALK4,-0.0554,61,82.72,50
TGFBR1,0.5023,37,82.47,51
TLK2,-0.1459,64,82.29,52
ULK2,-0.383,66,82.29,52
ACVR2A,0.0753,57,81.95,54
GRK2,0.3499,43,81.9,55
ALK7,0.7581,28,81.9,55
GRK5,0.4252,40,81.86,57
BRAF,-0.9302,85,81.35,58
OSR1,-2.245,158,80.29,59
BRSK1,-0.9385,86,79.9,60
CK1G1,-0.4462,68,79.9,60
MARK1,-1.0133,93,79.71,62
SMG1,-0.8934,83,79.37,63
ZAK,-1.3134,111,79.34,64
COT,0.6849,30,79.24,65
GRK7,-0.8089,76,78.89,66
PRKD1,0.3229,44,78.79,67
CDC7,-0.0894,63,78.78,68
MARK2,-1.0009,91,78.65,69
GRK4,0.0117,59,78.26,70
GRK3,0.166,52,78.21,71
FAM20C,-1.1595,103,78.04,72
LATS1,0.3211,45,77.3,73
ULK3,-1.5439,120,76.73,74
TAK1,-2.372,165,76.62,75
PIM3,0.1227,54,76.23,76
CAMKK1,-1.7778,128,76.1,77
BMPR1A,-0.8085,75,75.74,78
LKB1,-1.4255,115,75.35,79
PRP4,0.4517,39,75.07,80
CAMK4,-1.0798,98,74.7,81
NEK11,-1.7518,127,74.56,82
MTOR,0.4044,42,74.38,83
SNRK,-2.058,144,74.31,84
MEKK2,-1.3792,113,74.3,85
MSK1,-1.0052,92,74.2,86
MSK2,-1.2299,107,73.14,87
MARK3,-1.6756,122,73.08,88
PKR,-1.0316,96,73.06,89
ACVR2B,-0.6992,73,72.9,90
HRI,-1.3015,110,72.46,91
BMPR1B,-0.3759,65,72.32,92
PRPK,0.0513,58,72.25,93
TTBK2,-0.8333,79,72.16,94
CAMK1D,-1.3626,112,72.07,95
MASTL,-0.8298,78,71.6,96
PKCA,-1.1963,106,71.44,97
TSSK4,-0.537,70,71.06,98
GSK3A,1.3003,15,70.69,99
MARK4,-0.9931,90,70.52,100
TGFBR2,-1.1833,105,70.14,101
TSSK2,-0.8572,82,70.11,102
EEF2K,-2.4245,169,70.1,103
MST4,-0.9746,89,70.04,104
TAO3,-1.2848,108,69.98,105
PLK4,-2.5427,175,69.72,106
QSK,-1.5218,119,69.59,107
PRKD2,-0.9409,87,69.41,108
PKACA,-2.4236,168,69.31,109
RIPK2,-3.0096,208,69.07,110
NEK8,-2.0604,146,68.27,111
BRSK2,-2.1445,152,68.26,112
KHS2,-2.5271,173,67.85,113
PIM1,-0.6337,72,67.71,114
TTBK1,-2.2108,155,67.58,115
TSSK1,-1.1466,101,67.5,116
PKCG,-1.731,125,67.19,117
ANKRD3,-1.0821,99,67.0,118
MINK,-2.7853,191,66.8,119
MST1,-2.2369,156,66.57,120
CK1A,-0.8454,81,66.21,121
CAMK1A,-2.7156,184,65.82,122
NEK4,-2.2725,159,65.69,123
MLK1,-1.16,104,65.38,124
PHKG1,-1.9894,140,65.19,125
NEK5,-1.6935,124,65.0,126
HPK1,-2.5942,180,64.82,127
SIK,-2.145,153,64.79,128
NDR2,-0.9504,88,64.66,129
TAO1,-3.4501,231,64.54,130
PKG1,-4.1927,265,64.32,131
SBK,-1.8297,130,62.98,132
PKCB,-1.9866,139,62.91,133
WNK2,-1.0536,97,62.52,134
KHS1,-2.7754,189,61.98,135
MLK2,-1.1222,100,61.96,136
DRAK1,-1.5077,118,61.85,137
PKCD,-1.3807,114,61.76,138
CAMK1B,-0.4646,69,61.27,139
MEK5,-1.9,134,60.93,140
PRKX,-2.9292,202,60.84,141
QIK,-2.1099,149,59.96,142
PKN2,-1.8198,129,59.9,143
NEK1,-2.8529,197,59.73,144
PAK5,-3.6175,241,59.53,145
PKCH,-2.4147,167,59.16,146
AURB,-2.8275,193,58.15,147
YSK1,-3.512,235,57.97,148
P90RSK,-1.4303,117,57.91,149
PHKG2,-3.6971,244,57.85,150
SLK,-3.0533,214,57.57,151
PKACB,-2.8401,195,57.36,152
