index,Score,Score Rank,Percentile,Percentile Rank
PAK6,2.6877,1,96.59,1
MAP3K15,0.1727,23,96.28,2
PAK4,1.8728,3,95.45,3
PAK5,2.0083,2,95.42,4
NIM1,1.1714,6,95.35,5
BRAF,0.188,22,95.08,6
PRPK,0.5674,13,94.91,7
PLK4,0.2202,20,94.75,8
MTOR,1.706,4,93.6,9
BCKDK,0.312,18,93.3,10
YSK1,-0.6296,63,93.18,11
COT,1.6772,5,92.8,12
ZAK,-0.1514,38,92.19,13
HUNK,0.3655,17,92.0,14
ASK1,-1.421,135,91.89,15
MST3,0.2073,21,91.57,16
TTBK2,0.5242,15,91.49,17
MASTL,0.097,28,91.49,17
ULK1,-0.328,48,90.63,19
DNAPK,0.8662,8,90.26,20
NDR1,0.9663,7,89.34,21
PAK3,0.679,10,88.72,22
TTBK1,-0.4952,55,87.75,23
ULK2,-0.0108,31,87.61,24
LKB1,-0.6152,62,87.15,25
CK1G1,0.1373,26,87.06,26
GCN2,-0.1996,41,87.03,27
PAK1,0.5564,14,87.0,28
AMPKA1,0.6278,12,86.22,29
PDHK4,0.1403,25,85.94,30
RSK3,0.6775,11,85.93,31
TBK1,0.0536,30,85.52,32
AKT3,-0.1878,40,85.22,33
CRIK,-0.5327,58,85.12,34
RSK2,0.8649,9,84.67,35
RAF1,0.2808,19,84.62,36
MEKK6,-2.1474,198,84.5,37
AMPKA2,0.3659,16,83.96,38
PAK2,-0.2991,45,83.05,39
MPSK1,-0.138,34,82.41,40
SIK,-0.4053,50,82.32,41
PKACB,-0.1395,36,82.2,42
NEK11,-1.3235,125,82.01,43
MST4,-0.1095,33,81.89,44
SGK3,0.082,29,81.72,45
PHKG2,-1.3659,131,81.52,46
WNK1,0.1361,27,81.22,47
NEK3,-1.46,138,81.18,48
PKN2,-0.3126,46,80.28,49
PKCT,-0.8979,82,80.18,50
P70S6KB,0.1505,24,79.67,51
DCAMKL2,-0.5026,57,79.64,52
QIK,-0.6732,66,79.45,53
PKCB,-0.6897,67,79.42,54
PKN1,-1.4043,133,79.24,55
NUAK1,-0.7859,76,79.05,56
IKKE,-0.9176,87,79.03,57
HGK,-1.6869,155,78.99,58
PKG1,-2.4343,215,78.23,59
NEK4,-1.5451,149,77.87,60
MEK2,-2.5167,224,77.87,60
GRK7,-0.9213,88,77.85,62
WNK4,-0.7392,73,77.75,63
MRCKB,-1.2423,120,77.72,64
PKCG,-0.8858,80,77.71,65
MEKK1,-1.1676,109,77.59,66
TSSK4,-0.0203,32,77.52,67
MNK1,-0.8387,79,77.49,68
MYO3A,-3.0096,255,77.07,69
P70S6K,-1.1442,107,77.04,70
MELK,-0.5951,61,76.69,71
AKT2,-0.7335,72,76.22,72
IKKA,-0.579,59,76.18,73
AKT1,-1.1247,105,76.07,74
P90RSK,-0.275,44,75.68,75
AURC,-1.2158,115,75.54,76
PKACA,-1.6044,151,75.39,77
TAO2,-1.6915,158,75.36,78
CAMKK2,-2.4564,216,75.31,79
DSTYK,-0.4159,52,75.2,80
MEKK3,-1.2085,113,75.15,81
PKACG,-0.8978,81,74.98,82
SGK1,-1.0954,102,74.79,83
DCAMKL1,-0.4054,51,74.71,84
TAO3,-1.0719,100,74.11,85
MARK4,-0.7754,74,74.0,86
SNRK,-2.0839,192,74.0,86
MSK2,-1.1583,108,73.92,88
PKCA,-1.0203,98,73.69,89
HASPIN,-2.4716,220,73.67,90
IRAK1,-1.7393,161,73.61,91
STK33,-1.815,167,73.53,92
DMPK1,-2.2412,206,73.46,93
CAMKK1,-1.9275,176,73.45,94
MEKK2,-1.427,136,73.22,95
RSK4,-0.9109,84,73.06,96
PKG2,-1.513,146,73.03,97
WNK2,-0.4954,56,72.56,98
PHKG1,-1.4698,141,72.32,99
QSK,-1.3268,126,72.1,100
TAO1,-2.9806,253,71.78,101
YSK4,-1.4084,134,71.66,102
IRAK4,-1.3096,123,71.4,103
LATS2,-0.9162,86,71.38,104
PKCD,-0.7889,77,71.35,105
NDR2,-0.4821,54,71.29,106
HPK1,-2.2068,202,71.22,107
RIPK3,-1.2361,119,71.13,108
KHS1,-2.2154,203,70.91,109
MRCKA,-1.9481,179,70.61,110
MAPKAPK5,-1.776,165,70.36,111
PDK1,-1.6532,152,70.29,112
NEK2,-0.9501,95,70.29,112
TNIK,-2.1535,199,70.28,114
MNK2,-0.9407,90,69.78,115
NIK,-0.1387,35,69.69,116
BRSK2,-2.0307,189,69.69,116
MLK2,-0.7823,75,69.64,118
PKCH,-1.6796,154,69.51,119
RIPK1,-1.032,99,69.37,120
NEK1,-2.3126,210,69.29,121
LOK,-2.2029,201,69.1,122
CK1G2,-1.0792,101,68.96,123
PIM2,-1.2227,116,68.67,124
NEK9,-0.9139,85,68.38,125
CDK16,-0.1396,37,68.07,126
NUAK2,-0.7211,69,67.97,127
CK1A2,-0.1556,39,67.81,128
PDHK1,-0.7236,70,67.5,129
MEK1,-1.2787,122,67.45,130
SBK,-1.4658,140,67.43,131
CAMK1A,-2.5565,228,67.37,132
ULK3,-2.2195,205,67.25,133
ALK4,-0.7303,71,66.88,134
PKCI,-2.1141,195,66.25,135
MINK,-2.8426,245,65.72,136
CHAK2,-1.1158,103,65.34,137
